Vth_T ,6bit_Vth,#1
0,0,8467
1,0,8466
2,0,8476
3,0,8458
4,0,8497
5,0,8542
6,0,8515
7,0,8516
8,0,8509
9,0,8476
10,0,8501
11,0,8518
12,0,8509
13,0,8490
14,0,8496
15,0,8527
16,0,8544
17,0,8525
18,0,8507
19,0,8554
20,0,8553
21,0,8572
22,0,8545
23,0,8543
24,0,8515
25,0,8518
26,0,8551
27,0,8578
28,0,8539
29,0,8535
30,0,8512
31,0,8522
32,0,8534
33,0,8574
34,0,8546
35,0,8557
36,0,8575
37,0,8586
38,0,8565
39,0,8560
40,0,8603
41,0,8572
42,0,8624
43,0,8542
44,0,8538
45,0,8599
46,0,8566
47,0,8559
48,0,8598
49,0,8585
50,0,8640
51,0,8575
52,0,8556
53,0,8604
54,0,8571
55,0,8590
56,0,8606
57,0,8577
58,0,8617
59,0,8585
60,0,8601
61,0,8623
62,0,8613
63,0,8654
64,0,8607
65,0,8622
66,0,8653
67,0,8639
68,0,8630
69,0,8640
70,0,8684
71,0,8703
72,0,8725
73,0,8683
74,0,8758
75,0,8792
76,0,8811
77,0,8792
78,0,8780
79,0,8841
80,0,8847
81,0,8854
82,0,8935
83,0,8906
84,0,8951
85,0,9033
86,0,9009
87,0,9045
88,0,9128
89,0,9130
90,0,9285
91,0,9311
92,0,9339
93,0,9350
94,0,9406
95,0,9550
96,0,9614
97,0,9706
98,0,9814
99,0,9935
100,0,9996
101,0,10108
102,0,10233
103,0,10404
104,0,10442
105,0,10554
106,0,10622
107,0,10878
108,0,10785
109,0,11032
110,0,11254
111,0,11345
112,0,11551
113,0,11657
114,0,11957
115,0,11894
116,0,12093
117,0,12398
118,0,12525
119,0,12683
120,0,12882
121,0,13010
122,0,13319
123,0,13448
124,0,13618
125,0,13743
126,0,13884
127,0,14101
128,0,14172
129,0,14347
130,0,14501
131,0,14693
132,0,14794
133,0,15094
134,0,15228
135,0,15454
136,0,15617
137,0,15719
138,0,15893
139,0,16149
140,0,16316
141,0,16507
142,0,16695
143,0,16705
144,0,16895
145,0,16952
146,0,17119
147,0,17399
148,0,17483
149,0,17761
150,0,17758
151,0,17979
152,0,18077
153,0,18279
154,0,18329
155,0,18441
156,0,18710
157,0,18758
158,0,18901
159,0,19016
160,0,19193
161,0,19279
162,0,19385
163,0,19581
164,0,19759
165,0,19684
166,0,19899
167,0,19944
168,0,20203
169,0,20384
170,0,20312
171,0,20672
172,0,20637
173,0,20826
174,0,20979
