Vth_T ,6bit_Vth,#1
0,0,1586
1,0,1587
2,0,1593
3,0,1590
4,0,1593
5,0,1590
6,0,1589
7,0,1589
8,0,1593
9,0,1589
10,0,1593
11,0,1596
12,0,1593
13,0,1588
14,0,1588
15,0,1595
16,0,1587
17,0,1591
18,0,1589
19,0,1592
20,0,1597
21,0,1600
22,0,1596
23,0,1587
24,0,1593
25,0,1593
26,0,1601
27,0,1598
28,0,1594
29,0,1597
30,0,1589
31,0,1595
32,0,1593
33,0,1596
34,0,1608
35,0,1603
36,0,1599
37,0,1600
38,0,1597
39,0,1605
40,0,1608
41,0,1605
42,0,1615
43,0,1602
44,0,1606
45,0,1612
46,0,1611
47,0,1601
48,0,1617
49,0,1598
50,0,1611
51,0,1608
52,0,1614
53,0,1616
54,0,1611
55,0,1620
56,0,1623
57,0,1610
58,0,1630
59,0,1610
60,0,1624
61,0,1632
62,0,1630
63,0,1639
64,0,1635
65,0,1640
66,0,1639
67,0,1661
68,0,1663
69,0,1649
70,0,1651
71,0,1686
72,0,1685
73,0,1711
74,0,1730
75,0,1733
76,0,1757
77,0,1742
78,0,1748
79,0,1784
80,0,1822
81,0,1810
82,0,1830
83,0,1831
84,0,1875
85,0,1924
86,0,1883
87,0,1967
88,0,1985
89,0,1998
90,0,2093
91,0,2118
92,0,2161
93,0,2174
94,0,2194
95,0,2292
96,0,2322
97,0,2420
98,0,2482
99,0,2533
100,0,2615
101,0,2652
102,0,2704
103,0,2836
104,0,2868
105,0,2938
106,0,2976
107,0,3089
108,0,3103
109,0,3208
110,0,3328
111,0,3430
112,0,3531
113,0,3596
114,0,3772
115,0,3723
116,0,3836
117,0,4038
118,0,4083
119,0,4151
120,0,4238
121,0,4321
122,0,4464
123,0,4546
124,0,4574
125,0,4635
126,0,4713
127,0,4779
128,0,4880
129,0,4901
130,0,4995
131,0,5042
132,0,5082
133,0,5226
134,0,5243
135,0,5297
136,0,5391
137,0,5452
138,0,5453
139,0,5569
140,0,5634
141,0,5637
142,0,5770
143,0,5737
144,0,5843
145,0,5793
146,0,5848
147,0,5906
148,0,5945
149,0,6016
150,0,6071
151,0,6034
152,0,6014
153,0,6102
154,0,6144
155,0,6135
156,0,6243
157,0,6194
158,0,6190
159,0,6156
160,0,6197
161,0,6251
162,0,6284
163,0,6233
164,0,6243
165,0,6282
166,0,6247
167,0,6215
168,0,6268
169,0,6295
170,0,6316
171,0,6242
172,0,6236
173,0,6252
174,0,6224
175,0,6249
176,0,6216
177,0,6234
178,0,6259
179,0,6301
180,0,6272
181,0,6288
182,0,6295
183,0,6308
184,0,6342
185,0,6322
186,0,6288
187,0,6318
188,0,6339
189,0,6334
190,0,6410
191,0,6425
192,0,6417
193,0,6448
194,0,6496
195,0,6538
196,0,6554
197,0,6604
198,0,6659
199,0,6687
200,0,6705
201,0,6802
202,0,6758
203,0,6808
204,0,6899
205,0,6998
206,0,7033
207,0,7119
208,0,7221
209,0,7364
210,0,7386
211,0,7489
212,0,7568
213,0,7771
214,0,7882
215,0,7937
216,0,8029
217,0,8272
218,0,8393
219,0,8594
220,0,8717
221,0,8770
222,0,8961
223,0,9237
224,0,9451
225,0,9645
226,0,9904
227,0,10041
228,0,10211
229,0,10691
230,0,10850
231,0,11084
232,0,11362
233,0,11558
234,0,12020
235,0,12401
236,0,12535
237,0,12844
238,0,13268
239,0,13499
240,0,13968
241,0,14538
242,0,14955
243,0,15232
244,0,15674
245,0,16051
246,0,16701
247,0,17093
248,0,17548
249,0,18268
250,0,19040
251,0,19668
252,0,20589
253,0,21972
254,0,22981
255,0,24624
256,0,25513
257,0,27403
258,0,29856
259,0,33102
260,0,36629
261,0,40127
262,0,44788
263,0,48936
264,0,55842
265,0,59724
266,0,66155
267,0,73591
268,0,77187
