Vth_T ,6bit_Vth,VinDac,#1
0,30,0,2603
1,30,0,2591
2,30,0,2649
3,30,0,2634
4,30,0,2642
5,30,0,2639
6,30,0,2651
7,30,0,2642
8,30,0,2632
9,30,0,2699
10,30,0,2700
11,30,0,2712
12,30,0,2745
13,30,0,2749
14,30,0,2735
15,30,0,2771
16,30,0,2778
17,30,0,2796
18,30,0,2790
19,30,0,2818
20,30,0,2848
21,30,0,2836
22,30,0,2814
23,30,0,2842
24,30,0,2894
25,30,0,2903
26,30,0,2916
27,30,0,2921
28,30,0,2923
29,30,0,2976
30,30,0,2976
31,30,0,2993
32,30,0,3010
33,30,0,3089
34,30,0,3092
35,30,0,3089
36,30,0,3111
37,30,0,3105
38,30,0,3140
39,30,0,3183
40,30,0,3216
41,30,0,3204
42,30,0,3196
43,30,0,3239
44,30,0,3315
45,30,0,3312
46,30,0,3357
47,30,0,3361
48,30,0,3389
49,30,0,3379
50,30,0,3418
51,30,0,3432
52,30,0,3469
53,30,0,3503
54,30,0,3530
55,30,0,3558
56,30,0,3559
57,30,0,3602
58,30,0,3640
59,30,0,3618
60,30,0,3690
61,30,0,3692
62,30,0,3724
63,30,0,3787
64,30,0,3797
65,30,0,3776
66,30,0,3796
67,30,0,3863
68,30,0,3935
69,30,0,3909
70,30,0,3966
71,30,0,3950
72,30,0,3997
73,30,0,4077
74,30,0,4038
75,30,0,4085
76,30,0,4059
77,30,0,4149
78,30,0,4113
79,30,0,4166
80,30,0,4178
81,30,0,4222
82,30,0,4301
83,30,0,4342
84,30,0,4342
85,30,0,4381
86,30,0,4398
87,30,0,4359
88,30,0,4435
89,30,0,4533
90,30,0,4510
91,30,0,4631
92,30,0,4606
93,30,0,4594
94,30,0,4640
95,30,0,4653
96,30,0,4632
97,30,0,4677
98,30,0,4753
99,30,0,4757
100,30,0,4809
101,30,0,4835
102,30,0,4880
103,30,0,4893
104,30,0,4942
105,30,0,4923
106,30,0,5047
107,30,0,5045
108,30,0,5039
109,30,0,5121
110,30,0,5102
111,30,0,5083
112,30,0,5178
113,30,0,5240
114,30,0,5269
115,30,0,5300
116,30,0,5368
117,30,0,5404
118,30,0,5324
119,30,0,5386
120,30,0,5504
121,30,0,5496
122,30,0,5577
123,30,0,5665
124,30,0,5665
125,30,0,5683
126,30,0,5758
127,30,0,5831
128,30,0,5872
129,30,0,5875
130,30,0,5967
131,30,0,5946
132,30,0,5999
133,30,0,6078
134,30,0,6152
135,30,0,6181
136,30,0,6213
137,30,0,6318
138,30,0,6319
139,30,0,6342
140,30,0,6386
141,30,0,6461
142,30,0,6470
143,30,0,6563
144,30,0,6615
145,30,0,6684
146,30,0,6694
147,30,0,6763
148,30,0,6765
149,30,0,6879
150,30,0,6863
151,30,0,6886
152,30,0,6972
153,30,0,7013
154,30,0,7145
155,30,0,7076
156,30,0,7170
157,30,0,7233
158,30,0,7209
159,30,0,7242
160,30,0,7337
161,30,0,7389
162,30,0,7393
163,30,0,7486
164,30,0,7449
165,30,0,7479
166,30,0,7504
167,30,0,7554
168,30,0,7558
169,30,0,7579
170,30,0,7687
171,30,0,7793
172,30,0,7725
173,30,0,7756
174,30,0,7786
175,30,0,7879
176,30,0,7896
177,30,0,7933
178,30,0,7935
179,30,0,8008
180,30,0,8061
181,30,0,8027
182,30,0,8209
183,30,0,8240
184,30,0,8239
185,30,0,8234
186,30,0,8271
187,30,0,8281
188,30,0,8417
189,30,0,8482
190,30,0,8490
191,30,0,8584
192,30,0,8676
193,30,0,8778
194,30,0,8704
195,30,0,8802
196,30,0,8875
197,30,0,9036
198,30,0,9043
199,30,0,9174
200,30,0,9119
201,30,0,9317
202,30,0,9320
203,30,0,9443
204,30,0,9490
205,30,0,9570
206,30,0,9627
207,30,0,9791
208,30,0,9801
209,30,0,9995
210,30,0,10003
211,30,0,10074
212,30,0,10118
213,30,0,10238
214,30,0,10354
215,30,0,10436
216,30,0,10568
217,30,0,10546
218,30,0,10614
219,30,0,10832
220,30,0,10973
221,30,0,11115
222,30,0,11136
223,30,0,11278
224,30,0,11427
225,30,0,11528
226,30,0,11749
227,30,0,11891
228,30,0,12005
229,30,0,12279
230,30,0,12373
231,30,0,12457
232,30,0,12559
233,30,0,12783
234,30,0,12963
235,30,0,13171
236,30,0,13314
237,30,0,13442
238,30,0,13588
239,30,0,13977
240,30,0,14314
241,30,0,14474
242,30,0,14647
243,30,0,14873
244,30,0,15065
245,30,0,15352
246,30,0,15648
247,30,0,15800
248,30,0,16041
249,30,0,16416
250,30,0,16666
251,30,0,16945
252,30,0,17262
253,30,0,17517
254,30,0,17929
255,30,0,18213
256,30,0,18310
257,30,0,18870
258,30,0,19137
259,30,0,19491
260,30,0,19721
261,30,0,20034
262,30,0,20546
263,30,0,20865
264,30,0,21181
265,30,0,21548
266,30,0,21977
267,30,0,22462
268,30,0,22625
269,30,0,22901
270,30,0,23334
271,30,0,23907
272,30,0,24485
273,30,0,24754
274,30,0,25532
275,30,0,25757
276,30,0,26308
277,30,0,26817
278,30,0,27646
279,30,0,28375
280,30,0,29098
281,30,0,30261
282,30,0,31584
283,30,0,32804
284,30,0,34301
285,30,0,36164
286,30,0,38388
287,30,0,41608
288,30,0,45206
289,30,0,48449
290,30,0,51749
291,30,0,56846
292,30,0,59669
293,30,0,65068
294,30,0,69613
295,30,0,74575
296,30,0,80091
297,30,0,86747
298,30,0,92636
299,30,0,101379
300,30,0,109576
301,30,0,119607
302,30,0,130470
303,30,0,142183
304,30,0,155555
305,30,0,165407
306,30,0,173934
307,30,0,182033
308,30,0,189264
309,30,0,195233
310,30,0,198673
311,30,0,204230
312,30,0,206274
313,30,0,208874
314,30,0,211684
315,30,0,214557
316,30,0,218123
317,30,0,221716
318,30,0,226386
319,30,0,230296
320,30,0,239409
321,30,0,244165
322,30,0,249682
323,30,0,252385
324,30,0,257317
325,30,0,261160
326,30,0,264788
327,30,0,267853
328,30,0,270871
329,30,0,272912
330,30,0,275221
331,30,0,278082
332,30,0,278819
333,30,0,280208
334,30,0,282049
335,30,0,283557
336,30,0,283959
337,30,0,285059
338,30,0,285873
339,30,0,285529
340,30,0,285663
341,30,0,285506
342,30,0,285015
343,30,0,284639
344,30,0,283988
345,30,0,283267
346,30,0,282572
347,30,0,281865
348,30,0,280652
349,30,0,279709
350,30,0,278884
351,30,0,277845
352,30,0,276825
353,30,0,275717
354,30,0,274624
355,30,0,273517
356,30,0,272214
357,30,0,270581
358,30,0,268835
359,30,0,266919
360,30,0,264572
361,30,0,262117
362,30,0,259576
363,30,0,256655
364,30,0,254087
365,30,0,251132
366,30,0,247963
367,30,0,245548
368,30,0,242810
369,30,0,240570
370,30,0,238778
371,30,0,237146
372,30,0,236141
373,30,0,234899
374,30,0,233742
375,30,0,232804
376,30,0,232156
377,30,0,230855
378,30,0,229739
379,30,0,228667
380,30,0,227597
381,30,0,226295
382,30,0,224718
383,30,0,223313
384,30,0,222652
385,30,0,221260
386,30,0,219599
387,30,0,218039
388,30,0,217335
389,30,0,215735
390,30,0,213927
391,30,0,211670
392,30,0,209094
393,30,0,205061
394,30,0,200477
395,30,0,193730
396,30,0,187077
397,30,0,177904
398,30,0,167575
399,30,0,155886
400,30,0,141143
401,30,0,128721
402,30,0,115576
403,30,0,104198
404,30,0,94034
405,30,0,82573
406,30,0,70909
407,30,0,61894
408,30,0,52116
409,30,0,44029
410,30,0,36190
411,30,0,29121
412,30,0,23900
413,30,0,19219
414,30,0,14644
415,30,0,11653
416,30,0,8713
417,30,0,6814
418,30,0,5404
419,30,0,4305
420,30,0,3764
421,30,0,3106
422,30,0,2660
423,30,0,2254
424,30,0,2038
425,30,0,1815
426,30,0,1586
427,30,0,1498
428,30,0,1289
429,30,0,1207
430,30,0,1130
431,30,0,1007
432,30,0,938
433,30,0,872
434,30,0,788
435,30,0,772
436,30,0,665
437,30,0,607
438,30,0,592
439,30,0,509
440,30,0,448
441,30,0,429
442,30,0,356
