Vth_T ,6bit_Vth,VinDac,#1
0,0,0,3727
1,0,0,3736
2,0,0,3785
3,0,0,3696
4,0,0,3736
5,0,0,3758
6,0,0,3769
7,0,0,3660
8,0,0,3710
9,0,0,3695
10,0,0,3772
11,0,0,3728
12,0,0,3734
13,0,0,3745
14,0,0,3650
15,0,0,3727
16,0,0,3743
17,0,0,3707
18,0,0,3731
19,0,0,3681
20,0,0,3669
21,0,0,3625
22,0,0,3765
23,0,0,3643
24,0,0,3708
25,0,0,3743
26,0,0,3654
27,0,0,3666
28,0,0,3759
29,0,0,3755
30,0,0,3698
31,0,0,3728
32,0,0,3776
33,0,0,3713
34,0,0,3711
35,0,0,3731
36,0,0,3683
37,0,0,3724
38,0,0,3659
39,0,0,3746
40,0,0,3783
41,0,0,3743
42,0,0,3720
43,0,0,3782
44,0,0,3702
45,0,0,3676
46,0,0,3824
47,0,0,3761
48,0,0,3691
49,0,0,3777
50,0,0,3716
51,0,0,3817
52,0,0,3786
53,0,0,3724
54,0,0,3712
55,0,0,3719
56,0,0,3702
57,0,0,3786
58,0,0,3747
59,0,0,3769
60,0,0,3748
61,0,0,3698
62,0,0,3772
63,0,0,3746
64,0,0,3689
65,0,0,3703
66,0,0,3744
67,0,0,3744
68,0,0,3782
69,0,0,3746
70,0,0,3697
71,0,0,3713
72,0,0,3741
73,0,0,3701
74,0,0,3716
75,0,0,3675
76,0,0,3700
77,0,0,3786
78,0,0,3750
79,0,0,3702
80,0,0,3819
81,0,0,3698
82,0,0,3726
83,0,0,3718
84,0,0,3758
85,0,0,3709
86,0,0,3707
87,0,0,3756
88,0,0,3756
89,0,0,3728
90,0,0,3815
91,0,0,3748
92,0,0,3782
93,0,0,3751
94,0,0,3741
95,0,0,3832
96,0,0,3753
97,0,0,3865
98,0,0,3872
99,0,0,3935
100,0,0,3878
101,0,0,3985
102,0,0,3886
103,0,0,4026
104,0,0,3966
105,0,0,3953
106,0,0,4088
107,0,0,4142
108,0,0,4154
109,0,0,4243
110,0,0,4274
111,0,0,4284
112,0,0,4265
113,0,0,4376
114,0,0,4355
115,0,0,4457
116,0,0,4449
117,0,0,4548
118,0,0,4545
119,0,0,4591
120,0,0,4581
121,0,0,4662
122,0,0,4743
123,0,0,4767
124,0,0,4728
125,0,0,4784
126,0,0,4828
127,0,0,4814
128,0,0,4885
129,0,0,4875
130,0,0,4998
131,0,0,5047
132,0,0,5136
133,0,0,5053
134,0,0,5172
135,0,0,5302
136,0,0,5320
137,0,0,5336
138,0,0,5414
139,0,0,5590
140,0,0,5555
141,0,0,5726
142,0,0,5762
143,0,0,5950
144,0,0,5976
145,0,0,6100
146,0,0,6113
147,0,0,6200
148,0,0,6340
149,0,0,6289
150,0,0,6394
151,0,0,6447
152,0,0,6490
153,0,0,6630
154,0,0,6441
155,0,0,6595
156,0,0,6569
157,0,0,6645
158,0,0,6615
159,0,0,6657
160,0,0,6800
161,0,0,6698
162,0,0,6791
163,0,0,6730
164,0,0,6724
165,0,0,6713
166,0,0,6833
167,0,0,6907
168,0,0,6843
169,0,0,6981
170,0,0,6990
171,0,0,6956
172,0,0,6920
173,0,0,6948
174,0,0,7013
175,0,0,7067
176,0,0,6932
177,0,0,7053
178,0,0,7213
179,0,0,7068
180,0,0,6952
181,0,0,6959
182,0,0,6994
183,0,0,7121
184,0,0,7120
185,0,0,7148
186,0,0,7186
187,0,0,7099
188,0,0,7188
189,0,0,7171
190,0,0,7064
191,0,0,7203
192,0,0,7153
193,0,0,7206
194,0,0,7316
195,0,0,7248
196,0,0,7276
197,0,0,7173
198,0,0,7291
199,0,0,7440
200,0,0,7332
201,0,0,7195
202,0,0,7290
203,0,0,7347
204,0,0,7358
205,0,0,7481
206,0,0,7193
207,0,0,7277
208,0,0,7297
209,0,0,7324
210,0,0,7381
211,0,0,7413
212,0,0,7347
213,0,0,7429
214,0,0,7274
215,0,0,7281
216,0,0,7505
217,0,0,7495
218,0,0,7362
219,0,0,7316
220,0,0,7243
221,0,0,7364
222,0,0,7477
223,0,0,7193
224,0,0,7598
225,0,0,7564
226,0,0,7471
227,0,0,7505
228,0,0,7618
229,0,0,7446
230,0,0,7483
231,0,0,7490
232,0,0,7461
233,0,0,7619
234,0,0,7431
235,0,0,7548
236,0,0,7474
237,0,0,7539
238,0,0,7465
239,0,0,7551
240,0,0,7561
241,0,0,7632
242,0,0,7594
