Vth_T ,6bit_Vth,#1
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,2
43,0,0
44,0,0
45,0,0
46,0,0
47,0,3
48,0,3
49,0,2
50,0,0
51,0,2
52,0,1
53,0,1
54,0,0
55,0,0
56,0,2
57,0,2
58,0,1
59,0,3
60,0,3
61,0,7
62,0,1
63,0,1
64,0,2
65,0,0
66,0,1
67,0,2
68,0,2
69,0,0
70,0,3
71,0,6
72,0,0
73,0,1
74,0,3
75,0,2
76,0,5
77,0,6
78,0,3
79,0,6
80,0,5
81,0,9
82,0,9
83,0,8
84,0,4
85,0,6
86,0,7
87,0,9
88,0,4
89,0,7
90,0,13
91,0,8
92,0,13
93,0,9
94,0,5
95,0,11
96,0,13
97,0,17
98,0,9
99,0,18
100,0,19
101,0,15
102,0,15
103,0,14
104,0,20
105,0,22
106,0,18
107,0,18
108,0,37
109,0,37
110,0,31
111,0,42
112,0,37
113,0,38
114,0,48
115,0,48
116,0,62
117,0,81
118,0,95
119,0,113
120,0,121
121,0,120
122,0,151
123,0,171
124,0,211
125,0,223
126,0,209
127,0,259
128,0,286
129,0,296
130,0,324
131,0,379
132,0,395
133,0,369
134,0,436
135,0,456
136,0,508
137,0,533
138,0,529
139,0,611
140,0,649
141,0,727
142,0,746
143,0,775
144,0,831
145,0,941
146,0,913
147,0,1045
148,0,1054
149,0,1073
150,0,1260
151,0,1175
152,0,1264
153,0,1319
154,0,1351
155,0,1448
156,0,1512
157,0,1607
158,0,1620
159,0,1665
160,0,1794
161,0,1797
162,0,1916
163,0,1920
164,0,1922
165,0,2056
166,0,2015
167,0,2030
168,0,2112
169,0,2136
170,0,2169
171,0,2274
172,0,2285
173,0,2299
174,0,2351
175,0,2402
176,0,2457
177,0,2512
178,0,2529
179,0,2639
180,0,2727
181,0,2688
182,0,2707
183,0,2811
184,0,2866
185,0,2887
186,0,2987
187,0,3029
188,0,3125
189,0,3168
190,0,3211
191,0,3271
192,0,3368
193,0,3379
194,0,3408
195,0,3459
196,0,3604
197,0,3623
198,0,3713
199,0,3729
200,0,3820
201,0,3797
202,0,3950
203,0,3980
204,0,4006
205,0,4076
206,0,4194
207,0,4197
208,0,4239
209,0,4332
210,0,4321
211,0,4443
212,0,4439
213,0,4509
214,0,4579
215,0,4568
216,0,4628
217,0,4721
218,0,4708
219,0,4736
220,0,4759
221,0,4826
222,0,4843
223,0,4870
224,0,4886
225,0,4910
226,0,4903
227,0,4955
228,0,4938
229,0,4974
230,0,4996
231,0,5032
232,0,5013
233,0,5063
234,0,5020
235,0,5085
236,0,5081
237,0,5140
238,0,5112
239,0,5128
240,0,5160
241,0,5166
242,0,5159
243,0,5166
244,0,5246
245,0,5259
246,0,5219
247,0,5303
248,0,5258
249,0,5350
250,0,5418
251,0,5429
252,0,5425
253,0,5552
254,0,5569
255,0,5651
256,0,5629
257,0,5757
258,0,5722
259,0,5946
260,0,6058
261,0,6257
262,0,6565
263,0,7037
264,0,7118
265,0,7902
266,0,8798
267,0,9763
268,0,11206
269,0,13318
270,0,15509
271,0,18217
272,0,22596
273,0,26385
274,0,35331
275,0,45812
276,0,51333
277,0,64939
278,0,82744
279,0,101998
280,0,128417
281,0,150250
282,0,174341
283,0,192480
284,0,210190
285,0,238386
286,0,263150
287,0,280300
288,0,294734
289,0,316521
290,0,331783
291,0,343652
292,0,363993
293,0,372280
294,0,384741
295,0,394940
296,0,409703
297,0,421704
298,0,425408
299,0,431724
300,0,436102
301,0,445763
302,0,455456
303,0,457954
304,0,464871
305,0,470541
306,0,471009
307,0,479514
308,0,484115
309,0,486015
310,0,489797
311,0,494432
312,0,497905
313,0,497802
314,0,505565
315,0,507513
316,0,508853
317,0,515053
318,0,516261
319,0,522243
320,0,527461
321,0,533007
322,0,536123
323,0,541528
324,0,545645
325,0,550202
326,0,553658
327,0,558755
328,0,562033
329,0,566776
330,0,570089
331,0,575136
332,0,578978
333,0,582752
334,0,586002
335,0,587915
336,0,591071
337,0,593770
338,0,596884
339,0,599869
340,0,602262
341,0,603335
342,0,606327
343,0,607998
344,0,609596
345,0,611046
346,0,611857
347,0,613501
348,0,615601
349,0,617560
350,0,618819
351,0,620449
352,0,621881
353,0,624120
354,0,625152
355,0,628246
356,0,631981
357,0,638089
358,0,645918
359,0,659026
360,0,673822
361,0,690049
362,0,711102
363,0,734390
364,0,756511
365,0,778969
366,0,802743
367,0,826717
368,0,846416
369,0,867000
370,0,885255
371,0,904123
372,0,919281
373,0,933494
374,0,944848
375,0,954948
376,0,964218
377,0,974181
378,0,978344
379,0,984256
380,0,988430
381,0,992070
382,0,994654
383,0,996223
384,0,998481
385,0,999127
386,0,999556
387,0,999723
388,0,999849
389,0,999923
390,0,999971
391,0,999981
392,0,999994
393,0,999999
394,0,999999
395,0,999999
396,0,1000000
397,0,1000000
398,0,1000000
399,0,1000000
400,0,1000000
401,0,1000000
402,0,1000000
403,0,1000000
404,0,1000000
405,0,1000000
406,0,1000000
407,0,1000000
408,0,1000000
409,0,1000000
410,0,1000000
411,0,1000000
412,0,1000000
413,0,1000000
414,0,1000000
415,0,1000000
416,0,1000000
417,0,1000000
418,0,1000000
419,0,1000000
420,0,1000000
421,0,1000000
422,0,1000000
423,0,1000000
424,0,1000000
425,0,1000000
426,0,1000000
427,0,1000000
428,0,1000000
429,0,1000000
430,0,1000000
431,0,1000000
432,0,1000000
433,0,1000000
434,0,1000000
435,0,1000000
436,0,1000000
437,0,1000000
438,0,1000000
439,0,1000000
440,0,1000000
441,0,1000000
442,0,1000000
443,0,1000000
444,0,1000000
445,0,1000000
446,0,1000000
447,0,1000000
448,0,1000000
449,0,1000000
450,0,1000000
451,0,1000000
452,0,1000000
453,0,1000000
454,0,1000000
455,0,1000000
456,0,1000000
457,0,1000000
458,0,1000000
459,0,1000000
460,0,1000000
461,0,1000000
462,0,1000000
463,0,1000000
464,0,1000000
465,0,1000000
466,0,1000000
467,0,1000000
468,0,1000000
469,0,1000000
470,0,1000000
471,0,1000000
472,0,1000000
473,0,1000000
474,0,1000000
475,0,1000000
476,0,1000000
477,0,1000000
478,0,1000000
479,0,1000000
480,0,1000000
481,0,1000000
482,0,1000000
483,0,1000000
484,0,1000000
485,0,1000000
486,0,1000000
487,0,1000000
488,0,1000000
489,0,1000000
490,0,1000000
491,0,1000000
492,0,1000000
493,0,1000000
494,0,1000000
