Vth_T ,6bit_Vth,#1
0,0,288
1,0,298
2,0,318
3,0,340
4,0,355
5,0,350
6,0,391
7,0,394
8,0,411
9,0,449
10,0,480
11,0,491
12,0,530
13,0,532
14,0,565
15,0,605
16,0,646
17,0,622
18,0,656
19,0,719
20,0,683
21,0,756
22,0,771
23,0,778
24,0,818
25,0,852
26,0,833
27,0,894
28,0,929
29,0,985
30,0,991
31,0,997
32,0,1033
33,0,1031
34,0,1076
35,0,1106
36,0,1099
37,0,1180
38,0,1173
39,0,1198
40,0,1204
41,0,1206
42,0,1266
43,0,1290
44,0,1304
45,0,1304
46,0,1340
47,0,1349
48,0,1359
49,0,1388
50,0,1425
51,0,1453
52,0,1456
53,0,1463
54,0,1468
55,0,1476
56,0,1487
57,0,1495
58,0,1518
59,0,1507
60,0,1520
61,0,1520
62,0,1521
63,0,1532
64,0,1527
65,0,1537
66,0,1555
67,0,1554
68,0,1557
69,0,1545
70,0,1548
71,0,1553
72,0,1562
73,0,1563
74,0,1564
75,0,1562
76,0,1564
77,0,1568
78,0,1561
79,0,1568
80,0,1575
81,0,1570
82,0,1572
83,0,1571
84,0,1573
85,0,1572
86,0,1576
87,0,1574
88,0,1569
89,0,1573
90,0,1571
91,0,1573
92,0,1572
93,0,1572
94,0,1574
95,0,1577
96,0,1573
97,0,1575
98,0,1577
99,0,1575
100,0,1576
101,0,1576
102,0,1576
103,0,1577
104,0,1576
105,0,1576
106,0,1576
107,0,1575
108,0,1574
109,0,1576
110,0,1576
111,0,1576
112,0,1575
113,0,1578
114,0,1577
115,0,1577
116,0,1577
117,0,1576
118,0,1577
119,0,1576
120,0,1576
121,0,1575
122,0,1576
123,0,1575
124,0,1577
125,0,1574
126,0,1577
127,0,1576
128,0,1575
129,0,1576
130,0,1576
131,0,1577
132,0,1576
133,0,1577
134,0,1576
135,0,1577
136,0,1576
137,0,1576
138,0,1576
139,0,1576
140,0,1576
141,0,1577
142,0,1579
143,0,1575
144,0,1576
145,0,1576
146,0,1576
147,0,1578
148,0,1578
149,0,1576
150,0,1576
151,0,1576
152,0,1576
153,0,1577
154,0,1576
155,0,1577
156,0,1576
157,0,1576
158,0,1576
159,0,1577
160,0,1577
161,0,1577
162,0,1578
163,0,1577
164,0,1576
165,0,1579
166,0,1576
167,0,1578
168,0,1577
169,0,1578
170,0,1575
171,0,1577
172,0,1579
173,0,1577
174,0,1577
175,0,1577
176,0,1577
177,0,1577
178,0,1578
179,0,1576
180,0,1578
181,0,1581
182,0,1576
183,0,1577
184,0,1578
185,0,1580
186,0,1576
187,0,1577
188,0,1583
189,0,1578
190,0,1577
191,0,1578
192,0,1577
193,0,1579
194,0,1578
