Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,952871,953093,953082,952968,953054,952763,952389,952811,953221,952906,952899,952791,952503,952560,952698,952620,952677,952994,952776,952493,952457,952694,952601,952527,952568,952729,952651,952874,952724,952611,952926,952592,952785,952580,952567,952532,952927,952948,952926,952881,952983,952874,952782,952522,952725,952712,952811,952647,952676,952813
1,0,0,952525,953052,952797,952805,952684,953080,953235,953269,953013,952835,953188,953227,952941,953128,952723,952849,953010,952672,952891,952827,953050,952714,952752,952773,952764,952613,952736,952816,952690,952758,952816,953185,952686,952929,952585,952665,953107,952744,952415,952555,952609,952811,953117,952875,952889,952680,952657,952818,952606,952781
2,0,0,952616,952736,952648,952816,952399,952763,952832,953110,952387,952969,952618,952730,952442,952664,952625,952491,952827,952709,952778,952746,952841,952640,952555,952513,952887,952933,953198,953091,952853,952708,952762,953041,952788,952861,952984,953267,953012,953102,952906,952868,952400,952892,952880,952898,953065,953124,953256,952994,953281,953029
3,0,0,953043,952793,953226,952936,953314,953142,952906,953170,952903,953083,952874,952976,952674,952800,952898,952960,952530,952750,952972,952727,952708,952640,953001,953352,952567,953579,953174,953035,953022,952827,953141,952944,952854,953224,953001,953026,952820,953096,952767,952818,953194,952637,953277,953161,953290,953243,953107,953426,953097,953119
4,0,0,953250,953309,953375,953396,953273,952916,953272,952940,952928,952929,953058,952947,952675,952786,953183,952859,952925,952926,952832,952658,952947,953108,952583,952876,952723,952881,953107,953165,953203,953583,952948,952973,953025,953102,953330,952739,952734,952818,952613,952535,952855,952587,952681,953068,952943,952863,952814,952617,952787,952797
5,0,0,952761,952864,952774,952791,952917,952968,952663,952888,953008,952693,952675,952799,952762,952700,953186,952865,953005,952865,952776,952746,952783,952720,952751,952574,952693,953155,952692,952899,952772,952911,952922,952941,952902,952765,952822,952739,952942,952894,952668,952870,952940,952823,952871,952670,952801,952689,952655,953133,952847,953281
6,0,0,952884,952564,952959,952948,952931,952606,952451,952735,952736,952815,952997,952972,952678,953061,952755,952753,952596,953042,952931,952990,953234,953071,953010,952825,952820,952848,952829,953420,952989,953108,953099,953060,952848,952865,952863,952471,952905,952619,952504,952924,952830,952744,952781,953000,952902,952801,952905,952890,952570,952662
7,0,0,899274,898319,898560,897235,897913,897979,899748,899306,897890,899273,898427,898984,898885,899690,898330,899263,899230,898963,898019,898638,899412,899166,898293,898419,899198,899297,898887,899607,898460,898064,898955,898633,898948,898778,897995,898911,899190,899075,898679,899512,898753,899730,898999,898571,899140,897810,898342,898947,899475,899920
8,0,0,899917,898157,899096,899372,899770,899434,898790,898228,898569,898827,899583,898690,899025,898973,899947,898723,899646,898703,898935,897323,899043,899170,899274,898629,900499,898726,897955,897330,898850,899047,899041,899048,899937,897964,899657,899001,898510,899378,899015,899049,899155,898896,899593,897914,899277,899277,898677,898399,897439,898653
9,0,0,953045,953071,952631,953051,952919,952685,952799,952604,952857,952878,952812,952846,953388,953488,953164,953260,952940,953116,952775,952732,952666,952962,952924,952829,952782,952939,952863,952702,952729,952966,952785,953007,952948,953011,952702,952894,952993,952832,953346,952684,953075,953150,953055,952948,953035,953018,952781,952883,952982,952670
10,0,0,952856,952789,953086,952879,952508,952886,952895,952444,952470,952952,952348,952901,952776,952847,952883,952826,952520,952535,952863,952731,952369,952670,952803,953211,953011,953297,953002,952936,953062,952989,953130,952785,953041,952768,952719,952730,952835,952754,952841,952866,952890,953215,952838,953131,952875,952953,953215,953084,952833,952948
11,0,0,952988,953182,953134,952822,953192,953018,953233,953111,952609,953110,953591,953354,953219,952775,953097,953314,953104,952709,952896,952540,953234,952918,953299,953145,952759,952761,952895,953049,953059,953103,952749,952498,952544,953226,952734,952796,953129,952793,952913,952929,952774,953047,953086,952947,952797,953087,953046,952549,953113,953004
12,0,0,952854,952966,953132,952996,952873,952476,952931,952865,952811,952716,952708,953503,952683,952986,952757,952709,952790,952998,952775,952528,952863,953582,953138,953128,952770,953153,952895,953214,952981,953047,953457,953217,953143,953182,952818,952945,952792,953029,953150,953192,952834,952939,953578,953024,953170,953201,953188,953296,953002,953454
13,0,0,953555,953210,952837,953459,953269,953367,953067,953213,953031,952986,952881,952920,952974,953023,952657,952558,952711,952823,952479,952592,952899,952828,952673,952786,952808,952956,952653,952699,952797,952184,952783,952582,952688,952442,952732,952502,952620,952585,952753,952949,952857,952665,952732,953133,953055,952908,953080,952491,952739,953203
14,0,0,953185,952914,953061,953163,952788,953101,952952,953018,953102,952919,952798,953045,952979,952914,952541,952823,952957,952784,952445,952705,952494,952582,952959,952774,952911,952712,953140,952851,952530,952814,952773,953037,952924,952928,952742,952902,953131,952767,953121,952687,952758,952751,952779,952759,952746,952593,953041,952901,953319,952911
15,0,0,953110,952645,952861,952989,952613,952967,953018,952902,952562,952649,952640,952688,952579,952452,952872,952968,952798,953000,952891,952965,953112,952719,952978,952891,952756,953026,952977,952769,952887,952623,953310,953179,952903,952977,952926,953062,953068,953182,952967,952778,953290,953217,953379,953103,953080,953291,953337,953224,952837,953097
16,0,0,953273,953349,952971,953320,952816,953091,952969,952987,952938,953070,952948,953041,952935,952894,953028,952920,952956,952976,953157,953177,953432,953173,953164,952983,953202,953087,953224,953337,952767,953036,953151,952972,953392,952976,953167,953430,953247,953037,953237,952944,952700,952780,952703,953060,953029,953267,952862,953232,953023,953300
17,0,0,953235,953099,952946,953191,952982,953176,952713,952961,953012,953376,952973,953055,952936,953252,952732,952457,952789,952942,953157,953031,953065,952929,953102,952952,953222,953107,953157,952948,953006,953325,952785,953181,953336,953378,953207,952885,953218,953168,952916,952946,952824,952493,952814,952773,952727,952788,953143,952960,952715,953032
18,0,0,952839,952526,953057,952797,952481,952452,952792,952694,952926,953228,952983,952868,952457,953155,953092,952957,953021,953052,953043,952972,952999,952986,952815,952652,952678,952536,952625,952675,952728,952781,952609,952760,953000,952949,952902,952657,952823,952448,952681,952854,952583,952904,952805,952893,953039,953046,953083,953109,952720,952991
19,0,0,952731,952802,952847,952575,953036,952889,952781,952814,952952,952747,953027,953008,952670,953214,952737,953058,952991,952872,952807,952658,952850,952888,952780,952787,952677,952649,952596,952773,952797,952730,952830,952878,952922,953086,953318,952955,952932,953271,952890,953096,952996,953024,953260,953105,953143,953118,953206,952991,952695,952956
20,0,0,953049,952653,952814,952644,952798,952706,952496,952884,952592,952213,952482,952943,952462,952694,952663,952678,952714,952896,952727,952718,952737,952562,952721,952504,952931,952990,952813,952897,952746,952545,952861,952873,952762,952899,952781,952442,952862,952662,952821,952729,952687,952810,952860,952668,952884,952784,952659,952497,952603,952522
21,0,0,952664,952558,952419,952318,952407,952548,952762,952585,952537,952760,952746,952293,952656,952582,952587,952540,952289,952792,952539,952568,952758,952789,952328,952451,952130,952604,952413,952614,952261,952452,952441,952555,952513,952762,952668,952699,952646,952678,952792,952799,952815,952763,952863,952726,952656,952551,952680,952529,952636,952644
22,0,0,952867,952924,952756,952730,952686,952559,952708,952892,953018,953005,952781,952626,952785,952785,952811,952865,952801,952665,952852,952721,952598,952942,952830,952743,952606,952597,952383,952617,952644,952422,952597,952615,952432,952733,952448,952641,952653,952724,952905,952797,952727,952665,952696,952462,952516,952587,952329,952494,952548,952463
