Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,952899,952564,952929,952632,952897,952723,952775,952776,952715,952943,952586,952447,952691,952739,952683,952403,952655,952977,952483,952518,952339,952557,952376,952916,952648,952578,952593,952747,952904,952516,952329,952295,952410,952362,952640,952350,952841,952558,952410,952285,952217,952562,952614,952458,952499,952525,952606,952642,952684,953074
1,0,0,952862,953110,952630,952897,952948,952805,952479,952494,952491,952094,952384,952374,952386,952277,952243,952278,952425,952281,952505,952406,952508,952377,952328,952647,952474,952487,952515,952755,952609,952533,952594,952431,952552,952457,952561,952642,952755,952584,952625,952655,952429,952568,952580,952761,952939,952824,952609,952956,952354,952686
2,0,0,952331,952384,952371,952330,952271,952296,952479,952306,952353,952438,952398,952118,952064,952230,952273,952481,952286,952357,952250,952272,952564,952595,952529,952471,952538,952688,952663,952751,952574,952279,952496,952654,952812,952406,952449,952737,952680,952829,952628,952677,952261,952420,952415,952782,952421,952681,952521,952574,952288,952701
3,0,0,952356,952185,952430,952381,952461,952042,952052,952237,952202,952405,952410,952475,952454,952483,952392,952060,952237,952225,952298,952432,952143,952499,952130,952251,952297,952683,952519,952889,952623,952627,952720,952405,952787,952736,953025,952644,952475,952446,952205,952268,952236,952400,952563,952794,952600,952903,952602,952768,952711,952471
4,0,0,952502,952517,952640,952485,952725,952530,952359,952668,952231,952653,952326,952343,952592,952548,952335,952541,952505,952856,952840,952637,952478,952832,953019,953022,952973,952872,953018,953346,953091,953275,952966,953234,952719,952834,953006,952701,953073,952696,953059,952905,953038,952907,952496,952571,953046,952664,952953,952840,952604,953005
5,0,0,953050,953101,952414,952911,952446,952998,952525,952905,952691,952839,953033,952872,952976,952928,952864,952905,953106,952638,952807,953085,952839,952646,952734,952651,952731,952765,952498,952834,952824,952727,952559,953071,952588,952547,952563,952804,952706,952576,952636,952545,952527,952562,952996,952849,952636,952477,952617,952794,952634,952697
6,0,0,952650,952345,952657,952214,952734,952791,952704,952747,952478,952427,953004,952574,952819,952830,952537,952252,952699,952298,952795,952302,952239,952701,952793,952336,952488,952651,952905,952303,952545,952912,952731,952787,952710,952926,953023,952756,952452,952435,952229,952655,952403,952353,952424,952144,952352,952425,952363,952497,952418,952373
7,0,0,952665,952841,952573,952485,952762,952407,952540,952661,952533,952512,952473,952403,952465,952404,952551,952381,952517,952349,952643,952448,952491,952422,952648,952238,952495,952333,952172,952396,952337,952565,952658,952541,952715,952366,952421,952501,952571,952383,952058,952056,952108,952427,952338,952568,952608,952751,952626,952637,952750,952710
8,0,0,952690,952717,952508,952687,952425,952435,952334,952384,952398,952193,952433,952411,952381,952385,952522,952308,952155,952224,952402,952345,952230,952293,952618,952622,952542,952257,952281,952163,952275,952410,952342,952505,952617,952322,952853,952810,952461,952745,952701,952908,952608,952457,952671,952639,952562,952505,952685,952515,952679,952640
9,0,0,952322,952255,952284,952156,952571,952629,952584,952435,952595,952665,952681,952508,952814,952392,952655,952392,952455,952356,952273,951942,951946,951835,952327,952453,952096,952527,952314,952405,952520,952468,952352,952271,952276,952368,952524,952245,952415,952376,952254,952322,952330,952506,952360,952420,952703,952648,952572,952550,952501,952351
10,0,0,952573,952573,952643,952483,952383,952076,952131,952383,952463,952140,952407,952702,952429,952636,952433,952307,952376,952315,952353,952459,952483,952520,952430,952504,952152,952633,952524,952593,953037,953127,952776,952838,952728,952805,952611,952357,952374,952291,952294,952376,952066,952447,952171,952140,951914,952171,951956,952169,952250,952251
11,0,0,952198,952302,952472,952548,952516,952382,952402,952384,952486,952558,952367,952555,952581,952264,952389,952492,952236,952604,952320,952509,952720,952734,952685,952341,952448,952739,952606,952420,952360,952615,952751,952276,952396,952343,952423,952139,952107,952004,952149,952128,951931,952114,952186,952224,952349,952172,952478,952358,952245,952349
12,0,0,952398,952535,952522,952631,952769,952680,952696,952555,952569,952561,952334,952437,952220,952392,952530,951985,952197,952200,952419,952570,952708,952241,952354,952444,952338,952537,952483,952844,952482,952301,952392,952796,952388,952499,952331,952398,952779,952422,952312,952600,952663,952279,952337,952387,952508,952280,952583,952644,952439,952512
13,0,0,952401,952402,952387,952522,952400,952695,952225,952595,952409,952466,952396,952194,952184,952287,952609,952662,952247,952551,952290,952395,952569,952140,952404,952479,952250,952367,952361,952321,952271,952516,952321,952840,952257,952342,952442,952771,952544,952399,952241,952432,952595,952523,952578,952796,952659,952665,952818,952936,952771,952803
14,0,0,952401,952524,952181,952632,952322,952355,952309,952476,952350,952369,952404,952282,952381,952502,952334,952330,952401,952621,952456,952728,952419,952321,952635,952929,952653,952702,952648,952533,952341,952251,952269,952353,952182,952595,952501,952495,952448,952436,952523,952702,952440,952545,952983,952605,952501,952728,952511,952507,952629,952316
