Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,952389,952498,952421,952304,952206,952597,952626,952310,952162,952119,952235,952265,952590,952605,952598,952473,952519,952546,952060,952394,952564,952509,952524,952440,952505,952376,952324,952643,952544,952897,952815,952686,952645,952874,952907,952958,952979,952710,952689,952531,952566,952467,952665,952704,952607,952346,952508,952413,952293,952580
1,0,0,952616,952367,952481,952588,952283,952483,952471,952313,952422,952371,952390,952414,952445,952637,952357,952381,952612,952475,952324,952200,952290,952448,952582,952606,952997,952619,952727,952857,952888,953108,952363,952669,952754,952525,952760,952873,952866,952717,952648,952736,952634,952710,952743,952722,952292,952892,952693,952890,952926,952277
2,0,0,952561,952356,952371,952686,952807,952665,953038,952404,952393,952283,952351,952835,952404,952457,952631,952409,952529,952565,952456,952628,952432,953019,952698,952558,952422,953094,952834,952917,952744,952763,952429,952490,952776,952599,952477,952465,952372,952623,952549,952555,952855,953020,952967,952663,952749,952663,952853,952605,952744,952526
3,0,0,952546,952439,952423,952351,952735,952919,952604,952621,952772,952571,952718,952692,952661,952459,952440,952528,952451,952577,952342,952542,952459,952698,952549,952666,952514,952291,952538,952352,952035,952132,951959,952256,952077,952362,952905,952464,952456,952302,952651,952379,952320,952387,952440,952276,952108,952242,952595,952243,952423,952402
4,0,0,952271,952373,952398,952334,952560,952534,952586,952628,952427,952510,952510,952193,952886,952767,952501,952392,952579,952404,952127,952528,952244,952935,952626,952674,952545,952701,952602,952878,952607,952347,952352,952204,952094,952330,952060,952394,952289,952351,952218,952356,952432,952248,952469,952617,952414,952345,952597,952548,952404,952595
5,0,0,952432,952440,952543,952639,952489,952348,952406,952490,952396,952638,952414,952694,952773,952503,952446,952342,952592,952631,952347,952427,952464,952368,952535,952406,952300,952455,952373,952257,952416,952223,952525,952729,952514,952558,952377,952518,952487,952699,952650,952596,952891,952638,952593,952514,952620,952318,952361,952510,952452,952620
6,0,0,952678,952500,952406,952676,952770,952883,952341,952533,952925,952532,952362,952974,952866,952915,952521,953086,952855,952907,952751,952362,952541,952646,952502,952638,952703,952490,952756,952861,952609,952735,952985,952676,952627,952838,952782,952731,952530,952833,952879,952706,952487,952570,952247,952588,952485,952563,952338,952360,952642,952733
7,0,0,952497,952466,952355,952662,952625,952689,952481,952652,953001,952561,952836,952715,953067,953061,952945,952679,952648,952806,952532,952370,952627,952210,952370,952427,952630,952566,952302,952492,952415,952403,952492,952577,952785,952529,952819,952744,952599,952680,952601,952399,952563,952669,952512,952663,952620,952512,952502,952476,952389,952353
8,0,0,952363,952066,952368,952386,952477,952515,952447,952232,952201,952472,952289,952437,952348,952516,952324,952361,952346,952726,952730,952950,952713,952270,952548,952594,952482,952741,952613,952317,952645,952375,952319,952501,952563,952443,952361,952490,952240,952507,952550,952198,952451,952437,952478,952395,952247,952530,952426,952510,952359,952525
9,0,0,952400,952645,952643,952649,952690,952157,952584,952699,952472,952486,952537,952567,952361,952714,952444,952640,952446,952689,952612,952698,952554,952630,952994,953159,952737,952638,952691,952421,952722,952869,952423,952545,952474,952231,952452,952502,952401,952580,952681,952476,952286,952505,952431,952677,952479,952507,952596,952487,952798,952784
