Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,952842,952726,952477,952956,952595,952384,952472,952527,952405,952669,952723,952372,952328,952443,952269,952370,952655,952454,952812,952751,952888,952764,952749,952948,953003,952567,952740,952492,952625,952682,952224,952165,952063,952033,952088,952300,952330,952250,952413,952529,952204,952216,952273,952674,952729,952350,952238,952713,952486,952360
1,0,0,952248,952241,952379,952278,952443,952230,952219,952215,952402,952265,952022,952092,952181,951920,951952,952488,952457,952207,952518,952600,952803,952658,952657,952984,952754,952719,952662,952847,952876,952792,953011,952657,952526,952828,952797,952537,952518,952361,952487,952418,952296,952640,952540,952441,952508,952406,952396,952368,952372,952508
2,0,0,952328,952289,952126,952336,952208,952261,952408,952729,952437,952633,952387,952614,952860,952869,952681,952392,952635,952683,952614,952348,952511,952777,952382,952456,952320,952492,952813,952172,952430,952441,952516,952420,952438,952295,952317,952582,952316,952697,952474,952430,952599,952487,952540,952844,952406,952565,952617,952324,952324,952514
3,0,0,952360,952566,952395,952318,952435,952413,952437,952249,952272,952611,952460,952713,952548,952492,952601,952259,952409,952289,952296,952069,952121,952214,952511,952449,952395,952157,952207,952526,952354,952457,952358,952111,952261,952634,952393,952322,952173,952250,952050,952228,951884,952202,952199,952109,952174,952387,952256,952124,952289,952477
4,0,0,952240,952150,952256,952080,952006,952295,952379,952455,952509,952123,951931,952259,952147,952331,952321,952527,952440,952210,952170,952315,952550,952463,952376,952364,952589,952660,952381,952283,952357,952641,952028,952155,952207,952227,952349,952606,952683,952315,952046,952255,952112,952148,952229,952326,952380,951989,952225,952281,952276,952405
5,0,0,952009,952455,952522,952187,952118,952353,952442,952411,952551,952705,952585,952392,952370,952796,952355,952357,952483,952285,952381,952522,952584,952956,952559,952340,952324,952601,952702,952778,952806,952953,952549,952170,952050,952404,952349,952459,952293,952362,952421,952291,952504,952624,952441,952217,952471,952446,952620,952538,952341,952325
6,0,0,952361,952299,952413,952452,952556,952461,952876,952419,952618,952414,952732,952572,952731,952257,952430,952179,952196,952314,952262,952339,952308,952498,952351,952479,952182,952445,952592,952507,952586,952612,952819,952597,952305,952697,952715,952573,952522,952696,952261,952426,952570,952562,952447,952619,952750,952548,952683,952336,952191,952275
7,0,0,899329,898534,898273,898041,898817,898908,899198,899035,898733,898336,898026,897166,898620,898072,897662,898992,898734,898333,899217,899122,898557,897199,899245,897444,897430,899361,898644,898680,898860,898041,899190,899272,898024,896771,899683,898020,898035,897865,898349,898586,896995,897239,900632,898884,899239,899337,900026,898094,897925,898666
8,0,0,898737,898226,899792,899065,898887,898800,898922,899813,898066,898363,899143,898427,897899,899329,898927,898405,897085,897788,899655,897673,898950,898213,899893,898449,897691,896915,900164,900184,896455,898139,899924,898313,898336,898783,898460,898362,896966,897559,899006,898230,897725,898007,899375,898049,898126,898270,899130,898067,898972,899222
9,0,0,952271,952377,952759,952256,952665,952626,952067,952583,952598,952617,952391,952520,952465,952706,952399,952401,952422,952503,952508,952354,952515,952338,952335,952431,952486,952682,952443,952472,952389,952431,952230,952473,952417,952346,952027,952185,951967,952325,952274,952472,952650,952527,952676,952545,952857,952844,952497,952356,952612,952657
