Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,951809,951362,951600,951327,951489,951548,951388,951932,952321,952064,951786,952332,951624,951576,952180,951647,951905,952003,952146,951199,952148,951135,951051,950635,950131,951851,952118,951145,951656,951750,951588,950845,951768,951068,951870,952132,951430,952084,952018,951254,951993,951724,952082,951869,951274,951454,951513,952078,951321,951315
1,0,0,951930,951572,952046,951856,952322,952172,951549,951596,951303,952223,951919,952266,952363,952374,951925,951564,951700,951763,951740,952109,952215,952442,952331,952177,950895,951229,951516,951781,951040,951955,950978,952228,951921,951672,951651,951825,951998,951900,952217,951645,951994,952370,951272,951577,951747,951333,951530,951417,951384,951968
2,0,0,951171,951975,951658,951168,951148,951738,952064,951085,951881,952052,952072,952048,952108,951958,951435,951901,952151,951610,951740,951640,951442,951960,951907,951841,951372,951762,951595,952052,950576,951551,951330,951664,951406,952030,951307,952082,951304,951655,951858,952187,952103,952277,951800,951930,952227,951413,951749,951942,952177,951769
3,0,0,951420,951768,951419,952103,951302,951880,951868,951945,951706,951680,951644,951565,952046,951656,952056,951622,951823,951900,951414,951250,952000,951616,951624,951643,952074,951752,952232,951587,951765,951733,952132,951994,952368,952141,951740,952167,952089,951517,952450,951853,952270,951908,951896,952057,952179,951682,951873,951243,951710,951908
4,0,0,951330,951404,951681,951733,951796,951681,951399,951904,951464,951327,951267,951744,951751,951716,950898,951938,951437,951315,951734,951810,951837,951869,950895,951887,951362,951455,951913,951921,951332,952073,951795,951633,951659,951609,952182,951927,951475,951969,951752,952189,951434,951612,952020,951908,951200,951825,951625,951278,951709,951932
5,0,0,951032,952214,951880,951949,951977,951719,951554,951387,951636,952058,951698,951760,952077,951934,952031,951915,951358,952054,952008,951520,951698,951979,951585,951366,952032,952106,951798,951782,951598,951604,952028,951278,951909,951862,951885,951442,951509,951957,951894,951801,952050,951980,952173,952264,952024,951502,952215,952129,951809,951193
6,0,0,951690,952013,951632,951891,951289,952197,951683,952044,951517,952194,952240,951756,951983,951979,952126,951918,951969,952240,951600,951643,951520,952051,951955,951899,951987,952031,950516,952015,951647,952068,951914,952113,950644,951799,952079,951770,951843,952163,951927,952018,951907,951002,951873,952157,952193,951699,951901,952029,951987,952144
7,0,0,951920,951837,952112,951483,951390,952072,951849,951835,952192,952015,952101,950980,951359,951796,951028,952090,951652,952063,952136,950889,951899,951341,951741,951789,951775,952103,952014,951727,951663,951518,952154,951672,952077,951686,951909,951091,951737,951660,951618,951000,951789,951937,951379,951807,952083,952078,951976,952213,951777,951484
8,0,0,950580,952032,951917,951920,951812,951845,952125,951585,951788,951398,952089,951738,951499,952212,951508,951964,951979,952054,951671,951629,951554,951139,951984,951937,951370,951479,951516,951671,952102,951967,951731,951955,951908,951704,952162,951510,951989,951722,951384,951925,951950,951986,951487,952032,951375,951169,952078,951155,951883,951866
9,0,0,951051,951684,951896,951783,952366,952424,952035,952195,952027,952022,951837,951936,951931,952065,951239,951538,951425,951801,951398,951623,951903,951644,951099,951909,952096,951537,951711,952234,952072,952328,951515,952274,952123,952130,950973,951725,951873,952040,952077,951721,951988,951781,951115,951908,951357,951471,951840,951809,951682,951734
10,0,0,950878,951742,951846,951799,951585,952058,952156,951989,951916,951962,951899,951456,951918,951403,951297,951460,951643,952065,952095,951792,951868,952069,952126,952220,951201,952163,951912,952033,952376,951790,952463,952256,952281,950984,952098,951941,952099,952343,951729,952159,951744,952431,952074,951396,951360,952063,951557,952121,951971,951911
11,0,0,952126,951987,951601,952106,952055,951924,951931,951651,951042,951310,951625,951554,951101,951974,951466,951697,951252,951757,951342,951935,951627,951974,951743,951635,951516,951472,951613,951531,951334,951443,952009,951149,951992,951726,951876,951997,951864,951916,951524,951706,951890,951747,951626,951281,951749,951374,951820,951417,951872,951870
