Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,368510,341288,329228,377463,382579,327597,393465,353387,401505,365429,353357,401454,375171,405598,358728,349396,349383,401315,361300,324500,381781,365320,369361,341326,327508,373315,293078,350448,369437,349159,385999,341301,357425,405609,433712,367279,353418,400536,389531,357330,384715,448552,362574,396702,313191,331136,393525,372059,318280,361338
1,0,0,397540,437147,433659,431066,502191,445713,371312,433837,409040,430063,409867,413656,353344,381465,426364,429643,393523,349290,436569,413581,429130,473024,371676,429200,398435,454394,407275,430626,459897,401492,350721,397478,353388,402479,421634,393319,471264,426142,425600,356276,453756,420737,364829,390861,409576,397527,463318,354126,397496,421639
2,0,0,453370,411229,475553,487568,527769,429634,531999,473855,482208,457846,526068,449773,409587,460750,465803,497947,481213,470588,502359,471875,458080,477873,465906,434205,497226,478517,534091,493904,421637,492798,420621,441162,492908,450884,514075,456764,509704,477855,503603,525861,502569,461809,482209,445736,467261,492965,470799,535622,511664,485097
3,0,0,469192,506853,562202,477529,531450,509521,594363,554267,527856,489678,529755,554213,537572,535385,505137,546147,501322,568644,489953,523071,577287,514013,522452,526055,575079,531013,538143,544697,534660,486609,562837,481756,517709,542104,454543,562264,562472,518086,497076,521061,513066,485893,489279,521593,526117,512942,458703,497859,528940,501997
4,0,0,563972,522100,614799,566699,600922,613343,602376,626257,605049,602351,615513,602297,606200,600616,532662,562004,635622,547666,574964,588607,584809,594253,586206,630501,574927,602445,566650,610022,570277,623278,579865,587093,580406,584994,562226,578251,569644,576425,570267,580966,567080,561648,605217,574320,591370,592316,625915,592110,576749,602418
5,0,0,612200,649162,691391,630519,591833,574520,609696,665166,585835,578585,645782,641816,640176,659404,642613,632644,589922,685458,631369,598572,645570,629946,586853,644415,626529,604002,642633,656699,655073,647972,638580,598134,670528,653134,601975,619662,657428,622375,593537,664432,643608,660759,634953,634800,657880,628281,591889,624759,635898,644195
6,0,0,672026,667984,694540,668643,690160,689264,661090,689609,705047,725325,660933,635490,666703,717474,714235,668628,693307,705382,706081,662614,716074,675003,667585,659453,658765,698871,691291,689289,709951,690791,644214,638576,680039,689213,694376,703708,691971,707779,648662,718546,723309,664888,671408,672115,721671,698727,684508,670680,654800,703292
7,0,0,691829,714279,715522,749300,710106,711901,716750,662633,740065,699319,719143,731533,687493,729598,742256,705440,734431,719097,724880,694520,733887,730824,670089,741017,731138,732000,722519,723957,744084,741288,711621,747870,762416,702973,683186,727845,756355,690699,742971,724290,679345,746295,714832,738408,706803,736852,733697,743078,698353,708529
8,0,0,748115,743897,723099,784106,756913,772906,719746,771105,749772,762714,792172,748483,764982,756758,742005,787461,774808,788797,766712,767146,733988,772737,728154,769318,747260,774419,773397,747113,779008,757883,764383,777232,741177,743341,761810,773828,791591,724574,748931,773414,757350,773092,734985,771519,765597,736098,736347,774042,782869,798859
9,0,0,777572,765893,769277,783648,785768,792545,769373,797051,807386,791490,797354,746439,759328,754579,782709,756891,774998,767201,789720,799297,791835,803103,751392,776784,779011,798738,743604,770974,764885,802063,771629,794452,762237,786285,778710,786578,792030,791496,784938,792504,791870,808520,802789,782626,776808,765908,793442,792074,789098,775916
10,0,0,807085,816087,787669,835078,816258,802601,798212,816585,805873,804396,791041,794578,780798,824171,819141,812530,821687,813783,816813,815677,794412,803748,801393,787749,831225,780558,800479,800143,827481,793459,815700,809974,799066,808964,815653,807287,813595,808386,748925,806015,810569,804228,798889,804624,815883,805072,813132,798884,803752,805193
11,0,0,825686,804084,819961,817212,803317,839475,800587,800731,831517,824331,834553,814975,835463,828391,834106,821855,818201,824713,823059,819610,818862,832413,820653,845351,817834,812720,822299,821989,847164,837059,794489,823462,835577,812913,836206,825411,817162,801689,804213,836391,827156,805879,832274,807870,820262,836676,828679,822261,843707,814160
12,0,0,852201,858441,840576,861315,849172,844872,843191,847589,848630,846145,853556,833351,844849,841512,859275,851561,837326,859474,854129,853469,833052,858896,851133,854847,851243,853540,846356,840837,838297,847317,839807,847597,850251,851358,859302,872319,853090,854835,835012,830945,846354,852697,850939,854517,853151,847537,844947,837300,838341,845561
13,0,0,832138,853600,849583,851851,851062,871222,857434,867647,857539,865690,844400,857405,854882,850032,858569,855807,858102,853117,862913,871552,848274,861581,858717,853708,848774,866743,859761,850838,858571,848919,851581,847718,851310,839305,859758,855207,864325,851397,841515,868131,854000,846982,844192,850921,859257,856069,849170,850090,856199,862470
14,0,0,869641,868903,859021,879219,871842,879283,862596,872358,859874,862619,862765,868413,861259,868123,853903,871277,877843,863662,863548,870627,871338,865161,866865,870708,867401,869915,871411,869008,862820,860477,853175,882561,858243,881270,861744,864391,872516,875143,877604,876835,872044,879849,880625,865251,874154,869243,879929,863936,863668,874529
15,0,0,883173,881973,877784,883703,885385,878096,880410,891094,884821,876348,871332,882964,877108,869445,867582,877863,888142,867500,882076,888125,881671,873174,877285,880674,890668,880895,875063,879100,875773,881364,878680,880901,876495,883649,877041,878829,879827,874369,875407,888377,888567,876423,877843,882183,868305,874043,870506,873492,871006,895118
16,0,0,881991,887388,887520,883855,881698,878844,880547,879146,886236,887453,884871,888180,891895,902377,889385,880527,878914,882182,882119,879724,880269,888012,875650,886803,881971,884890,889905,882463,887427,893378,884666,883841,892612,882855,891430,893187,892637,893197,885209,885109,884253,889734,879667,877486,880139,882325,878630,886672,883665,891103
17,0,0,894129,884093,885525,884486,881755,891054,883461,886110,893790,900973,888062,895954,902117,892125,882345,896161,887759,895430,895669,891342,894593,897846,890446,885366,894280,895406,894077,893553,889973,890850,897482,886924,879943,891246,885390,897221,901650,896866,899931,897168,888420,891516,885962,881557,898586,890131,895510,894638,889033,900413
18,0,0,884257,904980,905330,894863,902220,902048,908597,888048,907096,900733,908392,900500,901023,908575,901635,894731,899860,903667,901524,901373,901074,903957,908519,895883,907181,904284,897895,895021,904879,902258,895743,899712,902964,896190,905963,895616,898281,903941,897868,900436,903493,907462,894613,914155,900498,904007,898284,899304,907788,896741
19,0,0,906007,917306,911660,912029,914754,905963,913685,911552,911954,910353,914766,912452,900558,903257,912533,902400,911485,914107,906757,907861,908612,905993,906273,908683,913031,920680,913914,902973,909737,908875,900752,898709,909279,901356,910940,910187,901416,908025,911392,906778,904777,905089,911035,904308,911737,909061,902792,905570,899750,904198
20,0,0,911512,924212,912173,920307,909164,915826,918352,914898,922201,919126,920490,912810,918175,926794,916337,918461,919498,910713,913420,912336,914409,910974,915569,913245,916658,914739,914037,912877,917431,914219,915113,920680,916815,912723,922154,920943,917195,904271,912473,919417,916133,904350,909489,917166,922121,914012,910198,922050,914240,912683
21,0,0,915041,920252,914388,919999,914398,920318,921110,922899,924090,924377,920853,921901,915040,920145,917508,921409,918728,915790,924254,924900,919121,917612,917775,920148,921418,912241,912979,915495,928195,921872,912569,920265,914245,918740,911069,917825,923739,918932,927076,922258,924328,925051,925467,923652,919408,926356,927705,917808,917042,920952
22,0,0,920279,925784,927582,921133,927671,922002,923616,928004,929097,921827,923124,927188,921050,925971,924342,931739,921936,927357,926489,922824,920828,922847,922396,921318,921217,924238,926299,927071,926666,921096,922865,925939,927069,925608,922038,922733,931088,928450,928393,924702,923234,929998,929798,921669,926769,928077,921667,924962,931056,922498
23,0,0,924863,931551,928794,922585,928943,925378,925509,931881,935231,926946,925775,927874,930636,933476,929783,927916,934090,928079,929287,927910,931209,926823,925746,928089,930239,926929,933973,933112,934751,931929,931813,927382,935859,929435,927243,928247,926901,924130,922753,921765,928009,928877,933514,931973,936342,932482,926813,928086,926899,925510
24,0,0,934290,931956,927966,929905,939171,931306,933366,933326,932084,932064,932607,927538,933366,933647,932077,935723,939143,936145,931121,939524,930822,928998,930674,934710,933112,932430,928769,930559,933169,935483,932949,930445,929624,936299,930703,931382,930456,939274,924568,928878,935207,932686,930928,931233,932310,926350,934655,930992,933852,932469
25,0,0,934161,933542,934795,932307,938329,934011,933158,936693,937006,926903,938893,936939,932846,936411,928699,931613,936058,935852,934816,938122,936555,932913,930407,938312,930397,940315,935451,939513,931399,933676,935580,931470,932851,933799,931527,934957,931743,931438,936302,929502,936865,934786,935795,937947,936390,938547,931922,937707,935168,934200
26,0,0,930912,934129,939832,936175,935251,938504,941952,934860,934735,931048,937457,934740,935412,936904,933649,933200,933542,937056,931011,935484,935718,941635,939892,933088,939307,937005,942524,937914,939211,937350,939025,928285,936204,934882,934021,938599,936609,937981,937346,931312,934249,934973,933861,934491,935995,936045,937962,937842,936577,937884
27,0,0,933633,941409,940932,939381,938524,937693,939361,938908,939503,938649,941848,935684,937969,938318,940550,939782,939232,937708,938315,939257,934704,939638,941764,940883,940931,942190,932727,937186,938880,937053,938256,935990,939752,936071,940913,937789,936232,935928,937923,937907,936061,938783,940321,934883,933225,938981,938815,938547,935233,935756
28,0,0,944984,940746,943147,942878,939635,941349,946592,940233,942138,942044,942092,939136,942027,943192,940312,942967,945908,941256,940871,938951,939940,939105,939360,940979,941253,935849,942912,936572,941508,942444,937341,939941,940540,936917,942474,937346,942070,942167,938684,941305,939458,940399,943537,941415,940234,940340,939656,940709,942630,940677
29,0,0,943317,940786,941479,941478,941201,941595,939103,942186,942370,947461,942442,942884,942154,942844,941330,943617,943778,941474,941026,938785,941897,943591,945823,944669,943292,941193,944426,944279,940624,938637,944993,940551,940816,943591,946342,942417,941545,942857,940822,941609,939732,942563,939809,943323,938337,943824,943591,944660,942825,940619
30,0,0,945592,945658,941386,940930,941845,943381,941116,943034,945801,944364,939283,943209,943724,946098,943998,944271,944400,943826,944819,942396,945084,947017,943825,941716,943865,944908,948508,945419,944369,942775,946749,943519,942637,944546,948103,943412,943902,945392,943522,940588,941596,944802,942778,944821,944187,941052,944109,944827,943664,941955
31,0,0,944565,946174,945802,941733,945393,945113,944130,947035,943521,946086,944216,944116,942808,945331,946710,946827,944174,945693,944372,943152,945493,946743,943326,943136,944331,942782,944093,946887,946957,944935,948216,942142,946368,945533,945959,943544,945496,947234,946461,947624,947347,945015,944269,945796,946089,945394,945912,945628,946330,945610
32,0,0,946933,945205,946315,946516,944661,946601,947861,946059,945412,947396,944071,945540,946988,946003,946983,943444,945497,947668,945118,946510,945088,945092,944902,946566,944028,943574,944922,947950,945480,945183,945812,945914,944900,942696,946827,947294,945781,947555,944912,943853,946700,946217,946348,946285,945190,942973,945586,946076,943012,944886
33,0,0,946277,947076,945148,945581,948873,948776,948894,947130,947616,945241,946246,945106,946881,947413,947392,946948,946383,945267,945600,948003,944099,946817,947264,944812,947821,946087,948054,943262,947451,946586,948805,946325,946514,947178,947021,948796,946440,947848,945669,946807,944557,946010,946795,949404,946414,944880,946181,945509,944847,944861
34,0,0,949754,947305,949292,946364,947998,948418,945417,947432,950034,948319,949207,947030,947431,945657,949351,947901,947652,948341,947560,946516,948093,949912,947714,947621,945642,947430,945972,948598,946943,946257,948662,948201,948693,948384,944428,947719,945545,946823,945433,947166,947050,947868,946007,948703,948935,947374,948286,947873,948359,947767
35,0,0,946809,948455,949055,948030,948200,948852,947087,946458,947220,949912,949964,943490,947947,947937,949363,948252,944378,947196,949801,948203,945471,947417,947479,948679,949908,947183,946687,948805,949626,948638,946779,946785,950101,946143,948674,948002,948312,946171,946455,946450,949418,948363,947332,947701,948874,948827,947044,948120,947888,948747
36,0,0,948010,949967,948209,947624,948631,948796,950713,946211,947211,948661,947906,949461,948884,949826,948660,948180,948794,947001,948017,948489,947854,947201,948673,949146,948580,948513,946797,947036,947325,947466,948408,948482,948166,947319,949906,948363,946875,947290,946940,946650,946629,948236,948274,947728,947731,948021,948675,947904,947280,945723
37,0,0,947606,949894,950101,947486,947744,948956,947820,948962,948560,947368,949627,949300,949353,949676,947287,948705,949249,948785,948909,947837,947184,947290,947882,948181,948090,947072,949127,948965,947887,947762,949917,947219,949994,949289,950095,949142,949534,948378,948793,949525,949634,950014,947886,948279,946999,948754,948078,947879,948495,947480
38,0,0,948347,947348,949107,948385,949598,950035,946106,949232,950139,948864,949247,948982,949130,949808,949158,947641,949980,948132,948141,948601,948245,948306,948927,950385,948891,948563,949745,948369,949620,950636,949195,950309,948340,949825,948487,948229,947796,947413,949530,949680,949451,949251,950045,949839,948400,950387,949671,949939,948392,949043
39,0,0,947528,950017,950444,948850,949495,949607,948842,950416,949754,949275,949195,948921,948148,948078,950093,948448,949681,949649,950821,950175,950748,950048,949524,948202,948945,950100,950273,948222,947960,948496,948906,949817,948248,949667,949191,948458,950352,950073,948641,949226,947183,950032,948876,949100,949428,949332,949277,948540,949417,947234
40,0,0,949914,948135,949586,950828,949874,949792,949468,949168,949351,950062,949726,948770,948375,949919,948894,950835,948036,948772,949132,949056,948183,949095,948745,949461,950037,948511,949610,950047,948166,949090,950143,950755,948590,949302,950354,950399,949184,947352,950407,949524,949550,950364,949939,949402,949788,948557,949297,949361,949012,948705
41,0,0,949617,950185,948975,948067,948031,948785,949122,949446,950761,949192,950601,949712,950282,949315,948752,949996,950468,949541,949232,947964,948061,949941,948549,949398,950517,949252,949747,949028,949911,950756,949907,949782,949088,947236,949962,949133,949070,948297,949509,949751,948386,948396,949494,946439,949638,950760,948672,949823,949589,949676
42,0,0,950158,948839,948914,950431,949895,950283,949325,949309,950285,950132,949880,949251,949652,949334,949017,950590,949882,950095,950360,949659,951017,948917,949880,950331,949502,950006,948925,950285,949204,949326,950495,949505,948852,949316,949363,949955,949864,950117,949678,949652,949100,949235,949878,950129,949408,950148,949733,950410,950540,949589
43,0,0,950443,950654,950231,949959,949097,949732,949913,950071,949780,949887,949574,949975,950839,948167,950840,949657,949429,949769,950183,949445,950458,948253,949609,948937,950123,949631,949190,949882,949938,949469,949071,950124,950795,949308,948836,949394,950729,950361,950226,950332,949914,949354,948742,949905,950152,949896,949856,948840,950333,949739
44,0,0,949667,950050,949062,949691,949737,950066,950865,950093,948870,950075,950028,950747,950543,949906,948886,950387,950118,950364,950012,950407,949394,949498,950095,948942,949075,950856,948836,950498,949546,949252,949985,949518,950717,949980,949843,949419,948682,950564,949085,949631,949844,948636,949524,949511,949200,950780,949933,950358,948725,950396
45,0,0,949460,950218,949955,950341,950032,949176,949627,950391,949317,950190,949841,949561,949954,950247,950653,950703,949649,950153,950134,950072,949165,950597,949309,949750,949319,949240,949797,950508,949502,951035,950020,950764,949059,950186,949924,948392,949556,950129,949717,949894,950497,950288,949120,949493,950655,949839,949151,949690,948426,950021
46,0,0,949801,951030,950747,949393,949801,949620,949581,950799,949821,950393,949345,949674,949477,949529,948950,949825,949950,950224,950220,949976,949205,950118,950322,950969,950526,949611,949255,949227,949702,950546,950248,949818,950473,949751,949349,950010,949099,950655,950856,950628,949499,949813,949914,950400,950557,950065,948571,949922,949908,950152
47,0,0,949924,949774,949544,950346,950298,949638,949737,950122,949711,950841,948640,950463,949763,949953,949801,949760,949726,950472,949085,949354,950286,950284,950121,949392,950473,949846,950442,949991,949555,949749,949245,949329,949155,949351,950223,949755,950782,950467,949337,950860,949314,950170,949780,948684,949870,950453,949467,949990,949724,950083
48,0,0,949715,950120,948935,950688,949197,950731,950220,949935,949595,949637,949139,949548,950759,949509,950667,949761,949453,949971,950623,950467,949955,949854,949619,950636,949661,949618,950168,949473,950739,949904,949870,949456,950137,949479,950508,949634,949555,949904,950144,950049,949965,948295,950080,950736,950307,949764,950000,949580,949764,949204
49,0,0,950563,950057,950722,950072,949312,950109,949916,950375,950035,949232,949928,950808,950300,949921,950054,949504,950241,950967,950006,949569,951016,950292,950900,949636,950846,949034,949828,950390,949769,950277,949998,949887,950801,949752,949753,949236,950060,950538,949549,950305,950228,949952,950227,949122,949924,949195,949644,950513,949064,950099
50,0,0,949943,950039,949914,949069,949431,949504,949523,949588,948598,950641,950186,950478,950563,950662,949414,949603,949783,948688,949843,950029,949257,948946,950170,949425,950082,948539,949734,950599,949777,949961,950456,950035,950996,949159,949687,949185,949354,950587,950132,949999,950721,948438,950718,950690,950278,950125,949888,950406,949687,950191
51,0,0,951166,949343,950600,950815,950172,949716,950145,950205,950262,950610,949871,950477,950063,950968,950137,950592,950356,950312,950149,950137,949764,950926,950133,949812,950766,950634,949298,950269,950142,950386,950272,950713,951052,950723,950042,950646,949574,950548,949128,950364,950727,951036,950418,950356,950146,950981,950158,949996,950715,947833
52,0,0,949393,950354,950826,950305,950334,950247,950460,950384,950461,950919,950390,950424,949698,950530,950092,950195,950210,950549,949849,950135,950919,949781,950212,950490,949940,951136,949941,950052,950165,949773,950399,950262,949876,949415,949989,950397,949224,949218,950239,949674,949981,950103,950845,950746,949979,949948,950560,950064,949310,949724
53,0,0,950365,949784,948538,949853,950410,950009,949806,950885,950090,950118,949994,951105,950312,950871,950844,951020,951262,949626,949084,950025,949758,950276,950399,949995,950656,949957,949334,950863,950493,950784,950348,949823,949185,949702,950541,949581,950058,950369,949807,949365,949878,949014,948916,949414,950442,950930,949898,950242,950672,949749
54,0,0,950076,950601,950290,949888,949613,949867,949638,949660,950783,950376,948992,950779,950155,950130,950099,950318,950281,950576,950386,950444,949760,949882,949464,950504,949070,949571,949888,950205,949457,949637,949758,949576,948666,949289,949880,949876,950354,950004,950685,949578,950175,949474,949837,950006,950310,949888,948742,950633,950115,950349
55,0,0,950968,950416,950227,949913,950834,950219,950188,950263,949941,949865,950295,949711,950362,949345,950206,948958,950439,948668,950022,949540,950599,950283,950388,950402,949404,949578,950162,949327,949825,950178,948428,948625,950336,949887,949412,949860,949914,950314,949504,950471,950538,950064,950514,949947,948817,949294,950410,950070,950987,950891
56,0,0,950035,950035,949850,950703,950346,950448,949125,949799,950252,949716,950482,950741,950332,950054,950057,950069,950441,949952,949759,950392,950354,950034,950753,950418,950210,950908,949537,950117,950818,950595,951124,950166,949916,949278,948775,949828,950342,950334,951232,950606,950364,950674,950158,950602,950081,951056,950327,950608,950345,949509
57,0,0,950713,950393,950833,950780,950493,951199,950532,950314,949463,950743,950426,950483,950326,950098,950664,949683,950782,950498,950080,950398,950467,951352,949012,949549,950396,950664,949637,950155,950328,951094,950813,950054,950944,950205,950120,950091,950015,950082,950609,951100,950761,950466,949896,949375,950211,948921,950621,949811,949973,949861
