Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,952329,952336,952360,952353,952501,952480,952449,952251,952384,952291,952402,952585,952409,952490,952281,952528,952425,952402,952370,952545,952475,952395,952188,952431,952689,952737,952789,952692,952444,952773,952739,952438,952428,952875,952632,952923,952659,952785,952606,952692,952673,952673,952754,952788,952468,952680,952640,952153,952247,952422
1,0,0,952353,952407,952292,952254,952531,952162,952398,952687,952536,952368,952382,952751,952591,952698,952567,952277,952236,952327,952187,952557,952841,952541,952548,952311,952480,952284,952217,952414,952198,952318,952611,952693,952704,952865,952644,952475,952495,952461,952510,952474,952336,952180,952689,952708,952576,952477,952542,952671,952556,952589
2,0,0,952921,952937,952567,952844,952557,952671,952634,952450,952660,953064,952434,952476,952420,952637,952277,952250,952512,952429,952674,952526,952684,952598,952368,952405,952390,952554,952156,952620,952618,952642,952525,952847,952471,952355,952675,952323,952215,952416,952485,952216,952415,952306,952341,952221,952184,952347,952175,952360,952338,952124
3,0,0,952383,952446,952159,952377,952117,952369,952192,952229,952378,952319,952253,952489,952222,952205,951997,952155,952292,952608,952597,952633,952572,952528,952537,952482,952720,952663,952120,952452,952669,952373,952372,952121,952263,952498,952517,952261,952350,952414,952313,952359,952695,952446,952544,952372,952706,952571,952218,952432,952348,952538
4,0,0,952542,952589,952420,952368,952263,952405,952167,952437,952572,952393,952591,952969,952385,952769,952697,952693,952634,952168,952044,952218,952379,952319,952615,952315,952396,952429,952377,952360,952611,952404,952666,952089,952124,952256,952253,952049,952164,952024,952397,952549,952495,952662,952373,952260,952323,952195,952363,952434,952241,952153
5,0,0,952467,952185,952330,952217,951976,952182,952091,952190,952095,951888,952289,952500,952499,952181,952299,952336,952276,952117,952414,952203,952350,952432,952391,952388,952301,952174,952340,952293,952232,952214,952157,952222,952107,951919,951878,952289,951980,952363,952331,952450,952427,952502,952666,952406,952312,952338,952115,952335,952340,952130
6,0,0,952147,952261,952472,952480,952495,952710,952405,952791,952474,952295,952497,952906,952297,952454,952537,952445,952477,952612,952419,952310,952284,952511,952772,952546,952579,952175,952303,952379,952554,952682,952597,952507,952214,952383,952280,952266,952386,952495,952345,952418,952236,952282,952525,952673,952640,952863,952487,952773,952846,952590
7,0,0,898136,899209,898308,897799,897419,898563,898785,897742,898455,899434,899097,898981,898317,897861,897892,898144,898110,897998,898185,899416,898795,899359,897481,899403,898682,899225,898783,898122,897440,899024,898392,899057,899849,899101,898874,899077,898648,899147,898984,898140,898514,898065,899132,898526,898129,897504,898557,896789,899606,898663
8,0,0,900607,901884,898932,897468,898175,898170,898199,899153,898988,898302,897961,898285,899392,898873,899373,898619,899055,898309,899605,899211,898433,898376,897233,898898,898521,899049,898929,897684,897593,898196,898805,897938,898066,898155,898469,898828,897910,898903,898844,899528,899276,899381,898861,898661,898741,898157,898293,898116,899042,898694
9,0,0,952694,952719,952657,952915,952716,952300,952671,952691,952805,952445,952435,952993,952672,952491,952520,952725,952616,952607,952812,952943,952757,952650,952360,952603,952512,952561,952863,952929,952907,952592,952677,952506,952799,952433,953020,952910,952728,952873,952566,952385,952381,952704,952900,952893,952374,952615,952747,952772,952963,952956
10,0,0,952861,952741,952710,952671,953017,952595,952926,952987,952542,952718,952793,952633,952486,952678,952632,952592,952617,952794,952728,952700,952748,952790,953012,952943,953026,952327,952436,952350,952692,952491,952606,952774,952790,952660,952486,952862,952546,952409,952756,952643,952857,952283,952943,952823,952361,952206,952502,952836,952402,952331
11,0,0,952473,952525,952465,952573,952408,952554,952391,952443,952400,952510,952461,952603,952134,952462,952466,952649,952793,952574,952406,952386,952636,952702,952719,952672,952557,952350,952305,952452,952620,952595,952757,952660,952870,952850,952777,952650,952570,952660,952904,952873,952492,952550,952601,952828,952456,952764,952661,952714,952710,952549
12,0,0,952338,952423,952462,952387,952233,952410,952560,952105,952468,952705,952318,952374,952462,952177,952155,952247,952435,952288,952352,952261,952341,952651,952266,952418,952278,952388,952360,952355,952457,952367,952303,951881,952265,952271,952620,952202,952312,952651,952362,952548,952424,952716,952347,952408,952521,952352,952410,952767,952488,952463
13,0,0,952517,952380,952140,952620,952332,952802,952542,952607,952299,952634,952393,952545,952425,952402,952704,952524,952662,952810,952614,952548,952624,952688,952934,952694,952529,952786,952664,952865,953002,952732,952787,952779,952982,952914,952455,952757,952455,952745,952895,952728,952611,952600,952693,952908,952519,952681,952231,952680,952491,952525
14,0,0,952738,952430,952690,952508,952506,952565,952221,952782,952436,952685,952658,952745,952474,952666,952549,952847,952709,952946,952700,953065,952906,952846,952765,952813,952657,952625,952558,952800,952801,953115,952744,952627,952476,952508,952489,952677,952300,952531,952579,952586,952767,952585,952696,952788,952774,952602,952610,952363,952697,952802
15,0,0,952599,952517,952848,952728,952626,952762,952605,952666,952450,952792,952610,952541,952386,952523,952334,952339,952562,952389,952050,952401,952476,952418,952824,952709,952511,952747,952338,952408,952530,952854,952653,952854,952646,952471,952752,952723,952755,952749,952697,952915,952780,952634,952423,952556,952705,952628,952545,952686,952436,952441
16,0,0,952549,952583,952765,953041,952572,952868,952624,952197,952752,952792,952567,952284,952831,952382,952804,953028,952966,952813,952671,952970,952895,952586,952463,952745,952808,952655,952640,952861,952674,952688,952925,953040,953137,952765,952587,952775,952811,952394,952749,953005,952972,952911,953037,952907,953117,952444,952873,952880,952873,952577
17,0,0,952573,952654,952549,952995,952802,952802,953059,952883,952741,952624,952904,952806,952595,952375,952478,952565,952427,952707,952709,952250,952462,952568,952490,952435,952336,952157,952777,952543,952822,952567,952812,952818,952600,952572,952848,952560,952506,952897,952780,952679,952523,952481,952417,952532,952427,952736,952768,952943,952921,952430
18,0,0,952673,952712,952504,952436,952554,952380,952641,952531,952446,952691,952465,952634,952663,952846,952659,952721,952468,952608,952762,952821,952512,952483,952372,952586,952500,952651,952705,952621,952530,952470,952680,952289,952438,952605,952710,952422,952841,952636,952350,952716,952635,952304,952352,952472,952245,952550,952398,952723,953234,952829
19,0,0,953049,952928,952766,952593,952689,952890,952788,952598,952690,952811,952659,952308,952294,952318,952344,952513,952507,952689,952307,952544,952520,952606,952439,952475,952756,952409,952278,952676,952394,952626,952553,952802,953048,953247,952552,952968,952584,952834,952849,952748,953103,952416,952522,952450,952537,952672,952392,952293,952457,952439
20,0,0,952643,952684,952747,952585,952688,952662,952655,952893,952307,952873,952735,952504,952471,952611,952747,952579,952510,952789,952881,952573,952876,952690,952827,952629,952740,952571,953067,952912,952675,952847,952603,952616,952595,952640,952759,952751,952544,952714,952571,952770,952257,952433,952720,952547,952560,952517,952544,952970,952807,952601
21,0,0,952518,952677,952712,952730,952438,952406,952521,952716,952762,952278,952398,952410,952684,952397,952393,952431,952426,952577,952630,952799,952751,952700,952586,952630,952389,952337,952238,952345,952574,952208,952721,952542,952640,952871,952551,952715,952331,952466,952592,952597,952473,952432,952675,952428,952177,952848,952545,952546,952636,952534
22,0,0,952457,952558,952502,952394,952414,952437,952374,952416,952137,952428,952825,952688,952900,952896,952392,952458,952597,952276,952564,952727,952914,952753,952861,953162,952650,952809,952752,952480,952459,952137,952290,952727,952442,952498,952483,952248,952600,952607,952234,952445,952356,952568,952451,952352,952637,952600,952562,952679,953010,953031
23,0,0,952845,952620,952531,953054,952461,952646,952988,953220,952868,953063,952573,953011,952731,952957,952995,952807,953023,953182,953021,952966,952845,952839,952900,952751,952812,953118,952969,953077,953148,953002,952594,952608,952519,952587,952767,952652,952675,952653,952834,952688,952608,952685,952711,952562,952653,952798,953058,952714,952683,952786
24,0,0,952597,952459,953003,952796,952460,952598,952736,952630,952534,952507,952553,952174,952561,952401,952827,952539,952388,952338,952622,952426,952504,952668,952483,952456,952526,952467,952474,952670,952440,952395,952234,952271,952482,952378,952288,952598,952499,952280,952332,952477,952594,952465,952482,952614,952582,952353,952332,952538,952334,952451
25,0,0,952651,952467,952600,952612,952595,952507,952586,952898,952791,952691,952679,952622,952537,952892,952732,952446,952341,952589,952479,952631,952638,952320,952790,952875,953067,952535,952755,952768,952676,952817,952724,952917,952602,952532,952848,952617,952401,952448,952337,952428,952640,952248,952508,952475,952773,952324,952499,952516,952393,952473
26,0,0,952477,952837,952638,952739,952525,952466,952512,952548,952567,952664,952873,952382,952461,952340,952810,952640,952312,952564,952764,952114,952951,952575,952690,952508,952563,952564,952492,952608,952639,952538,952552,952611,952682,952695,952385,952312,952682,952958,952932,952191,952585,952800,952890,952767,952915,952748,952727,952789,952811,952648
27,0,0,952827,952506,952467,952704,952753,952685,953084,952752,952931,952556,953013,953092,952879,952533,952591,952639,952657,952504,952509,952709,952681,952743,952373,952551,952744,952768,952932,953039,952650,952926,952510,952679,953055,952897,952739,952502,952595,952546,952817,952826,953029,952596,952623,952730,952847,952755,952915,952571,952602,952989
28,0,0,952896,953040,952515,952722,952752,952843,953006,952387,952896,952607,952847,952686,952667,952699,953026,952708,952636,952662,952677,952924,952492,953143,952910,952697,952789,952602,952472,952659,952635,952619,952691,952644,952679,952462,952852,952707,952568,952591,952495,952693,952465,952345,952422,952334,952482,952408,952378,952620,952568,952887
29,0,0,952936,952722,952671,952540,952572,952449,952569,952315,952339,952485,952263,952161,952284,952484,952530,952585,952433,952556,952192,952353,952428,952328,952331,952480,952380,952357,952355,952273,952160,952108,952306,952322,952407,952547,952570,952488,952328,952229,952414,952501,952544,952384,952115,952139,952300,952295,952428,952526,952433,952404
30,0,0,952403,952106,952256,952443,952279,952365,952390,952426,952583,952312,952567,952567,952313,952409,952750,952392,952245,952388,952443,952594,952322,952657,952686,952506,952485,952447,952355,952376,952458,952360,952290,952198,952153,952338,952277,952505,952092,952229,952061,952199,952235,952183,952122,952385,952507,952386,952019,951931,952259,952398
31,0,0,952175,952363,952318,952532,952203,952233,952419,952396,952236,952442,952509,952426,952447,952659,952620,952515,952312,952295,952735,952590,952616,952306,952368,952690,952656,952187,952372,952459,952583,952338,952621,952582,952508,952287,952287,952224,952565,952552,952499,952624,952314,952228,952516,952671,952601,952556,952479,952589,952465,952435
32,0,0,952638,952692,952389,952186,952681,952850,952889,952387,952398,952440,952386,952569,952395,952286,952179,952155,951904,951877,952110,952083,952265,952251,952362,952456,952338,952355,952387,952090,952244,952174,952308,952225,952341,952480,952608,952904,952758,952810,952503,952603,952586,952120,952156,952407,952502,952364,951868,952618,952476,952291
33,0,0,952419,952271,952413,952359,952235,952397,952218,952138,952337,952463,952483,952172,952310,952354,952246,952603,952377,952155,952253,952186,952542,952317,952232,952150,952149,952242,952082,951855,952196,952406,952264,952342,952317,952218,952107,952329,952092,952193,952099,951993,952170,952544,952392,952644,952295,952071,952105,952223,952143,952341
