Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,952457,952499,952753,952150,952357,952246,952323,952543,952510,952609,952646,952755,952312,952444,952487,952462,952423,952561,952571,952449,952360,952616,952786,952541,952367,952376,952871,952326,952461,952656,952473,952361,952662,952319,952549,952514,952454,952626,952382,952358,952292,952316,952680,952518,952669,952399,952450,952240,952432,952436
1,0,0,952795,952427,952503,952566,952634,952792,952760,952632,952457,952844,952561,952530,952703,952807,953055,952781,952851,952500,952869,952483,952793,952943,952733,952595,952713,952366,952534,952649,952408,952609,952841,952316,952447,952397,952276,952265,952566,952775,952768,952650,952639,952553,952396,952298,952388,952738,952538,952834,952555,952692
2,0,0,952698,952397,952484,952571,952604,952592,952631,952671,952375,952397,952410,952314,952414,952678,952489,952982,952786,952223,952429,952667,952728,952682,952462,952434,952763,952645,952438,952360,952479,952468,952401,952625,952527,952327,952571,952369,952377,952588,952472,952655,952478,952600,952294,952493,952420,952702,952606,952373,952187,952569
3,0,0,952212,952112,952776,952342,952174,952318,952387,952678,952451,952393,952437,952170,952336,952479,952851,952631,952478,952451,952631,952397,952506,952291,952266,952017,952415,952392,952399,952271,952267,952359,952415,952418,952539,952680,952715,952275,952846,952622,952431,952482,952613,952606,952535,952225,952336,952299,952551,952144,952522,952541
4,0,0,952386,952713,952651,952164,952376,952151,952343,952205,952296,952256,952451,952374,952535,952477,952409,952217,952542,952740,952815,952863,952934,952497,952557,952721,952657,952482,952820,952496,952519,952465,952255,952219,952210,952493,952679,952772,952480,952625,952613,952852,952805,952394,952326,952621,952552,952529,952479,952537,952625,952688
5,0,0,952850,952390,952264,952561,952427,952413,952496,952456,952675,952411,952481,952906,953009,952853,952374,952545,952511,952748,952687,952773,952631,952456,952631,952177,952270,952460,952290,952449,952441,952531,952374,952381,952280,952438,952287,952328,952763,952447,952595,952539,952604,952569,952684,952381,952361,952320,952351,952596,952307,952289
6,0,0,952411,952506,952394,952287,952502,952460,952369,952549,952595,952396,952672,952663,952571,952446,953041,952614,953028,952544,952683,952296,952757,952589,952600,952535,952448,952721,952253,952292,952183,952435,952273,952506,952364,952482,952327,952356,952657,952495,952618,952308,952298,952287,952353,952726,952305,952205,952325,952100,952335,952107
7,0,0,952380,952390,952573,952668,952786,952692,952383,952384,952467,952625,952413,952256,952240,952394,952196,952882,952417,952447,952663,952501,952622,952419,952475,952300,952206,952582,952386,952272,952363,952707,952371,952406,952589,952507,952817,952760,952271,952692,952781,952699,952760,952643,952494,952763,952428,952353,952523,952655,952426,952391
8,0,0,952731,952556,952707,952432,953000,952497,952743,952844,952890,952794,952403,952414,952474,952445,952470,952397,952542,952660,952491,952530,952380,952328,952403,952344,952371,952407,952240,952258,952309,952160,952482,952370,952408,952265,952403,952718,952479,952867,952447,952205,952328,952427,952355,952457,952376,952435,952552,952538,952502,952672
9,0,0,952417,952225,952424,952662,952255,952362,952651,952465,952297,952268,952349,952363,952098,952391,952405,952284,952351,952519,952395,952427,952390,952515,952412,952465,952423,952484,952437,952573,952400,952426,952498,952741,952738,952662,952646,952660,952790,952886,952796,952977,952604,952994,952742,952524,952522,952423,952435,952332,952570,952442
10,0,0,952894,952544,952286,952550,952827,952459,952496,952458,952542,952024,952419,952361,952360,952207,952689,952507,952303,952464,952614,952654,952549,952701,952674,952548,952579,952616,952521,952623,953227,953065,952714,952479,952769,952594,952655,952532,952556,952125,952511,952739,952446,952515,952437,952471,952640,952504,952693,952634,952776,952706
11,0,0,952483,952369,952537,952427,952399,952377,952464,952681,952422,952632,952452,952578,952844,952660,952548,952885,952947,952720,952401,953048,953130,952803,952777,953052,952780,952833,953215,952981,952829,952902,953253,953014,952362,952813,952756,952512,952719,953021,952721,952732,952688,952723,952637,952647,952254,952672,952730,952374,953058,952417
12,0,0,952451,952409,952465,952628,952567,952757,952756,952438,952809,952806,952801,952629,952828,952866,952838,952818,952823,952873,952899,952821,952615,952896,952646,952579,952707,952866,952568,952748,952673,952676,952832,952817,952794,952566,952602,952920,952787,952528,952762,953031,952860,952643,952722,952586,952371,952942,953166,952886,953040,953036
13,0,0,952752,953182,953028,952849,952992,952735,952954,952974,953173,953001,952731,952920,952944,953029,952956,952753,953235,952559,952635,952717,952717,952808,952689,952810,952656,952506,953093,953012,952990,952587,952916,952999,952565,952715,952637,952714,952957,952839,952625,952918,952590,952601,952775,952780,953027,952766,952509,952917,953094,952824
14,0,0,953004,952632,952702,952802,952836,953119,952749,952653,952774,952628,952649,952825,952750,952858,952819,953157,952822,952555,952535,952491,952488,952609,952174,952539,952576,952674,952632,952669,952661,952621,952629,952571,953006,953095,952649,952788,953069,952780,952901,952754,952642,952743,953114,953151,952900,953310,953157,952816,952600,952688
15,0,0,952652,952435,952774,953088,952732,952793,952790,952872,952241,952980,952675,952978,952645,953048,952478,952928,952576,952965,952929,952846,952912,952796,952690,952684,952496,953111,952708,952764,952621,952872,952671,952864,952721,952751,953112,952992,952779,952728,952980,953053,953339,952956,952789,952973,953009,952534,952473,952686,952599,952504
16,0,0,952586,952878,952873,952769,952962,952777,952894,953047,952808,952440,952475,952290,952664,952580,952538,952455,952114,952217,952290,952323,952397,952405,952676,952815,952231,952505,952366,952480,952609,952821,952760,952497,952636,952381,952433,952904,952754,952363,952469,952432,952589,952197,952464,952527,952524,952263,952125,952139,952380,952483
17,0,0,952615,952107,952590,952538,952403,952316,952305,952373,952149,952438,952327,952250,952210,952368,952526,952759,952699,952800,952814,952606,952643,952417,952568,952698,952474,952489,952680,952912,953191,952644,952708,952819,952959,952920,953070,953149,952769,952929,953173,953109,952746,952808,953079,952735,952897,952840,953257,952703,952455,952396
18,0,0,953025,952806,953069,952901,952932,953179,952942,952781,952720,952696,952696,952569,952745,952335,952805,952927,952934,952649,953026,952996,952917,952832,952840,952776,952473,952564,953079,952830,952701,952941,952948,952489,952430,952481,952648,952934,952875,952535,952718,952431,952499,952923,953108,952657,952753,952856,952586,953026,953040,953049
19,0,0,952922,953152,953202,953357,952807,952752,952970,952854,953034,953341,953182,953092,953404,952942,953090,953144,953158,953221,953020,952695,952811,952699,952860,952995,952461,952786,952632,953189,952688,952879,952764,952978,952793,952982,952695,953008,952577,952609,952659,952484,952673,952520,952377,952591,952831,953029,952418,952562,952504,952330
20,0,0,952935,952777,952863,952502,952677,952682,952729,952892,952648,952570,952637,952544,952829,952644,952657,952772,952718,952997,952815,952649,952411,952336,952612,952725,952567,952787,952974,953140,952745,952848,952690,952690,953120,953017,953107,953122,953034,952755,952660,952929,953109,952887,953066,952853,953191,952999,952791,952924,952852,952986
21,0,0,952949,953047,953250,952962,952832,953054,953177,952802,952892,953044,952889,953362,952527,952967,952641,952698,953349,953000,953021,952922,952584,952733,952970,953033,953218,953431,953455,953189,953068,953094,952906,952902,952885,952916,952832,952932,953025,953142,952678,952703,953215,952680,952839,952963,952881,952971,952531,952637,952558,953055
22,0,0,952621,952983,952671,952427,952440,952745,952801,952891,952899,952573,952622,952785,952577,952626,952523,952470,952462,952585,952256,952431,952622,952641,952742,952447,952721,952462,952313,952463,952704,952767,952524,952671,952671,952865,952523,952247,952479,952670,952547,952697,952289,952637,952377,952222,952794,952665,952743,952866,952877,952775
23,0,0,952424,952513,952773,952373,952757,952447,952425,952612,952334,952683,952494,952581,952740,952451,952722,952770,952725,952834,952933,952957,952917,952493,952779,952378,952762,952921,952642,952849,952452,952902,952984,952698,952613,952554,952902,953027,953107,953097,952828,952911,952831,952991,952674,952709,952475,952657,952723,952433,952506,952475
24,0,0,952429,952894,952586,952338,952437,952304,952385,952475,952537,952640,952699,952658,952292,952597,952508,952477,952590,952645,952455,952559,952545,952646,952527,952708,952684,952849,953214,953069,952384,952638,952416,952514,952769,952647,952634,952910,952603,952756,952801,952712,952670,952720,952659,952175,952414,952473,952646,952626,952940,952443
25,0,0,952502,952372,952674,952924,952626,952413,952847,952747,952511,952652,952465,953079,952663,952558,952629,952762,952720,952545,953065,952705,952686,952694,952714,952585,952399,952185,952191,952439,952197,952564,952769,952720,952893,952816,952542,952482,952481,952753,952360,952619,952517,952590,952468,952499,952653,952444,952851,952712,952479,952250
26,0,0,952834,952651,952593,952533,952718,952636,952767,952624,952726,952463,952659,952536,952472,952677,952516,952623,952641,952730,952393,952666,952607,952587,952548,952733,952402,952708,952498,952427,952605,952608,952461,952789,952554,952740,953110,952967,952412,952517,952424,952394,952016,952373,952610,952776,952445,952774,952684,952425,952646,952400
27,0,0,952289,952269,952596,952565,952317,952406,952404,952235,952577,952637,952811,952750,952518,952451,952643,952756,952667,952518,952347,952510,952783,952750,952999,953035,952749,953082,952599,952398,952739,952619,952618,952540,952999,952723,952730,952571,952286,952251,952251,952429,952882,952437,952616,952508,952797,952401,952591,952584,952792,952975
28,0,0,952674,952932,952732,953013,952876,952743,952239,952642,952421,952678,952546,952639,952512,952534,952522,952724,952680,952788,952705,952764,952701,952589,952579,952104,952571,952790,952388,952616,952375,952546,952333,952330,952391,952331,952425,952384,952600,952669,953010,952458,952405,952436,952237,952240,952206,952524,952391,952481,952379,952729
29,0,0,952613,952564,952742,952459,952610,952313,952413,952328,952489,952309,952389,952432,952333,952260,952322,952463,952439,952570,952379,952370,952320,952462,952503,952533,952570,952683,952595,952431,952485,952583,952645,952346,952654,952372,952467,952539,952534,952458,952799,952665,952424,952617,952682,952530,952622,952544,952358,952243,952298,952283
30,0,0,952465,952222,952591,952649,952799,952493,952473,952496,952337,952235,952149,952386,952331,952486,952350,952420,952804,952444,952573,952201,952317,952290,952347,952354,952307,952259,952296,952658,952410,952165,952502,952323,952579,952184,952345,952545,952339,952268,952219,952491,952688,952398,952562,952420,952493,952732,952617,952591,952240,952395
31,0,0,952497,952464,952458,952479,952274,952269,952321,952283,952525,952498,952381,952473,952411,952627,952430,952772,952447,952528,952246,952506,952575,952173,952532,952489,952546,952347,952281,951887,952138,952215,952205,952092,952331,952486,952269,952267,952301,952451,952498,952384,952415,952454,952471,952322,952269,952235,952154,951894,952242,952101
32,0,0,951968,952082,952207,952378,952093,952550,952288,952342,952339,952200,952117,952437,952111,952232,952572,952506,952447,952346,952790,952517,952694,952452,952339,952314,952200,952255,952340,952544,952629,952529,952564,952199,952523,952650,952611,952479,952669,952655,952707,952778,952229,952413,952351,952434,952570,952439,952623,952697,952631,952146
33,0,0,952311,952576,952570,952505,952642,952654,952199,952547,952367,952332,952435,952431,952429,952973,952552,952549,952752,952472,952313,952299,952340,952544,952397,952639,952471,952399,952319,952258,952406,952133,952311,952224,952171,952268,952279,952413,952375,952437,952696,952629,952720,952369,952622,952617,952715,952501,952517,952535,952059,952231
34,0,0,952374,952459,952671,952506,952590,952595,952475,952716,952439,952646,952550,952501,952613,952720,952333,952674,952367,952775,952719,952395,952555,952406,952167,952185,952556,952563,952683,952477,952431,952521,952419,952712,952247,952387,952287,951990,951869,952149,951968,952408,952418,952184,952321,952267,952204,952225,952379,952158,952114,952138
35,0,0,952331,952250,952133,952482,952512,952145,952428,952499,952657,952361,952240,952103,952554,952336,952100,952377,952073,952335,952176,952032,952143,952615,952516,952453,952323,952169,952059,952132,952220,952083,952167,952250,952259,952313,952249,952236,952204,952385,952216,952226,952262,951919,952104,952299,952366,952282,952090,952312,952290,952189
36,0,0,952295,952328,952267,952351,952336,952291,952410,952315,952239,952309,952121,952220,952245,952349,951962,951842,952058,951988,952318,952236,952232,952175,952215,952067,952105,952223,952310,952060,952134,952150,952082,952436,952233,951943,952324,952120,952483,952237,952138,952322,952332,952240,951974,952329,952062,952001,952107,952218,951993,952010
37,0,0,952050,952255,952379,952090,952348,952142,952321,952405,952703,952628,952377,952275,952369,952185,952169,952201,952412,952382,952448,952173,952342,952315,952635,952107,952264,952290,952288,952597,952156,952326,952324,952486,952478,952544,952606,952416,952390,952620,952364,952041,952196,952650,952453,952122,952153,952470,952321,952182,952326,952342
38,0,0,952220,952049,952325,952316,952397,952429,952893,952553,952751,952414,952449,952642,952678,952608,952866,952833,952769,953105,952807,952645,952471,952385,952541,952478,952788,952448,952739,952498,952791,952686,952663,952635,952712,952907,952717,952810,952857,952425,952674,952993,952664,952585,952475,952582,952585,952245,952617,952719,952605,952681
39,0,0,952591,952592,952060,952363,952577,952676,952746,952591,952274,952422,952462,952364,952271,952822,952663,952622,952428,952476,952707,952580,952722,952322,952313,952132,952278,952452,952282,952495,952454,952404,952172,952645,952418,952377,952314,952433,952661,952250,952140,952114,952105,952317,952386,952348,952431,952426,952345,952350,952249,952342
40,0,0,952234,952044,952290,952570,952507,952819,952311,952445,952252,952242,952356,952106,952258,952022,952035,952495,952273,952353,952311,952324,952188,952381,952098,952070,952197,951924,952290,952046,952233,952327,952206,952142,952378,952236,952371,952183,952386,952308,952495,952225,952184,952198,952086,952088,952357,952057,952118,952294,952227,952487
41,0,0,952098,952164,952356,952200,952292,952154,952543,952485,952383,952167,952332,952545,952428,952507,952451,952383,952764,952589,952437,952197,952353,952320,952320,952305,952129,951869,952387,952426,952270,952415,952211,952491,952236,952382,952579,952411,952742,952714,952462,952698,953050,952691,952241,952610,952503,952672,952638,952626,952473,952768
