Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
260,0,0,0,0,1,1,0,1,0,1,2,0,1,0,2,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1,1,0,0,1,1,0,0,0,0,2
262,0,0,0,2,0,1,0,1,0,0,2,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1
263,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,0,2,1,1,0,0,1,0,0,1,2,1,1,0,0,1,0,1,0,3,1,2,0,0,0,2,1
264,0,0,1,2,0,1,1,0,2,2,1,1,0,1,4,2,0,1,0,0,1,2,3,3,0,3,2,3,0,0,1,0,3,3,5,1,3,2,1,1,1,2,1,0,0,1,0,1,2,0,0,0
265,0,0,3,3,5,0,0,0,1,0,1,0,1,2,2,3,2,2,2,1,0,3,0,0,3,0,0,3,1,2,0,1,1,4,1,1,1,3,2,3,3,0,4,0,2,2,0,1,0,2,0,0
266,0,0,1,2,4,1,1,3,1,1,1,5,3,0,1,1,3,2,1,5,3,1,0,3,4,0,1,3,2,2,4,4,3,4,2,2,1,0,0,3,2,2,2,1,4,1,3,5,5,2,1,4
267,0,0,4,1,0,3,2,4,3,3,3,2,4,1,2,3,3,1,0,4,4,0,1,2,8,1,1,3,3,2,0,1,1,3,1,3,8,0,1,2,2,5,3,1,2,3,4,3,0,3,3,2
268,0,0,4,4,5,3,2,3,5,6,2,5,2,2,4,6,3,4,3,4,3,12,4,4,3,4,5,1,2,4,4,2,1,3,3,4,0,2,1,0,6,2,3,4,2,5,5,4,3,4,6,2
269,0,0,5,7,6,7,7,3,4,5,3,5,4,4,6,8,6,5,3,8,4,3,12,10,3,2,3,11,4,4,6,4,6,9,8,7,12,5,3,6,9,5,3,5,3,7,0,1,4,7,8,2
270,0,0,6,4,3,10,10,15,13,15,11,8,8,8,8,8,9,12,5,5,8,7,11,7,7,6,9,9,5,7,10,3,4,11,4,17,11,10,9,5,7,8,9,7,11,4,6,6,14,7,7,5
271,0,0,8,13,18,10,12,9,11,12,13,12,7,8,10,10,19,8,6,11,11,14,12,14,9,11,9,16,9,11,8,10,16,18,12,16,10,16,9,11,18,14,18,10,8,20,9,15,14,9,20,16
272,0,0,19,22,14,21,12,25,18,18,8,16,15,25,19,25,10,16,14,24,12,9,11,17,9,17,9,16,8,8,28,12,23,16,14,27,17,24,13,4,15,12,22,16,5,10,9,7,28,14,24,14
