Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,952530,952353,952281,952307,952382,952481,952551,952712,952667,952444,952226,952113,952142,952202,952290,952365,952197,952240,952361,952305,952173,952445,952129,952481,952682,952766,952675,952524,952362,952184,952305,952566,952562,952819,953052,952990,952821,952630,952514,952857,952636,952595,952750,952509,952556,952814,952533,952554,952090,952475
1,0,0,952412,952552,952133,951937,952458,952419,952466,952365,952320,952428,952428,952141,952102,952289,952177,952299,952092,952262,952494,952658,952540,953247,952651,952501,952499,952931,952880,952568,952464,952620,952674,952687,952690,952864,952421,952267,952638,952438,952559,952830,952651,952672,952270,952309,952117,952214,952067,952367,952464,952465
2,0,0,952423,952390,952257,952385,952151,952174,952337,952573,952375,952375,952493,952327,952347,952356,952526,952390,952473,952483,952510,952640,952590,952486,952753,952384,952446,952564,952536,952519,952476,952358,952570,952371,952350,952220,952203,952206,952177,952184,952371,951966,952462,952217,952282,952216,952294,952308,952288,952297,952128,952031
3,0,0,952071,952249,952317,952290,952255,952159,952119,952472,952576,952333,952515,952520,952447,952651,952262,952221,952120,952191,952329,952278,952301,952288,952192,952237,952008,952375,952020,952490,952293,952211,952258,952154,951917,952260,952252,952182,952232,952253,952461,952027,952520,952121,952273,952203,952071,952049,952087,952021,952161,952115
4,0,0,952015,952390,952195,952304,952018,952172,952455,952415,952386,952152,952298,952533,952695,952767,952294,952451,952408,952362,952427,952839,952453,952258,952468,952421,952103,952302,952247,952447,952435,952234,952216,952161,951820,952144,952309,952060,952720,952506,952499,952367,952547,952324,952569,952380,952216,952334,952340,952430,952339,952245
5,0,0,952361,952105,952325,952273,952067,952066,952225,951971,951956,952222,952233,952335,952486,952206,952322,952074,952325,952448,952141,952246,952232,952266,952300,952413,952393,952370,952567,952299,952328,952429,952086,952127,952188,952102,952204,952004,952036,952081,951920,951998,952034,951904,952221,952499,952172,952056,951926,951856,951816,951882
6,0,0,951936,951827,951853,952244,952251,952191,952261,952053,952110,952154,952220,952281,952732,952736,952296,952325,952319,952347,952072,952350,952555,952447,952396,952347,952382,952160,952498,952194,952357,952683,952104,952357,952041,952027,952137,951859,951996,952076,952281,952274,952315,952196,952274,952168,952051,952304,952302,952554,952362,952095
7,0,0,952258,952300,952165,952295,952259,952440,952436,952426,952055,952052,952067,952095,952063,951965,952106,951989,952022,952001,952127,952223,952043,952090,952055,952316,952109,951827,952079,952021,951941,952127,952101,952208,951903,952057,951858,952017,952069,951967,952294,952356,952368,952177,952345,952344,952335,952255,952247,952206,952230,952241
8,0,0,952067,952130,952021,952389,952229,952236,952401,952396,952549,952341,952227,952377,952191,952405,952331,952464,952314,952300,952547,952782,952329,952507,952281,952566,952394,952351,952423,952348,952236,952497,952404,952589,952313,952384,952247,952143,952493,952516,952364,952310,952581,952457,952398,952478,952372,952437,952306,952456,952239,952277
9,0,0,952472,952344,952278,952533,952379,952442,952654,952862,952294,952476,952417,952255,952434,952351,952476,952705,952406,952299,952413,952621,952321,952297,952553,952573,952517,952206,952591,952593,952563,952508,952594,952611,952294,952374,952413,952432,952273,952843,952781,952683,952503,952692,952475,952438,952415,952579,952345,952380,952280,952414
10,0,0,952336,952339,952512,952306,952340,952562,952444,952275,952208,952540,952571,952316,952313,952483,952348,952430,952354,952470,952257,952044,952158,952077,952134,952212,952164,952362,952133,952103,952058,952220,952160,952160,952328,952314,952188,952634,952125,952353,952243,952436,952027,952281,952673,952535,952388,952146,952397,952489,952413,952314
11,0,0,952379,952292,952212,952248,952080,952233,952322,952200,952367,952354,952225,952413,952454,952258,952480,952415,952373,952228,952592,952114,952282,952398,952561,952426,952384,952216,952723,952464,952399,952499,952197,952280,952245,951957,952245,952211,952263,952163,952173,952477,952274,952610,952074,952242,952465,952533,952487,952419,952490,952291
12,0,0,952184,952025,952236,952020,952506,952676,952508,952514,952286,952162,952222,952034,952214,952043,952210,952126,952324,952223,952231,952183,952206,952379,952015,952567,952723,952509,952812,952271,952251,952279,952511,952219,952587,951961,952284,952234,952444,952288,952575,952411,952322,952621,952213,952182,952225,952417,952299,952378,952379,952141
13,0,0,952239,952472,952112,952317,952367,952256,952203,952183,952375,952304,952148,952576,952240,952162,952208,952222,952360,952166,952245,952418,952232,952145,951980,952352,952351,952328,952148,952264,952207,952410,952576,952545,952114,952608,952395,952625,952623,952609,952665,952288,952372,951894,952187,952621,952289,952366,952221,951894,952298,952666
14,0,0,952020,952347,952568,952453,952744,952674,952509,952802,953050,952505,952771,952465,952514,952366,952741,952316,952757,952689,952655,952532,952384,952120,952310,952558,952459,952339,952234,952074,952038,952191,952210,951994,951823,952027,952308,952191,952421,952042,952108,952201,952158,951965,952277,951979,952077,952119,952328,952018,952340,952145
15,0,0,952233,951987,952128,951976,952162,952187,952199,952331,951901,952008,952025,951983,952079,952143,951899,952006,952140,952084,952548,952497,952558,952434,952586,952269,952237,952219,952012,951911,952069,951869,952196,951973,951895,952057,952552,952071,951890,952058,952253,952203,952250,952206,952274,952196,951981,952379,952399,952307,952329,952138
