Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
280,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
281,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
282,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
283,0,0,1,1,0,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
284,0,0,0,0,1,0,0,0,3,2,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,2,0,1,0,0,0,1,1,0,2,0,2,1,0,0,1
285,0,0,2,1,0,1,1,0,1,1,2,0,0,1,0,1,1,2,1,0,2,1,0,1,1,1,0,0,1,0,0,0,1,1,1,2,1,1,1,1,2,1,2,0,2,0,2,1,0,1,2,2
286,0,0,1,0,0,0,0,0,1,2,2,0,1,0,3,0,0,1,2,0,1,2,0,0,1,2,0,1,0,1,2,2,0,1,0,3,1,1,2,3,1,1,0,0,1,0,1,3,3,1,1,1
287,0,0,0,1,0,0,0,1,5,0,1,1,2,0,1,0,3,2,3,2,3,3,2,3,0,2,1,0,1,1,2,1,4,0,0,1,1,0,2,3,0,1,4,4,3,2,0,1,3,1,1,1
288,0,0,3,3,2,2,3,0,1,2,2,2,0,0,0,2,3,2,6,2,1,1,1,1,4,1,0,4,1,2,1,3,1,0,2,3,0,5,1,1,2,2,3,0,2,3,0,2,0,3,2,2
289,0,0,1,4,1,0,3,2,2,4,5,1,3,7,1,5,6,3,2,2,6,2,1,2,1,1,2,4,2,4,6,2,3,4,2,2,3,6,3,0,4,4,2,5,8,1,4,6,4,6,3,7
