Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,144491,132467,140475,152564,136519,130247,126079,154413,200720,200721,116421,136580,168606,164599,124423,152937,131326,176661,96333,144556,132492,143959,136489,188697,168560,140503,120436,156558,146880,124435,104371,156579,140522,116443,140528,125822,120413,128410,140489,100363,116410,148530,128470,164626,160587,143882,128076,108422,132461,176643
1,0,0,116423,153555,146769,148510,196711,124992,136483,183499,220817,156567,106877,148528,96335,144520,152530,160615,102144,152576,152543,148536,158698,156573,182802,152551,164647,132497,182219,142378,132470,190866,220834,180654,152560,108383,132456,170017,148844,180641,204980,133188,161498,141028,170721,120441,199693,173309,148544,172601,141847,148530
2,0,0,192698,200756,238187,177554,168617,168619,180631,162391,189624,120457,152583,172661,140474,204759,156554,196737,184674,188662,163286,168601,131184,196705,192680,144520,236853,160573,156579,173309,232845,231869,145083,200744,172634,164535,173917,152558,176667,216811,197307,116415,200752,244833,148528,132488,161755,180661,204728,168207,183804,205466
3,0,0,200737,196731,232889,196755,192517,214241,212786,208770,188698,195774,205338,208777,196699,180665,185281,192705,182282,208761,172645,184662,223780,204700,192712,236884,196716,212282,196692,216259,170641,214050,221035,196729,199974,176251,232829,192758,204752,244755,204741,207127,228850,222981,184695,216554,185089,172622,208760,220768,212781,244211
4,0,0,258008,266454,244934,197800,217802,228859,213499,240990,243353,277014,242561,204738,244863,216933,172630,268984,220828,240873,189271,270374,203278,228837,260974,220809,212810,224841,248889,210457,224852,281766,216803,204728,226890,232884,208624,240135,277068,232844,236243,244943,241514,283757,224857,204183,206900,228879,216756,234335,216764,304113
5,0,0,234194,172640,252440,244905,237256,260965,281029,289387,269014,252976,265745,268976,208766,289043,301148,236586,266083,232864,234988,278917,273012,293132,236772,324291,316456,224808,280582,236844,249005,257408,272988,211591,261010,248906,224783,289077,289709,299928,276988,281037,266593,277015,310154,289041,350338,281698,244861,244855,324512,265631
6,0,0,305107,297111,297127,382718,333202,270665,309166,310724,281043,324021,284684,301023,373458,293068,295110,320492,248857,301087,350307,264583,338378,249814,279726,285080,321164,254736,301113,248936,317532,251366,336795,244910,285019,313198,312626,309168,349313,317538,323535,305141,281062,320183,335385,277028,336050,329203,293062,317161,299778,284746
7,0,0,341268,357324,362436,303369,365337,334792,359402,360894,337105,341281,375491,345327,327949,301183,341265,381532,341216,355742,369409,341256,341499,353165,361714,345292,329253,344608,349317,289499,381482,353318,395850,337307,301620,334795,425590,317225,348934,344275,338862,357518,327233,347830,314357,270237,393470,369369,337307,317220,302653,327655
8,0,0,375393,449715,407424,400530,375265,355421,405503,438290,443790,357345,389513,364769,419279,361564,443150,447421,361364,397764,430502,389502,369370,412117,367952,377440,411547,381410,385428,393503,453739,409544,305155,448814,401483,401858,381445,456532,403515,397645,371745,361419,360208,414761,333316,322400,353384,381478,378773,425651,385203,404146
9,0,0,476437,456572,472901,444054,473863,498013,421451,457771,430720,463925,391468,462695,478213,417571,473041,408181,429623,432887,446475,427442,429623,473844,497625,468198,433275,465746,429567,478575,459352,469856,425718,467240,425989,481517,437952,510479,449674,405542,457763,472096,442307,424077,463712,477813,382229,481874,449594,351228,416025,405587
