Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,8026,12043,4015,4013,16060,8029,20069,0,7691,0,8021,0,4014,4014,4018,12041,0,8025,4013,4012,4016,4016,8026,4013,4010,8030,4010,12037,8029,0,8027,12048,0,8024,4014,8030,8023,8029,12039,4016,4020,20071,4015,12042,0,4010,12041,4018,0,4015
1,0,0,0,4008,0,8025,8028,0,8029,0,4016,4014,4013,0,0,8030,12036,8020,0,12040,0,4016,8026,4012,8028,12034,0,4015,4014,4015,8023,8025,0,4015,8030,4013,12038,0,8029,4011,4016,4015,0,4012,4010,12044,4013,8030,15497,12049,0,12033
2,0,0,4014,4012,8028,0,4011,12046,4014,0,8025,4014,8028,8030,8028,4010,0,4014,4009,4015,4014,12044,0,20081,8030,0,4016,4012,20065,0,8022,8031,20065,8032,4015,12041,12046,0,10311,8028,8025,0,8024,8029,4015,4015,4017,12040,4016,0,0,0
3,0,0,4012,4015,0,0,0,4016,4012,8027,4010,12037,16050,0,12038,4015,8031,4017,12042,4010,0,4015,4016,4013,0,4011,8029,0,8026,4013,4015,8030,0,8024,0,8032,4010,8027,12040,8028,0,16052,8031,8022,12045,4010,4010,0,16063,4015,4014,0
4,0,0,4013,0,4013,16056,8032,4013,4014,12035,0,0,0,12040,4013,8027,4016,0,12049,0,12040,12043,12045,4014,8031,8026,4012,16056,8022,8026,20072,4016,0,14516,20074,12035,8023,8034,4020,4015,8024,12036,4010,12049,0,12047,8029,4013,4015,4011,12046,12044
5,0,0,8022,4014,8026,8027,4015,8027,12038,0,8022,4012,8028,8034,8020,8032,4016,8029,9014,16058,20064,12051,8024,24078,0,12041,4014,8027,8025,12043,20062,8029,4013,12050,8039,20067,4017,4012,20061,12030,12049,4016,4013,8028,16055,16050,8022,8026,8034,4013,4014,8027
6,0,0,12040,6929,8024,12042,4014,12043,12040,12041,12036,0,8026,8026,4014,0,4013,12045,8027,8031,4015,0,8029,4015,8027,12049,16053,0,16054,4015,0,0,4013,4014,16058,20077,16054,4015,4013,8023,16056,8030,4015,4016,0,12036,12041,8027,4015,4016,8018,4017
7,0,0,4014,12031,0,0,16061,0,8027,0,4015,0,16053,12040,0,8027,8034,4010,8024,12044,0,4018,16055,12044,12040,4011,8029,4012,0,12043,16049,10753,8024,4016,8025,11902,8027,12047,16052,20064,4013,4010,0,8028,8031,12043,4018,8025,12039,12042,12044,4010
8,0,0,8025,4016,16047,0,8026,12040,12040,0,8026,8027,16050,4010,8033,20063,12049,4014,12037,12040,8027,12045,8025,4015,12044,4014,24088,12036,4014,4015,8029,0,12037,8034,4013,12041,0,12042,4012,20056,0,4015,8027,8033,12035,12038,8030,0,8026,16056,16062,0
9,0,0,16054,2779,8026,12036,4011,0,20074,8027,8027,16062,0,16052,8029,20072,8021,8028,12042,0,8025,12036,8030,0,16051,0,16057,1481,0,16054,8030,4010,20065,16053,8029,4018,16059,0,8029,7114,8025,12044,12043,0,8032,12039,16059,8026,8036,12041,6913,16058
