Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,947992,947232,950175,947115,948466,948489,946803,947288,946624,950204,948980,949093,947923,947717,948278,949011,949055,947719,948351,948939,948889,947632,948028,949464,947975,950570,945569,949298,944301,948990,949174,947810,948834,949250,949241,949364,947539,948444,948099,944520,949481,948512,947341,948130,948375,945390,949357,946469,948881,948354
1,0,0,948493,949555,946664,949333,950430,946750,948703,948904,945187,949306,947688,948994,947123,947635,948089,949069,946825,946470,948220,947157,948392,949737,949137,948373,948229,948325,950508,949537,949473,947141,948558,947602,948734,948687,948272,948473,947464,948915,948322,951093,947651,947653,948907,949750,947564,948933,947380,947997,948947,946888
2,0,0,948549,947163,948468,949154,948621,947387,949792,947813,950721,948523,949141,948799,949354,949833,948855,949388,946185,948588,947666,947916,946707,947352,950843,949410,949514,949733,948570,947855,948287,948805,950386,949003,950447,948882,950184,949113,948415,948596,948440,949593,946950,949998,949861,949213,948663,948444,949494,949325,948874,949721
3,0,0,948451,947429,949854,949824,949155,949563,949997,948303,949668,949777,948405,949064,949043,948923,949394,948943,949786,948140,950748,949783,948192,949223,946554,949118,949522,948149,948891,948336,946585,950190,949783,949425,950192,948609,946444,947779,949272,948616,947891,948864,947417,950058,950347,949247,948398,948130,950936,949655,949196,948477
4,0,0,892998,892891,893947,895087,894128,892623,889443,891577,894768,893285,889856,889486,894784,894111,890894,892332,890220,892748,893208,893814,893883,896569,891933,895447,893136,893287,892280,892851,892343,893936,888529,892769,894491,895080,892926,889895,891171,890746,892701,892026,891783,891947,892975,893045,891957,889239,893277,893817,892109,891210
5,0,0,895453,892410,894309,896296,896015,894049,890078,893680,894016,896393,892202,892918,893856,892936,895174,892788,889839,892094,896410,889790,893635,894065,893444,893632,894526,890853,892997,894989,891030,894102,891348,894033,891901,894175,895193,890248,892890,894125,892046,893373,892147,893771,894708,893758,895121,891392,896407,892114,893506,892676
6,0,0,893571,895557,895871,896180,893237,892208,891416,891686,894474,895503,895252,894018,896527,891927,893864,893663,892389,895256,893716,893048,893284,894638,892646,891231,894680,893873,895482,894081,893836,894920,889935,890996,891230,894266,891994,895032,892292,893732,895106,895395,894362,893594,892221,896093,896539,893067,892102,889460,893409,893433
7,0,0,892013,893560,894955,898165,891267,893662,895409,894649,894171,895524,891939,894172,893664,894615,893901,895670,893072,892605,893542,893959,893383,897343,895549,894405,896557,892438,894177,895449,893546,894068,894415,893488,894571,895111,894679,892342,894224,896177,895120,894534,896116,892292,894834,893643,895387,896563,891773,894710,894251,895724
8,0,0,893515,894805,895643,895434,894237,894475,896665,897135,896755,894439,894814,895303,896358,893899,895895,894207,893222,895488,893906,896424,894370,894241,894274,893125,894438,896512,895183,893781,897555,897018,893970,893319,894144,893789,894180,896313,896610,895544,894345,894347,895170,893123,897851,894005,892237,893357,891984,895125,892548,892631
9,0,0,899134,895592,895621,893609,897571,891664,896252,896467,896355,893817,896997,895128,896852,896205,894230,895296,894274,894057,896128,895640,896019,896210,892716,894683,894375,894122,893191,895387,892149,895333,895301,896266,895811,895947,895765,897625,895800,896510,895334,895220,895414,893083,894291,892596,896325,896407,893335,896982,896588,895701
10,0,0,894869,895367,895062,896699,894655,892182,896177,894852,896006,895806,894717,893214,896169,895590,895358,895174,893196,897290,896650,895829,895505,896872,893509,894424,895997,894562,895134,895072,894905,894061,894830,893951,896279,896639,893134,897686,894049,895519,895866,895575,896643,895426,895281,892731,896063,895291,896911,895434,897851,895058
11,0,0,895731,896692,895057,897956,896348,893583,893054,894766,896672,895170,895974,895954,896916,897249,894736,896096,896957,897206,897547,897050,896705,897247,897411,896956,895429,899201,898251,893647,895597,896544,894159,898185,896856,896486,896351,895170,897723,896699,896847,896151,896831,897534,894798,896618,895843,895899,895835,893405,896250,898327
12,0,0,897222,895149,896241,897847,894700,896919,898092,895291,894222,897412,897094,897237,898188,897260,897908,896416,897723,896505,896949,896160,897118,896873,894110,895657,896609,896518,897866,895949,898278,896776,896395,895647,897822,896975,894908,895921,895789,896624,897614,896484,896538,894502,893945,896596,896843,896780,896132,896778,898774,896487
13,0,0,895590,899035,895037,898579,896432,898007,898230,897343,897760,898518,897193,898159,898191,895064,897946,896280,896591,896904,897032,897620,897670,897433,896881,899035,895281,896815,895745,896804,897528,897715,896936,897197,896116,897209,897228,897818,896699,896374,897334,897208,896902,897651,896976,896928,896260,896045,896860,897797,896891,897448
