Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,228,227,229,230,231,229,228,228,230,228,230,228,229,231,230,230,229,229,229,229,229,231,231,231,229,231,229,229,230,231,229,228,231,232,230,232,230,230,231,231,231,230,230,230,231,232,231,230,230,230
1,0,0,230,230,230,230,232,232,230,230,232,230,231,232,231,229,228,229,231,232,229,229,230,230,231,230,232,231,230,230,230,229,231,231,229,232,231,230,231,231,232,230,229,229,231,230,231,232,231,230,230,231
2,0,0,230,231,231,232,231,232,232,231,231,232,231,232,230,231,229,232,231,230,231,231,232,232,231,231,233,232,230,230,232,231,232,230,231,233,231,231,230,233,231,232,232,233,230,230,231,232,231,232,231,230
3,0,0,231,232,233,232,232,233,232,231,232,232,232,231,230,231,231,231,233,232,232,232,233,230,233,233,230,232,231,232,233,230,233,232,231,232,233,232,231,232,232,232,232,231,233,233,231,234,229,231,233,232
4,0,0,233,232,231,232,232,232,233,232,233,232,232,231,231,232,233,232,232,232,231,231,232,231,233,231,233,230,233,232,232,232,233,232,232,231,232,232,234,233,231,233,231,233,232,231,231,233,231,232,231,233
5,0,0,233,231,233,233,233,232,234,233,233,233,232,233,232,233,233,232,232,233,233,231,233,232,234,232,234,233,233,233,233,234,233,233,234,234,233,232,232,232,233,234,234,233,232,234,233,233,233,232,234,232
6,0,0,233,233,233,234,233,232,233,235,232,233,233,234,232,233,233,232,233,231,234,233,233,233,233,234,233,232,233,233,233,233,233,234,233,233,233,233,232,233,234,234,234,233,232,233,232,234,233,234,232,233
7,0,0,234,234,233,235,233,233,234,233,234,234,233,234,233,233,232,233,232,233,233,233,234,233,234,234,233,234,234,234,234,233,234,234,233,233,232,233,233,233,232,234,233,233,232,235,233,235,233,234,234,234
8,0,0,233,233,234,235,233,235,233,233,233,234,233,234,233,234,233,233,232,234,235,234,234,234,234,233,233,235,233,234,235,234,233,234,234,234,234,234,232,234,233,234,234,233,234,233,233,233,234,234,232,233
9,0,0,234,234,234,234,233,234,235,235,234,235,234,234,233,233,234,235,233,234,234,233,233,234,235,233,234,234,233,233,233,235,234,233,235,234,235,234,233,235,235,234,234,234,235,234,233,234,234,233,233,235
10,0,0,235,233,234,235,235,235,234,234,234,234,235,235,234,235,235,234,234,233,235,235,234,234,235,234,235,234,235,235,235,233,235,233,234,235,235,234,235,234,234,233,234,234,234,234,236,234,234,235,233,236
11,0,0,235,235,235,235,235,235,236,234,235,235,235,235,236,235,235,234,234,235,235,235,234,235,235,235,235,234,234,234,235,235,234,236,235,234,235,234,234,234,235,234,235,235,235,235,233,235,234,234,235,234
12,0,0,234,236,234,235,235,235,235,233,234,234,235,235,234,235,234,235,234,235,236,235,234,234,235,234,234,235,235,235,235,235,234,235,235,236,235,235,234,235,234,235,235,234,234,235,235,235,236,235,234,234
13,0,0,235,235,234,233,235,235,236,235,235,235,235,236,235,235,235,235,234,235,235,234,234,235,235,234,235,235,235,235,235,234,235,235,235,236,235,235,235,234,235,235,235,235,235,235,236,234,235,234,236,236
14,0,0,235,236,235,235,236,235,235,236,235,235,235,235,236,235,236,235,235,235,236,235,235,235,235,235,236,234,234,235,236,235,236,235,234,235,235,236,235,235,235,236,235,236,235,235,235,235,235,235,236,235
15,0,0,236,235,235,236,235,236,235,235,235,236,235,236,235,236,236,236,236,236,236,235,235,235,235,236,236,236,236,235,236,236,236,236,236,236,235,235,235,236,235,234,235,234,235,235,236,236,236,235,236,235
16,0,0,236,235,236,236,236,236,236,236,236,235,235,236,235,235,235,234,235,235,236,234,235,235,235,236,236,236,235,235,236,236,235,236,236,236,235,236,236,235,235,236,236,236,235,236,236,235,235,236,235,235
17,0,0,465,466,466,466,465,465,466,465,466,465,465,466,465,466,466,466,465,466,465,466,465,465,466,466,466,466,465,465,465,466,466,465,466,466,465,466,465,465,465,466,466,465,466,465,466,466,465,465,465,465
18,0,0,235,235,236,236,235,237,236,237,236,236,237,235,236,235,236,235,236,236,235,235,235,234,235,236,236,236,235,236,236,237,236,236,236,236,236,237,235,236,237,236,235,236,236,236,236,236,236,235,235,235
19,0,0,236,236,235,236,236,236,235,236,237,237,236,236,236,237,237,235,236,236,236,237,236,235,236,236,236,236,237,237,236,236,236,236,235,236,236,236,236,236,236,235,236,237,236,236,236,236,237,235,236,236
20,0,0,236,236,236,236,236,236,237,237,235,236,235,235,236,236,236,236,236,235,236,236,236,236,236,236,236,236,236,236,236,236,237,235,235,235,237,236,235,236,236,236,237,236,236,237,237,236,236,236,236,236
21,0,0,236,236,236,236,236,237,236,237,236,236,236,237,236,236,236,237,236,237,235,237,236,236,236,236,236,236,236,237,236,237,236,237,237,237,236,236,236,235,236,236,237,236,237,236,236,237,237,237,235,236
22,0,0,236,237,237,237,237,237,236,236,236,235,236,237,236,236,236,236,236,237,236,236,236,236,236,236,236,236,236,236,237,237,237,237,237,237,236,236,237,236,237,236,237,238,236,237,236,236,236,236,237,237
23,0,0,236,236,237,236,237,237,237,236,236,237,237,236,237,236,236,237,237,236,236,237,237,235,236,236,237,236,236,236,236,236,237,236,236,236,237,236,237,237,236,237,237,236,237,236,237,237,237,236,237,237
24,0,0,236,236,237,236,237,237,237,237,237,236,236,237,237,237,237,236,236,236,236,237,236,237,237,236,237,237,236,236,236,236,236,237,236,237,236,235,236,237,236,237,236,237,237,236,236,236,236,237,236,236
25,0,0,236,237,236,237,236,237,237,237,236,237,237,237,236,237,236,236,237,237,237,236,236,236,236,237,236,236,236,237,236,236,236,237,237,237,236,237,237,236,236,237,236,237,236,236,237,237,237,237,237,236
26,0,0,237,237,237,236,236,236,236,237,236,236,236,236,237,237,237,236,236,236,236,237,237,236,237,237,236,237,237,237,237,236,237,236,236,236,237,237,236,237,237,236,237,237,237,237,236,237,237,236,237,237
27,0,0,237,236,237,236,237,237,237,237,237,237,237,236,237,237,236,237,236,236,236,237,237,237,237,236,236,237,237,237,237,236,237,236,237,237,236,237,237,237,237,237,237,237,237,236,237,236,237,237,237,237
