Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,895892,898412,897132,897009,899304,895600,898808,900052,898665,898401,899514,897003,898643,895403,895966,897797,897355,899634,898405,897340,899155,897974,896795,898257,898962,899288,898826,896833,898823,898115,897571,898158,898164,898935,898602,897731,898876,899544,898560,896918,899181,898587,899312,896754,897399,899912,898884,896724,898178,896962
1,0,0,897085,898992,898558,900600,899088,898624,898079,898460,897976,897443,897613,897614,897691,896204,898105,897212,898864,896841,897475,898529,896095,898095,897187,896589,898252,899017,897820,897144,899023,897468,897262,898458,898758,898802,899511,898175,897100,898129,899684,900754,896969,899219,898747,899219,897958,898288,899160,898321,897022,898573
2,0,0,900438,896120,898585,898835,899961,897900,897904,898748,897669,898274,897496,899233,898304,898762,898581,898633,898007,896390,897378,897164,896369,898067,898534,896578,898346,899800,899125,897386,898155,897137,898369,897929,897809,898758,898438,897028,897237,897571,896513,897432,897917,899189,898442,899870,898521,898171,898006,897646,897421,898837
3,0,0,898439,898142,898389,899590,899827,897353,898048,896750,896280,898151,896401,899023,898895,897900,899023,897611,897415,899209,898557,897948,898856,898867,897615,898856,898039,898363,899149,898218,899938,898408,898006,897932,898288,898861,899579,898578,896979,900131,898546,898474,897007,898027,896705,897719,898503,897102,899170,897506,899046,896712
4,0,0,899349,899386,898681,899162,897178,896932,899038,895992,899572,898114,897662,898971,897930,897623,897711,897648,899104,898353,897962,899449,898412,899196,898157,898391,898184,898107,899385,899301,897732,898835,898444,898472,896996,899217,897737,898850,898831,898838,898555,896528,897766,898058,897612,898863,899279,897351,897739,897536,898111,897946
5,0,0,898693,897866,898610,896887,901696,898525,897365,898076,897005,896899,896986,896606,897620,898689,898074,898277,898787,898052,899092,896664,897973,899228,898013,897587,899775,899922,897369,898577,898220,898168,898386,898217,898769,896379,897091,898016,897590,896866,898120,898784,895713,897914,896668,897703,898720,899855,899409,897717,897419,896131
6,0,0,898771,897317,897421,897811,896957,898107,901519,895704,899705,898425,895319,899052,897523,899180,900833,895712,899380,900262,898836,897728,898856,898252,898304,899223,894976,899978,896810,899333,897131,894446,899441,897846,898894,896956,896411,899506,898302,897641,898289,898898,899049,899633,896677,897092,899577,897316,900559,898649,898575,897941
7,0,0,897838,898615,897619,897745,899337,897240,899703,897038,899820,900739,898665,899366,900205,898177,898693,899006,897092,897140,898399,897716,901318,897941,899768,899695,897370,897749,898521,897190,898669,902032,898757,898994,896961,897772,900373,898156,898398,897811,898005,898160,898952,897038,898711,896713,897731,897211,897066,898182,897882,897581
8,0,0,897329,899133,897973,898577,898324,897692,896559,896314,898061,899035,897400,898649,900357,898754,897915,897293,898055,899595,897386,897483,898087,898289,898845,897340,899164,898966,899185,898764,899464,897444,898890,897980,900752,898397,897424,899758,897702,900328,898776,898209,899206,898191,898945,898469,899917,897093,897690,897743,898750,896452
9,0,0,898377,899218,897475,895552,901342,897617,898697,897936,898815,897538,896694,899150,898487,898027,898410,900360,898043,899242,896943,897230,897809,899394,898778,899129,899078,898422,897491,898040,896887,900588,897550,899709,897636,898829,899535,899612,898297,897824,897465,898206,899103,897520,898378,898320,899566,898801,899573,896803,897822,897799
10,0,0,898321,897648,898479,897278,898027,898449,898293,897918,897410,898334,898092,898297,898627,898600,898994,899318,899371,898375,897781,897438,897598,897864,899905,896454,899482,898007,897039,899801,898209,896778,897925,899255,899926,898369,898239,898468,898615,898003,898204,896094,897066,899783,899112,897313,897780,895918,899242,898024,899324,898884
11,0,0,898115,899024,898117,897526,898503,898998,898460,897843,897805,897807,896858,897968,897745,897704,898985,899571,898133,897547,898272,898322,898409,895873,898308,899007,897875,899146,897784,898167,896644,897393,898848,897920,898560,898307,898772,898745,897966,897813,898348,899858,898399,899397,898918,898669,900532,898190,896909,898665,898100,899152
12,0,0,897496,897629,898819,898819,898455,898248,897180,898223,897004,897724,899036,898557,899310,898518,901546,900255,898449,897679,898916,899180,897142,896181,897663,897734,898897,899131,896633,900187,898803,899176,899541,898102,896954,899723,897279,898122,898477,898544,898922,898088,898675,899539,898060,898863,897792,896620,899245,897893,899100,899205
13,0,0,898844,897792,897535,896978,897001,897326,898290,898001,899482,897788,897575,899157,898635,898888,898539,899064,899624,898754,898440,898233,898266,898487,898843,898859,898821,898560,898047,897934,897618,898035,899140,898972,898006,898438,897215,898694,898571,898312,898425,899589,898575,898596,897859,898927,897848,898081,897351,898953,899448,898914
14,0,0,897050,898370,896547,898242,898825,896605,898506,895854,897277,899199,897900,897201,898935,898493,899628,897166,897603,898225,898639,898767,900791,901414,896445,898009,901313,900176,897931,897985,899323,897429,897115,898893,898097,898655,897718,898374,897894,898077,899305,897714,898962,898351,899265,897946,899067,897824,897670,895872,899309,899148
15,0,0,898340,899031,895842,897295,898669,896315,897455,899636,898351,896879,900093,898186,900463,898019,897058,898092,896991,897958,899897,899051,899132,900532,897655,898823,899443,898483,898327,897446,899002,897193,898922,898687,899426,898397,898960,898036,896867,896290,897993,897986,899983,898022,898933,897844,898509,897384,899168,900107,899184,897940
16,0,0,899423,898261,898366,897774,899080,900627,898824,895745,896686,898913,897425,899501,898523,897526,898130,898020,897430,896246,897245,898727,898121,898008,897809,898319,899382,897854,899481,899311,898645,897436,898046,899644,898038,898489,898334,898478,898346,897917,898428,898967,897105,899063,898433,899388,898818,898565,897961,897706,898575,899391
17,0,0,898568,897489,901679,899566,898552,899291,898656,898805,898814,898308,899733,897927,898251,896406,898863,899133,899416,898852,897768,899270,897398,898914,900192,898980,898187,898979,899338,899159,900117,895967,898915,896834,897599,898418,898193,899506,897766,900531,899995,898176,898385,897702,897738,898672,898074,897668,901372,897904,898026,897294
