Vth_T ,6bit_Vth,VinDac,#1
0,0,0,961234
1,0,0,964767
2,0,0,962496
3,0,0,962373
4,0,0,963822
5,0,0,961910
6,0,0,963119
7,0,0,964834
8,0,0,968085
9,0,0,965115
10,0,0,963041
11,0,0,962274
12,0,0,961328
13,0,0,964297
14,0,0,964533
15,0,0,961580
16,0,0,964453
17,0,0,964493
18,0,0,961183
19,0,0,963952
20,0,0,968678
21,0,0,965449
22,0,0,968209
23,0,0,967251
24,0,0,964318
25,0,0,964230
26,0,0,968578
27,0,0,968807
28,0,0,965148
29,0,0,963578
30,0,0,967910
31,0,0,967078
32,0,0,968785
33,0,0,964572
34,0,0,965804
35,0,0,965813
36,0,0,966705
37,0,0,971561
38,0,0,964296
39,0,0,968040
40,0,0,965447
41,0,0,969095
42,0,0,965241
43,0,0,966729
44,0,0,967745
45,0,0,969049
46,0,0,967804
47,0,0,962637
48,0,0,963042
49,0,0,966255
50,0,0,963479
51,0,0,962712
52,0,0,964476
53,0,0,966290
54,0,0,966924
55,0,0,961755
56,0,0,961542
57,0,0,966394
58,0,0,964162
59,0,0,965680
60,0,0,962410
61,0,0,965474
62,0,0,963437
63,0,0,965117
64,0,0,965274
65,0,0,964849
66,0,0,962747
67,0,0,957969
68,0,0,962167
69,0,0,962752
70,0,0,964419
71,0,0,965739
72,0,0,963995
73,0,0,966620
74,0,0,963193
75,0,0,962859
76,0,0,963100
77,0,0,961564
78,0,0,962908
79,0,0,963743
80,0,0,963127
81,0,0,964400
82,0,0,962917
83,0,0,963307
84,0,0,967219
85,0,0,961240
86,0,0,962308
87,0,0,968597
88,0,0,964409
89,0,0,963002
90,0,0,968159
91,0,0,966106
92,0,0,963913
93,0,0,962934
94,0,0,967258
95,0,0,964672
96,0,0,968981
97,0,0,964299
98,0,0,965600
99,0,0,966090
100,0,0,965310
101,0,0,967679
102,0,0,966897
103,0,0,966109
104,0,0,969066
105,0,0,968887
106,0,0,967929
107,0,0,966417
108,0,0,967716
109,0,0,964061
110,0,0,969366
111,0,0,967700
112,0,0,966092
113,0,0,965376
