Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,976432,976419,976625,976936,976553,976664,976639,976765,976600,976839,976406,976691,976566,976358,976572,976531,976620,976872,976774,976915,976822,976669,976663,976782,976585,976645,976705,976700,976635,976607,976373,976847,977027,976293,976786,976502,976413,976628,976635,976737,976554,976726,976438,976569,976341,976365,976710,976617,976611,976579
1,0,0,976621,976678,976569,976599,976355,976378,976278,976566,976468,976490,976401,976496,976490,976432,976425,976603,976672,976446,976395,976381,976337,976422,976364,976464,976489,976556,976604,976504,976538,976447,976477,976391,976416,976612,976502,976471,976616,976558,976766,976665,976619,976508,976470,976571,976728,976715,976697,976698,976809,976758
2,0,0,976575,977147,976790,976717,976776,976747,976596,976508,976506,976673,976554,976573,976445,976565,976884,976664,976538,976599,976560,976589,976487,976530,976474,976534,976512,976773,976585,976632,976507,976543,976393,976374,976102,976349,976647,976370,976708,976646,976266,976434,976431,976495,976537,976590,976521,976445,976662,976652,976522,976802
3,0,0,976885,976924,976674,976586,976731,976675,976579,976526,977098,976789,976752,976529,976560,976711,976387,976703,976615,976638,976617,976369,976293,976569,976591,976550,976630,976439,976358,976788,977055,976606,976473,976679,976598,976572,976567,976575,976492,976648,976598,976812,976710,976470,976437,976289,976344,976326,976812,976225,976440,976447
4,0,0,976465,976639,976640,976657,976553,976520,976990,976799,976544,976659,976708,976877,976715,976775,976660,976628,976694,976594,976560,976395,976920,976831,976765,976745,976893,976568,976513,976557,976769,976607,977065,976978,976644,976734,976940,976730,976543,976829,976672,976567,976361,976558,976389,976822,976948,976912,976507,976496,976492,976686
5,0,0,976440,976579,976359,976752,976188,976512,976460,976463,976095,976247,976384,976481,976297,976327,976200,976328,976354,976113,976471,976517,976098,976493,976309,976318,976190,976030,976307,976374,976530,976717,976277,976366,976159,976414,976351,976202,976290,976446,976188,976140,976464,976418,976375,976275,976535,976590,976412,976343,976519,976586
6,0,0,976685,976700,976511,976762,976514,977059,976598,976650,976463,976451,976232,977027,976716,976992,976984,976913,976507,976850,977028,976788,977205,976622,976953,976969,976686,976948,976939,976888,977189,976811,976676,976356,976810,977036,976757,976757,976790,976910,977040,976934,976805,976909,976763,976737,977163,976830,977003,976937,977000,977151
7,0,0,977058,977104,976925,976901,976926,976532,976818,976637,976774,976267,976059,976364,976820,976714,976419,976746,976850,976481,976498,976299,976606,976501,977010,976489,976490,976801,976625,976576,976673,976923,976653,976858,977001,976897,977133,976622,976771,976975,976925,977216,977038,976745,976731,976615,977302,977130,976855,976675,976806,976584
8,0,0,977142,976902,977076,976748,976738,976417,976561,976890,976508,976811,976876,976941,976770,976382,976812,976717,976512,976341,976698,976388,976480,976842,976574,976555,976492,976276,976297,976518,976489,976491,976433,976397,976829,976647,976818,976909,976784,977021,976676,976571,976567,976434,976449,976400,976280,976594,976741,976398,976201,976694
9,0,0,976401,976419,976823,976902,977018,976627,976820,976749,976686,976644,976659,976596,976439,976538,976375,976743,976652,976546,976849,976645,977282,976922,976914,976699,976797,976616,976745,976612,976829,976743,976778,976715,976730,976819,976759,976689,977016,976597,976799,976888,976835,977137,977142,976893,976775,976872,976856,976960,976759,976774
10,0,0,976934,976939,976767,976894,976953,976910,976879,976797,976615,976687,976642,976683,976970,976740,976668,977084,976893,976494,976965,976600,976751,976604,976454,976621,976852,976714,976544,976711,976512,976623,976795,976754,976976,976601,976529,976640,976725,976625,976879,976961,977001,977248,977165,977184,977221,976768,976710,976977,976635,976816
11,0,0,976997,977019,976716,976748,976984,976897,976739,976895,976702,976976,976677,977063,976956,976971,976927,976714,976466,977027,977017,976909,976811,976544,976738,976894,976731,976617,976663,976831,977173,976741,976672,976707,976701,976885,976788,976689,976787,977064,976666,976268,976340,976611,976610,976667,976563,976400,976458,976675,976598,976612
12,0,0,976326,976607,976379,976492,976602,976954,976660,976690,976449,976602,976742,976752,976511,976399,976914,976400,976458,976562,976622,976536,976623,976491,976351,976371,976712,976494,976551,976611,976615,976748,976804,976742,976429,976506,976479,976415,976198,976458,976325,976487,976742,976320,976409,976507,976409,976407,976323,976522,976436,976681
13,0,0,976504,976532,976549,976028,976306,976346,976623,976421,976587,976584,976674,976831,976900,976893,976782,976620,976203,976399,976298,976675,977030,976491,976672,976728,976803,976532,976623,977025,976727,976831,976991,976936,976807,976630,976992,976501,976665,976519,976392,976784,976481,976621,976537,976587,976679,976787,976635,976818,976601,976670
14,0,0,976558,976611,976601,976874,977010,977048,976575,976555,976531,976784,977055,976762,976986,976864,976639,976539,976670,976549,976564,976673,976360,976462,976221,976532,976641,976508,976345,976412,976598,976650,976400,976548,976410,976348,976177,976530,976463,976362,976369,976319,976276,976362,976452,976270,976437,976420,976240,976758,976566,976515
15,0,0,976487,976570,976543,976620,976328,976523,976425,976012,975984,976312,976172,976426,976149,976433,976544,976505,976209,976515,976639,976229,976280,976516,976392,976178,976231,976298,976616,976584,976351,976607,976806,976778,976379,976808,976423,976433,976468,976428,976784,976346,976511,976356,976490,976313,976271,976503,976464,976706,976671,976315
16,0,0,976465,976411,976571,976508,976539,977055,976359,976861,976652,976556,976798,976650,976514,976622,976733,976510,976611,976499,976835,976925,977074,977095,976656,976848,976768,976511,976629,977110,976527,977002,976599,976714,976564,976666,976434,976400,976792,976963,976628,976702,976559,977087,976518,976447,976767,976378,976234,976308,976442,976251
17,0,0,976625,976489,975968,976269,976415,976479,976655,976556,976801,976899,977189,977137,976825,977075,977088,976793,977018,977005,977239,977380,976823,976639,976884,977165,977089,977233,977419,977335,976964,976950,976841,976814,976850,977323,976834,977017,976684,976920,977140,976962,976997,977304,976608,976788,976930,976795,977024,976586,976775,977029
18,0,0,976795,976669,976723,976500,976808,976879,976620,976436,976731,976634,976907,976772,976933,976852,976771,976900,976917,976967,976953,976842,976656,976723,976942,976607,976481,976466,976853,976673,976716,976675,976795,976655,976685,976647,976999,976698,976835,976545,976658,976793,976659,976615,976842,977019,976754,976543,976568,976451,976539,976629
19,0,0,976749,976797,976668,976526,976678,976641,976732,976661,976449,976697,976225,976485,976199,976315,976340,976916,976631,976474,976481,976821,977023,976784,976743,976550,976433,976642,976413,976767,976624,976830,976400,976561,976787,976762,976403,977074,976859,976899,976515,976597,976370,976568,976449,976947,976569,976666,976524,976645,976649,976331
20,0,0,976687,976180,976533,976366,976313,976486,976740,976546,976403,976620,976428,976135,976303,976555,976552,976553,976384,976623,976042,976447,976632,976544,976651,976426,976407,976247,976473,976377,976316,976288,976601,976397,976606,976668,976542,976320,976368,976894,976611,976604,976385,976556,976784,976709,976725,976741,976681,976782,976792,977050
21,0,0,976733,976568,976459,976543,976700,976584,976856,976910,977081,976749,976628,976470,976478,976414,976557,976636,976457,976364,976484,976301,976420,976396,976460,976658,976496,976807,977066,976513,976560,976864,976972,976654,976869,977183,976909,976810,976920,976724,976974,976890,976669,977069,976869,977184,976583,976722,977055,977160,976805,976845
22,0,0,976661,976788,976791,977056,977286,976926,976862,977066,977015,977222,976568,976653,976814,977087,976958,976844,976860,976706,976530,976838,977048,976909,976758,976626,976784,976432,976501,976325,976730,976461,976797,976490,976714,976663,976456,976636,976571,976483,976264,976449,976664,976409,976333,976663,976666,976774,976581,977010,977015,976628
23,0,0,976743,976616,976617,976384,976470,976514,976426,976458,976737,976604,976597,976806,976613,976631,977096,976745,976892,976935,976948,976769,976506,976581,976454,976563,976667,976541,976641,976493,976512,976632,976675,976494,976437,976394,976164,976774,976767,976521,976644,976417,976441,976289,976352,976295,976336,976442,976631,976587,976556,976384
