Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
178,0,0,0,4120,8240,0,4112,12362,0,12360,4120,4121,8240,4119,8234,4122,0,0,8242,4119,4120,0,4122,0,8234,4119,4114,4120,4118,4122,4119,8238,0,4119,0,16471,0,4123,12352,0,8241,0,4114,4121,8238,0,0,12355,0,4124,4121,4118
179,0,0,8250,4407,4121,8234,12362,4120,4118,0,0,20590,4120,4122,4121,0,0,4122,8234,0,8244,0,8241,0,4120,8244,0,4112,4114,8232,0,0,8229,4122,8230,4116,4122,0,0,0,0,12365,8236,4115,0,4119,0,12357,4113,0,4124,4124
180,0,0,8241,8237,4122,0,4120,8237,12347,12356,0,4118,4110,12343,8239,0,4124,0,4116,8231,12350,4115,4117,4116,8242,8234,8239,8242,4122,8238,8241,12358,16472,0,0,4113,8235,4120,4122,4115,28818,20592,8245,8237,8228,4112,4119,0,4115,20598,0,8239
181,0,0,8235,8231,12358,16467,16485,12353,24711,8231,12351,12368,4121,16475,20617,12370,0,4115,12363,0,4119,4122,0,4128,4119,12359,4124,13864,9250,16485,12346,16482,8237,4123,0,12352,8234,12351,8233,12357,4120,12350,4118,4114,20594,12361,8241,8244,4112,6025,8233,8245
182,0,0,16477,20606,0,20597,12356,8237,4114,12357,4120,16474,8234,8229,4118,8243,0,4119,8239,4115,4122,16475,12361,8239,4122,8240,16468,16475,0,4114,8237,12357,24701,4120,12363,4121,4122,0,4116,16483,12364,16487,8242,4120,12349,0,12347,20602,12369,20598,8231,12356
183,0,0,16473,16486,8238,8241,28827,16472,24715,20598,12358,4120,9970,24716,16473,12356,4120,16483,16478,7880,12359,12357,24727,41195,4122,20588,16483,28837,16489,4120,18397,4123,20584,8244,8245,28815,12357,8248,8233,12357,4114,8236,4118,8229,0,16470,16480,16492,12355,20605,12353,24709
184,0,0,255,1626,4015,910,2595,2290,5451,522,2795,1089,7560,1242,3083,1180,2600,2396,801,2023,1341,3279,3686,3022,215,4774,522,778,313,2891,1064,939,303,1736,6007,2389,1353,6344,5717,1124,2781,1325,1002,3579,1223,0,1278,1234,2623,3855,1274,3827
185,0,0,32961,32960,16490,8237,28845,12360,32982,41181,12354,28854,16479,41216,28841,12365,20596,28848,34894,28830,24708,20611,16475,28854,37104,8233,37076,37090,12352,45314,32949,24712,32946,16482,16485,16468,32964,8245,16461,28833,28837,20603,32961,24718,16484,24716,32942,41207,37088,28850,16482,37061
186,0,0,53538,53550,20616,32970,28832,28849,24728,28824,32945,28838,37092,28851,45303,28834,16482,24727,32969,41190,41179,37097,37075,20598,41186,16482,32946,20599,24735,28844,32949,32963,49469,20592,32971,45342,45323,16478,20618,32949,41191,20603,28838,30978,32955,32951,41180,37058,28849,37091,28811,32986
187,0,0,45335,37084,57680,49406,24734,49430,45340,37065,53569,41216,49461,32962,41207,53533,49439,49405,37065,45315,49431,37067,32941,41193,41216,41191,53548,24732,45336,32953,53534,32974,41193,49415,32965,53549,60527,49406,41218,45340,41208,45317,49453,49701,49452,42903,45343,49395,38212,32962,53567,53537
