Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,977077,976995,976800,976938,976941,976897,977200,976964,976750,976659,976867,976731,976898,976905,976910,976938,977177,977296,977200,976719,977035,976711,976908,977316,977145,977342,977402,977136,977558,977048,976814,977064,976609,976682,976620,976851,977224,976899,976954,976698,976737,977111,977493,976802,976654,976698,977333,977117,976594,976643
1,0,0,976804,976908,976738,976921,976779,977165,977330,977048,977340,976741,977397,976870,976856,976751,977252,977098,976896,977453,977218,976807,976917,976974,976917,976792,976881,976952,977028,976787,976653,977127,976858,977007,977197,977097,977311,977292,977269,977079,977340,977024,977140,976801,977305,977212,977253,977151,977250,977119,977123,976900
2,0,0,976913,977274,977170,976856,976644,976765,976812,977089,977144,976981,976878,976822,977019,976710,976666,977009,977308,977023,976903,977521,977416,977331,977541,976955,977334,977527,977149,977269,977138,977160,976971,976816,977489,977128,977245,977234,977049,977423,977142,976872,977457,977491,977322,977296,977542,977610,977300,977466,977389,977285
3,0,0,977439,977437,977382,977294,977109,977143,977549,977371,977408,977233,977259,977424,977566,977721,977386,977404,977092,977461,976896,977016,977416,977349,977205,977464,977214,977336,977465,977534,977832,978043,977701,977191,977580,977722,977011,977352,977353,977374,977436,977539,977365,976797,977564,977306,977327,977313,977379,977488,977175,977284
4,0,0,977326,977449,977072,977069,977137,977102,977052,977425,977418,977242,977279,977293,976963,976734,977339,977160,977235,976975,977355,976741,977049,976880,976910,977005,976670,976987,977096,976904,976799,977153,976907,977131,977238,977218,977247,976998,976953,976794,976968,977113,977199,977127,976829,977200,976973,976838,976964,976951,977514,977331
5,0,0,977171,977032,977214,977001,976853,976858,977010,976926,976814,977258,976903,976997,977487,977245,977239,976958,977310,976982,977305,977547,976948,977162,977218,977475,977388,976870,976955,977054,977058,977142,977383,977584,977336,977575,977316,977207,976938,977122,976641,977155,977134,976916,977153,977006,977109,976956,977060,977176,977472,977242
6,0,0,977349,977266,977168,977129,977110,977152,977085,976933,976908,976681,977354,976893,977169,977160,977329,977553,977257,977313,977446,977043,977099,977240,976726,977093,977100,976902,977277,977678,977413,977471,977505,977047,977377,977341,977415,977116,977137,977247,977893,977648,977372,977213,977065,976810,976986,977250,977276,977441,977229,977285
7,0,0,977321,977197,977136,977196,976913,977606,977147,976939,977262,977159,977474,977273,977259,977724,977770,977281,977363,976908,977085,977180,976947,977293,977037,977253,977191,977353,977342,977637,976894,977300,977392,976978,976832,977568,977303,977477,977380,977326,977664,977305,977578,977626,977632,977472,977691,977652,977360,977478,977209,977502
8,0,0,977584,977404,977195,977130,977533,977526,977514,977595,977388,977378,977639,977528,977664,977349,977516,977811,977555,977513,977623,977476,977552,977359,977461,977365,976881,977097,977332,976858,977298,977139,977196,977179,977092,976926,976760,977108,977162,977213,977411,977180,977313,977478,977363,977008,977420,977125,977030,977108,977363,977290
9,0,0,977445,977024,977044,976907,976910,977227,977119,977022,977266,976846,976889,976947,976953,976984,977149,977410,977315,977239,976817,977483,977367,977491,977243,977243,977234,977421,977444,977400,977503,977565,977403,977232,977519,977371,977655,977362,977245,977209,977413,977453,976943,976908,977287,977390,977138,977305,977090,977106,977239,977618
