Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,24692,8225,12348,8230,16466,12354,28809,20595,8234,4121,16305,20580,20585,12352,24712,20578,0,24698,16465,12356,16471,37054,20591,12359,4118,16478,4113,8237,12353,24690,8238,16466,4115,24707,12347,12353,16463,8232,4116,8240,12345,8225,8235,12353,16467,16474,20582,16468,32920,24709
1,0,0,20589,16472,24699,12358,8238,16479,20578,24692,8233,16460,20594,8221,28833,20577,12354,12352,16463,12338,20571,16476,16468,29727,12352,24692,32938,16465,16469,4113,8236,12345,24707,8231,12345,20597,4120,12345,20571,8229,0,16465,28816,0,8236,8235,12353,16477,12345,12343,12357,4118
2,0,0,16458,16462,24679,20589,16479,12349,16474,24706,8240,12347,8236,16463,20579,16462,12347,12354,28807,20588,4118,24711,12355,16456,20591,20598,12349,24706,16469,0,8235,12357,8235,8242,16463,20572,12341,20576,8229,32924,41167,10323,24707,24706,16465,24708,12348,12358,12339,12343,8234,10904
3,0,0,32925,24700,16448,12352,32938,20579,12355,16471,4117,4118,28822,28814,12349,24706,20587,0,20589,20589,8236,4120,8226,41176,24704,8229,12357,4119,8231,12356,16472,32936,41173,20591,4120,8229,8223,16477,16458,28815,20581,37045,4119,12355,8597,12353,12353,16475,12353,28811,20578,8230
4,0,0,24711,24691,12350,12347,26587,12354,16466,22847,24706,28800,28811,28820,16454,45258,8222,12356,12349,16472,16468,32955,20569,4115,20583,12336,24703,8233,8218,8240,28816,24697,20574,8236,12356,20584,8231,4116,12348,17770,16466,8229,20591,24696,16463,4115,12347,8235,12349,16469,16470,20602
5,0,0,28809,16459,20582,12352,16472,16462,20601,4112,16468,16478,8221,8225,20587,8237,8231,37049,8242,20584,0,24692,20581,4117,20574,16469,28814,16469,20587,24696,8232,24694,20586,20583,24704,20589,16469,12338,24420,20594,0,16466,32924,20589,20583,28806,12356,12352,16460,12351,24699,28830
6,0,0,16461,24693,4120,28813,24697,16464,16452,4124,24698,12350,8232,30529,20589,20583,8230,24710,41170,16467,12354,8240,12358,20578,24694,16474,28817,24691,24693,16464,8236,20580,16463,16477,20602,16470,12359,32931,8233,12350,4112,16464,28810,16470,8227,12338,24696,24705,32943,8230,37049,28824
7,0,0,30938,16466,12359,16477,24688,24711,28811,20589,12353,28808,12342,32933,16449,32941,4120,12354,32949,4120,16477,16463,16465,16474,20580,24688,16458,24703,16470,20584,32935,20582,12364,28812,45270,23264,32929,12356,20576,4114,28829,16460,8231,28821,16463,16466,20599,24704,28802,28813,32928,8235
8,0,0,28809,16462,12348,12352,28810,12359,28817,12342,4120,16469,16468,12341,16470,24693,12347,20596,20580,20572,24693,20586,24682,12341,20578,16461,24706,24685,12342,30975,4118,20581,20577,24706,41172,53539,16472,24684,8244,49422,24704,20574,28826,12358,8233,37051,8234,12346,45294,12336,16470,12351
9,0,0,8231,28829,12345,16471,20570,4118,8236,12358,16463,41162,24690,28815,16478,24716,20594,20579,14518,8223,16452,24703,37052,32957,16477,8227,24711,16463,28812,24703,28825,22215,28813,32926,32921,41176,24703,12353,16475,20573,16460,37060,24694,24692,20583,8237,28807,37053,24711,20586,24704,28822
10,0,0,16461,8234,32929,12357,28814,32929,24702,4118,24706,28826,41163,4120,41178,8238,19056,20589,8239,8235,11296,32935,32924,24691,28804,24719,32930,24694,28820,28824,24706,8237,45289,20581,45278,20588,28812,16464,12696,49402,37055,20584,16472,20571,32915,20580,28830,28820,16462,20578,16468,28821
11,0,0,20582,16463,23034,37062,16470,16477,20577,28810,32943,28813,41159,24695,20573,8228,8223,24690,24703,24704,24689,28818,37063,20592,20586,8234,8234,8234,37048,37055,32945,24695,16473,24693,4115,24681,12347,12342,20595,16470,28821,12346,12367,20575,20572,12350,37057,37038,12355,37038,41163,24695
12,0,0,32927,20601,16458,12353,32927,16468,41175,12346,24704,16472,32932,32944,28809,41161,16451,24696,24704,28816,37039,28806,16457,32923,20582,45287,20598,41172,37050,28805,20577,24692,28817,12345,20575,20589,12351,32926,32938,12345,12344,16461,32936,24700,49386,41136,32921,20565,0,4113,16481,34140
13,0,0,16472,12336,20580,16457,20579,20574,41597,24703,20589,16460,32923,32929,19185,20574,24702,24699,32940,20592,20584,45287,53532,16474,16468,16462,20585,4114,20581,26762,24700,16462,12352,24712,41162,20576,24691,12343,28811,20567,16460,37059,16465,12346,37054,16463,12361,24703,20572,28812,12358,12356
14,0,0,24697,24718,12344,12348,16468,4120,16468,24705,22183,16474,20581,32925,37040,28804,32925,28800,20583,32928,20594,28824,16474,8232,24709,25910,16476,20572,37043,8237,16470,24693,28827,28814,16467,24700,16464,20572,28810,41182,4123,32944,28805,37065,37044,8244,32957,16479,20605,20583,24686,8234
15,0,0,12353,20588,32943,45265,8225,32911,20582,12350,20582,20589,12350,37055,41146,16472,61739,24697,41169,16471,24703,20586,24705,16462,37051,27334,61745,28816,16477,12341,24682,20593,28822,12346,8234,30369,24695,20584,28810,20581,32951,28814,28816,57664,32945,28833,24696,28200,41143,49397,16466,24698
