Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,899550,902250,900159,900156,899392,900917,900316,899461,900741,899384,900537,899422,899690,900200,900857,901234,902138,900127,900034,899849,900393,899771,899634,900299,899671,901510,900584,900329,899370,899566,900408,899051,899536,900216,900368,899778,900354,900514,900418,900403,901124,900183,901271,900172,900501,899604,899720,900012,901408,899561
1,0,0,977193,977252,977163,977042,977134,977112,977018,977683,977308,977158,976989,977151,977652,977446,977350,977531,977103,976948,977200,977291,976944,977336,977427,977162,977040,977432,977164,977156,977046,976760,977085,977006,976800,976985,976895,976974,977061,976890,977181,976505,977182,977160,977062,977192,977426,977061,977080,977284,977092,977356
2,0,0,977156,977539,977223,977392,977385,977336,977552,976613,976949,976905,977153,976600,976803,977122,976909,976864,976853,977050,976875,976602,976741,977301,976756,977098,977044,977124,977119,977269,977381,976644,977258,976938,976853,977028,977227,976749,976875,977069,977321,977108,976875,976977,977026,976658,976926,977174,976947,977158,976800,976798
3,0,0,977185,977129,977247,977348,977111,976976,977172,976774,977095,977219,977344,977123,977247,976925,976861,977162,976853,976989,977212,977046,977213,976972,976695,977078,976994,976945,977023,976783,976895,976972,976624,976978,976671,976540,976668,976897,976640,976775,976738,976416,976871,976694,976577,976641,976718,976825,976669,976947,976748,977172
4,0,0,976738,976925,976875,976339,976664,976792,976843,976649,976636,976642,976609,976780,976780,976795,976775,976543,976942,976753,976743,976617,976797,976961,976710,976582,976926,976957,976972,977238,977276,977061,976837,976745,976907,977011,976853,976990,976793,976957,977190,977378,977202,976837,977140,977166,977101,977034,977142,977248,976871,977178
5,0,0,977321,977339,977381,976895,977267,976976,977282,977327,977223,977005,976989,977238,977174,977141,977064,977185,977207,976751,976946,976947,977141,976921,977340,977049,976844,977244,977066,977008,977129,977227,976723,976755,977348,977174,976881,977103,977288,977047,977244,977110,977042,977049,976939,976880,977003,977220,976907,977312,977487,977261
6,0,0,977213,977113,977086,976955,977062,977021,977291,977422,976978,977533,977044,976961,977310,977186,977277,977041,976985,977167,976980,977050,976856,977126,977088,976728,976917,976730,976937,976717,976956,976809,977225,977103,977238,976999,976991,977004,976651,976922,977301,977217,977388,977417,977271,977148,976953,977121,977158,977183,976798,976995
7,0,0,976872,977012,977174,977467,977526,977335,977118,977035,977465,977229,977039,977132,976947,977200,977192,976851,977110,977162,977457,977361,977539,977399,977445,977410,976963,977214,976937,976983,976811,977194,977172,976945,977330,977081,977087,977298,977299,977338,977280,977149,976618,977075,977043,976973,976728,976764,976752,976758,977024,976923
8,0,0,976976,976885,976930,976925,977063,976834,977398,977423,977484,976883,976978,977046,976731,977172,976979,977213,977373,977212,976874,977164,977082,976868,976653,976925,976809,976933,976862,977065,976719,976697,977132,976977,976922,976803,976826,976675,977298,977070,977303,977245,977380,976997,977105,976963,976856,977373,976537,976887,977048,976920
9,0,0,977217,977301,977105,977410,977379,977268,977021,977185,977173,977330,976950,976919,977386,977503,977229,977009,977005,977137,977296,977463,977235,977319,976981,976807,977321,977043,977374,977223,976825,976950,977106,977328,977118,977302,976859,976964,977402,977297,977113,977171,977238,977588,977191,977179,977053,977347,976808,977072,976621,977486
10,0,0,977223,977185,977181,976905,977018,977029,977083,977212,977169,977149,976973,976826,977038,977103,977507,977260,977246,976677,976965,977055,977213,977085,977028,977398,977397,976952,976869,977090,977373,977075,977178,977097,977163,977163,977400,977104,976928,976926,977407,977005,977008,977025,977111,977443,977161,977141,976948,977080,976968,976999
11,0,0,976784,977126,977267,976858,977010,977133,976937,976949,976828,976732,976777,976813,977258,976771,976897,976751,976864,976660,976506,976592,977125,976829,976787,976649,976921,977039,976895,976745,976806,976995,976638,976845,977100,977120,976870,976876,976810,976918,976743,976869,977114,976948,976910,977086,977016,977011,977171,976823,976998,977371
12,0,0,977050,976896,976843,977087,976987,977032,977190,977107,976837,976835,976711,976954,977408,977305,976861,976985,977370,977407,976594,977059,976871,977128,977003,976798,977002,977056,976937,977085,977180,977265,976985,977114,976983,976899,977050,977205,976634,977235,977338,977172,977476,977458,977389,977239,977185,977253,977234,977160,977425,977369
13,0,0,977211,977467,977029,976705,977042,977107,977018,977286,976960,977135,976672,977330,976969,976793,977236,976904,977163,977176,977250,977079,976872,977103,976922,977049,976835,976795,976902,976837,977036,977039,977096,977406,977305,976973,977220,977178,977127,976990,976896,976928,977105,976880,976690,976833,976720,976941,976928,976879,976792,977078
14,0,0,977032,977131,977120,977045,977084,977397,977494,977113,976970,977267,977027,977355,977062,977080,976982,976982,976831,976781,977119,976825,976650,976946,976745,976872,977020,977154,977061,977024,977067,976999,976878,977085,977124,976860,977034,976996,977286,977276,977176,977300,976802,976879,977406,977002,977280,977528,977217,977293,977432,977384
15,0,0,977666,977682,977585,977542,977519,977224,977517,977274,977487,977533,977316,977104,977424,977382,977240,977046,977227,977401,977365,977173,976711,976872,976791,977228,976851,976926,976770,976717,976772,977068,976859,976850,976657,976810,977130,976821,977190,976737,976921,976865,977125,976999,977190,976981,977073,976939,977153,977245,976986,977073
