Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,978661,978571,978627,978586,978566,978556,978606,978480,979027,978557,978573,978706,978575,978818,978545,978480,978532,978859,978776,978432,978540,978564,978698,978718,978573,978484,978325,978930,978513,978490,978901,978624,978841,978547,979007,979131,978689,978882,978393,978468,978354,978591,978376,978111,978322,978516,978711,978497,978423,978258
1,0,0,978507,978362,978302,978613,978468,978997,978753,978640,978347,978590,978716,978408,978296,978521,978150,978289,978359,978350,978282,978534,978764,978455,978666,978567,978486,978570,978556,978406,978684,978678,978645,978670,978293,978676,978570,978414,978298,978395,978608,978543,978503,978748,978573,978804,978712,978455,978658,978602,978544,978729
2,0,0,978614,978498,978477,978816,979202,978958,978498,978729,978440,978356,978402,978630,978443,978597,978545,978365,978523,978801,978740,978591,978499,978281,978711,978795,978519,978383,978250,978309,978680,978520,978485,978658,978664,978564,978582,978510,978637,978811,978433,978624,978720,978786,978626,978797,978874,978799,978771,978769,978362,978633
3,0,0,978346,978336,978333,978545,978313,978371,978701,978433,978409,978419,978677,978515,978409,978367,978641,978431,978571,978524,978693,978448,978508,978699,978434,978843,978715,978359,978837,978682,978667,978887,978904,978383,978600,979157,978812,978673,978786,978697,978784,978533,978998,978902,978807,978903,978980,978977,978536,978754,978596,978811
4,0,0,978885,978795,978658,978917,979276,978673,978882,978691,978499,978730,978737,978478,978794,978830,978813,978243,978693,978980,978654,978538,978505,978575,978465,978450,978458,978637,978740,978686,978598,978789,979137,978259,978363,978428,978697,978606,978295,978315,978363,978327,978421,978427,978435,978602,978799,978695,978977,978861,978993,978810
5,0,0,978700,978590,978860,978854,978808,978743,978571,978519,978626,978932,978881,978502,978583,978713,978392,978401,978467,978728,978437,978562,978220,978371,977969,978328,978432,978277,978370,978671,978251,978190,978357,978503,978621,978662,978370,978462,978541,978923,978752,978723,978473,978548,978586,978620,978592,978637,979023,978792,979365,978853
6,0,0,978558,978656,978757,978918,978814,978697,978805,978745,978685,978577,978685,978733,978782,978978,978593,978561,978598,978424,978374,978494,978683,978736,978538,978476,978321,978522,978571,978254,978322,978227,978691,978457,978304,978546,978398,978225,978257,978421,978556,978316,978346,978227,978354,978153,977866,978174,978242,978149,978151,978237
7,0,0,978257,978822,978360,978360,978625,978819,978527,978605,978379,978758,978447,978252,978504,978663,978579,978629,978653,978371,978508,978300,978605,978570,978589,978318,978653,978545,978482,978449,978767,978739,978730,978699,978836,978479,978596,978280,978713,979043,978685,979038,978535,978826,978813,978718,978859,979061,978940,978859,978844,978654
8,0,0,978988,978832,978428,978945,978676,978776,978786,978818,979006,978829,978944,978819,978620,978824,978539,978612,979032,979071,978873,979007,978762,978756,978859,978748,978404,978631,978536,978673,978754,978925,979048,978762,978566,978640,979077,979042,979090,978637,978893,978776,978999,978845,978522,978508,978539,978783,979042,978957,978960,978832
9,0,0,978520,978962,979011,978946,978769,978772,978849,978496,978770,978892,978502,978992,978885,979050,978842,978922,979112,978893,978746,979006,978970,979332,978773,978648,978457,978389,978286,978328,978871,978939,978911,978584,978695,978615,978697,978670,978755,978301,978541,978612,978382,978811,978646,978660,978824,978725,978802,978900,978308,978652
10,0,0,978474,978625,978471,978803,978981,978620,978739,979161,978939,979072,979039,978773,978743,978786,978743,978549,978587,978571,978815,978412,978330,978804,978733,978963,979065,978978,978566,978770,978596,979030,979052,978736,978823,978667,978599,978855,978957,978771,978612,978602,978911,978580,978808,978376,978528,978648,978560,978437,978637,978764
11,0,0,978171,978597,979052,978695,978918,978614,978702,978736,979359,979008,979063,978827,978616,978870,978958,978646,978738,978767,978770,978828,978451,978625,978774,978598,978737,979026,978550,978549,978739,978479,978867,978866,978990,978540,978683,979013,979056,978886,978796,978921,978808,978868,978823,979065,979169,979003,979062,978627,979024,978957
12,0,0,979123,978987,978894,979134,978480,978944,978854,978778,979068,978985,979356,979401,979533,979369,979347,979011,978739,979165,978889,978881,978666,978893,978775,978860,978920,978879,978720,978750,978947,978866,978935,978912,978606,978493,978563,978734,978764,978837,978556,978592,978386,978202,978711,978783,978578,978689,978826,978532,978677,978501
13,0,0,978865,978800,978412,978559,978954,978986,978629,978823,978684,978982,978892,978712,978627,979014,978613,978418,978999,978604,978533,978467,978350,978719,978829,978696,978571,978533,978387,978437,978305,978499,978339,978507,978528,978482,978814,978381,978346,978430,978423,978253,978325,978379,978395,978399,978398,978598,978425,978437,978376,978401
14,0,0,978532,978503,978442,978565,978359,978415,978379,978538,978648,978521,978236,978390,978461,978844,978878,979009,978851,978841,978701,978616,978995,978608,978614,978662,978400,978305,978574,978431,978696,978330,978316,978470,978494,978612,978797,978704,978266,978162,978302,978782,979076,978646,978272,978685,978603,978669,978631,978725,978307,978596
15,0,0,978841,978741,978480,978514,978507,978856,978541,978753,978782,978696,978865,978752,978660,979119,978905,978734,978619,978902,978983,978737,978970,978662,978354,978384,978816,978791,978535,979123,978460,978745,978870,978954,978921,978820,978823,978716,978815,978600,978488,978790,978393,978679,978856,978826,979079,979103,979020,978930,978838,979261
