Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,977092,977315,977280,976995,977062,977321,977420,977546,977342,977309,977010,977383,977473,977454,977448,976906,977121,977298,977335,977377,977334,977178,977489,977462,977233,977071,977441,977099,977236,977566,977340,976823,977087,976887,977336,976900,977258,976997,977011,977254,977285,976855,977293,977270,977309,977146,977295,977197,977395,977175
1,0,0,977110,977368,977190,977464,976829,976672,976969,977093,977177,977093,976850,977178,977059,977113,977392,977439,977200,977118,977335,977201,976761,977021,977133,976770,976838,976783,976817,977027,976672,976831,977460,977143,976925,976824,976696,976912,976862,976864,977042,976944,976719,976674,976847,977271,976948,976997,976967,977261,976933,976959
2,0,0,977234,976964,976822,976952,977245,977092,976983,976876,976782,977362,977203,976590,977157,977152,977038,977059,977229,977026,977262,976901,977189,977347,977166,977280,977259,977413,977552,977225,977473,977483,977310,977313,977421,977476,977369,977390,977226,977531,976841,977294,977067,977473,977149,977193,977012,977099,977212,976912,976921,977169
3,0,0,977293,977067,976918,977105,977198,977159,977029,977279,976918,977011,977362,976652,976917,977306,977096,976873,977451,976949,977334,977273,977425,977568,977304,977344,977477,976925,977348,977571,977190,977308,977215,977271,977264,977222,977396,977380,977296,977221,976975,977147,977213,977509,977253,977157,977109,977112,977162,977529,977075,977424
4,0,0,977256,977397,977295,977548,976998,977245,976939,977168,976984,976894,977353,977310,977265,976777,977071,977114,976843,976922,976905,977125,976851,976735,977010,976844,977329,977350,977213,976839,977075,977315,977117,977155,977272,977417,976761,977041,976621,976813,976838,976861,976941,977401,977216,977393,977157,977375,977091,977118,977054,976902
5,0,0,976994,976652,977175,976866,976779,976656,976733,976990,977009,977334,977151,976902,976951,977247,977440,977235,977186,977278,977540,977278,976717,977197,976724,977327,977464,977054,976870,977487,977246,977022,976948,977438,977442,977233,977198,976964,977133,977039,977327,977252,977310,977435,977134,977085,977357,977065,977057,977020,977031,976883
6,0,0,977247,977551,977002,977136,977145,977016,976823,976881,977038,976937,976702,977109,977342,977072,977267,977108,977113,977038,977391,976925,976752,977123,977343,977159,977076,977276,977077,976990,977023,977583,977288,976991,977036,976948,977186,976931,977088,976940,976617,977052,977221,976889,976894,976688,976754,976692,977023,977083,976865,976997
7,0,0,977194,977107,976899,977271,977201,977110,977345,977627,977358,977261,977194,976700,977298,977057,976888,977326,977170,977506,977309,977489,977156,977429,977025,976614,976922,977215,976900,976875,977144,976692,977419,977028,976859,977177,977388,976947,977192,977028,977177,976788,977271,977402,977308,977322,977302,977329,977271,977308,977110,976939
8,0,0,977357,977378,977269,977153,977262,976619,977253,977630,977586,977622,977847,977565,977385,977111,977326,977637,977542,977082,977011,977227,977161,977256,976962,976884,977501,977085,977202,976794,977096,977123,977082,977314,977027,977176,977073,977189,977074,977046,976878,977111,977132,977320,977066,976876,977294,976631,976975,976608,977103,976624
9,0,0,976750,976879,976988,977088,977058,977054,976661,976908,977021,977097,977048,977030,977024,977022,976880,977264,977212,977403,977268,977290,977109,976723,977528,977006,977176,977362,977494,977377,977372,977196,977277,977557,977382,977107,977032,977212,977025,977325,977526,977441,977094,977098,977141,977034,977135,977426,977096,977141,977050,976854
10,0,0,977252,977346,977007,976759,977015,976811,976737,977019,976817,976641,976810,976866,977248,977273,977057,976824,976708,976897,977002,976987,976967,976763,977031,976834,977260,977189,977295,976923,977356,977232,977305,977108,977068,977359,977272,977173,977456,977401,977396,977063,977205,977146,977366,977139,977141,977709,976854,977148,976911,977001
