Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,976403,976418,976279,976561,976155,976386,976343,976157,976290,976239,976490,976416,976380,976670,976566,976372,976193,976345,976580,976206,976707,976576,976748,976467,976675,976829,976843,976858,976876,977009,976743,976754,976757,976676,977070,977189,976777,976612,976722,976683,976758,976952,976552,976490,976526,976650,976689,976595,976939,976600
1,0,0,976818,976880,976696,976706,976752,976603,976952,977195,976807,976769,976688,976870,976706,976737,976778,976601,976937,976412,976377,977175,977150,977027,977004,976984,977100,976890,976532,976827,976863,976732,976565,976863,976863,976839,976769,976548,976472,976404,976704,976330,976369,976428,977073,976901,976759,976829,976703,976445,976361,976956
2,0,0,897680,899029,900760,900310,898602,899657,899041,900026,899472,899425,898252,899467,899396,900986,899542,900953,899061,898826,899048,899074,900987,898786,899512,900664,899281,900154,899457,900012,899043,899575,900294,898696,899437,900512,899531,898869,899972,900387,899651,899622,900808,899868,900780,899710,899625,899172,898979,898652,899931,898367
3,0,0,898630,899286,900169,899224,900097,899164,898897,899426,901114,900011,900528,898715,900764,900533,899772,898700,900435,899207,899734,899159,898646,900006,899602,900385,899842,900242,898955,899665,900027,899337,900296,900576,899417,900096,900312,899585,899862,900172,899482,899382,899570,899595,899256,898140,900301,899847,900074,900002,900267,899057
4,0,0,900552,899491,899620,899272,900895,897689,899861,899531,900598,901117,899707,899490,899717,900910,899098,900071,900314,898939,900857,899870,900608,900364,900614,900074,899206,899327,899655,899374,899485,899630,900263,899705,901333,898543,899151,901364,898791,899757,900091,899887,899067,899697,899959,899979,899478,898243,899791,898847,899649,898041
5,0,0,898937,900190,899054,900153,900007,899439,899992,899283,898797,899846,899226,899043,901113,898670,899143,899278,900434,899788,900117,899336,899703,900402,898934,899579,898523,898892,900122,900093,899351,901196,899082,900838,900640,899068,899163,899826,900513,900107,900229,900320,900423,898398,901199,899680,898443,899604,899859,898443,899826,900492
6,0,0,897493,900704,899854,898687,900751,900359,899987,899206,899825,898985,898795,899377,899634,898151,898328,901536,900154,899042,900166,899378,899002,899872,898986,899325,899859,900345,899464,899268,900680,899477,899506,898852,898966,898921,900020,899426,900053,900283,898988,898642,898702,900046,899610,900768,900331,899046,899135,899815,900300,899025
7,0,0,901243,900399,899908,898406,899985,899489,898510,900294,898626,898818,898401,899810,899492,899949,901007,899111,900209,899610,900662,899156,900475,899392,899324,900531,898853,898429,900621,899897,900193,900188,899744,900419,900361,899209,899737,900176,899159,901109,900308,899864,900595,898798,900507,901349,899815,899344,899025,900680,899455,899199
8,0,0,900221,900027,899792,898295,899633,899472,899009,898938,900089,900107,898934,898867,899781,900631,898638,899512,899603,899889,898815,899939,899685,900868,899136,900185,899900,898108,901421,899479,899383,899888,899143,900884,900090,900500,901671,899368,899569,898917,899623,899649,899949,900153,899168,900059,900655,900228,899414,899707,899238,898787
9,0,0,976437,976728,976520,976956,976620,976500,976584,976489,976503,976453,976436,976292,976530,976248,976962,976583,976751,976753,976703,976523,976506,976635,976526,976568,976853,976459,976191,976249,976517,976397,976301,976973,976707,976599,976587,976527,976795,976606,976562,976659,976501,976723,976746,976738,976866,976884,977113,976933,977024,976733
