Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,977254,976966,977200,977057,977328,976877,977004,976946,976887,977261,976891,976592,976889,977025,976792,976932,976724,976475,976738,977030,976637,976645,976794,976771,976754,976470,976701,976812,976981,976632,976776,976753,976621,976933,976543,976516,976853,976828,977164,976860,976984,977001,976954,976853,976662,976952,977153,977055,977022,976791
1,0,0,977304,976815,977291,977101,976963,977216,976945,976749,977177,976769,977110,977367,976976,977014,977130,977150,977110,977021,977177,977182,977136,977137,977124,976821,977354,977332,977252,977479,977205,977227,977399,977222,977209,977327,977131,976987,976965,976652,976985,977281,976746,976706,977128,976930,977285,976780,977345,977354,976995,976882
2,0,0,977036,976624,976943,976828,976999,976841,976712,976652,976968,976761,976922,976437,976931,976897,976925,977072,976784,976960,977175,977077,976824,977085,977029,977301,977229,977121,977218,977296,977107,976872,976798,977223,977089,977016,976894,976724,977038,977005,976802,976768,976894,976600,976678,976410,976859,977171,976913,976655,976653,976861
3,0,0,976783,976636,976900,976851,977228,977108,977109,976985,976908,977084,977015,977040,976849,976546,976976,976632,976864,976771,976724,976403,976865,976948,977043,976699,976241,976873,976941,976878,976677,976827,976828,976721,976569,976908,976737,976860,976630,976686,976962,976778,977170,977183,976833,976790,976797,977179,977232,977162,977021,977306
4,0,0,977303,977089,977125,976977,977315,976936,977295,976799,976958,977257,976859,977409,977206,976896,976978,976943,977091,976956,977210,977381,977063,977123,977287,976989,977235,976665,976540,976886,976695,976567,976818,976646,976756,977118,976835,976666,976734,976838,976458,976550,976936,976571,976421,976755,976490,976847,976677,976564,976821,976629
5,0,0,976541,976957,976991,976891,976865,976713,977156,976747,976559,976526,976362,976533,976719,976633,976778,976531,976385,976537,976807,976503,976653,976556,976586,976579,976526,976690,976936,976847,977182,976669,976708,976385,976831,976702,976862,976732,976606,976778,976788,976622,976637,976669,976525,976960,976858,976693,976903,977376,977036,977012
6,0,0,977238,976831,976956,976825,976953,977211,976991,976801,976725,976370,976341,976470,976591,976715,976650,976872,977010,976862,977062,976615,976725,976753,976672,976786,977078,976713,976971,977297,977201,976983,977276,976743,976800,977135,977314,977427,977129,976754,976927,976996,976892,977003,977225,977344,977354,977245,977420,976842,977104,977244
7,0,0,976829,977141,977247,976823,976664,977390,977176,977023,976542,976687,976369,976846,976758,976995,976774,976742,976953,976667,976789,976667,976876,976820,976765,976641,976743,976846,976786,976943,976659,976987,977264,976958,976704,976842,976787,976943,976682,977112,976718,976659,977070,977126,977093,977045,976625,976910,977257,977272,977000,977039
8,0,0,976866,977099,977247,977182,977017,977073,976715,977328,976962,977051,976621,977157,977049,977073,977450,977003,976744,976993,977260,977218,976496,976957,976629,976901,976674,976843,977166,976727,977074,977066,976546,976752,976640,977148,977398,976983,977186,976762,976718,976935,976723,976524,976422,976852,976610,976777,976810,977110,977105,976918
9,0,0,976578,976771,976872,976830,976755,976655,976922,976904,976882,976899,976677,976995,976811,976760,976975,976913,976578,976647,976540,976711,976948,976626,976694,976697,976460,976846,976981,976435,976389,976490,976600,976776,976483,977017,976745,976926,976667,976536,976982,976486,976731,976654,977033,976716,976852,976900,976963,976888,976652,977104
10,0,0,976698,976706,976865,976801,976499,977098,976951,976648,976628,977159,976849,976861,977142,977002,976507,977016,976924,976768,976875,976649,976968,977055,976676,977241,976639,976839,976631,976939,976750,976691,976731,976715,976921,977009,976899,976768,977215,976908,977183,977030,977038,977082,977089,977206,977086,976862,976956,976961,977023,977020
11,0,0,976801,977193,976851,976920,977484,977071,977337,977141,977268,977173,977008,977249,977118,977070,977223,977262,977276,976786,976983,977038,977053,977177,976896,977000,976785,976657,977135,977047,977019,976948,977488,977264,977047,977128,976991,977296,977342,977040,977349,977393,977059,977287,977285,976676,977293,977126,977073,976933,977364,977457
12,0,0,977170,977755,977205,977463,977530,977364,977241,977388,977329,977199,977454,977309,977352,976969,977037,977196,977019,977331,977701,977583,977569,977568,977457,977287,977383,977118,977348,977541,977184,977237,976987,976648,977112,977149,977397,977021,977218,977287,977476,977139,977357,977579,977280,977655,977363,977038,977245,977290,977420,977351
13,0,0,977419,977042,976909,976740,977080,976942,976993,976966,977009,976772,976966,976502,976964,976742,977168,977086,976817,976768,976644,976470,976958,976580,977092,976606,976948,976952,976600,976906,976580,976701,976244,976566,977065,976663,976851,976746,977078,976844,976446,977242,977403,976759,976675,976723,976943,977109,976811,977086,976816,976546
14,0,0,976902,976734,976966,977056,976768,976928,976859,976803,976915,976907,977083,977515,977241,976930,977447,977008,976921,976994,976879,976697,977035,977034,977305,976980,976929,976826,977326,976997,976643,976842,977233,976977,976831,976858,976456,977053,976591,977237,977375,977133,976965,977195,977337,977154,977597,976946,977095,977313,977239,977016
15,0,0,977160,976736,976791,976981,977029,977259,976738,976443,976592,977104,976995,977077,977117,976798,977050,977046,977007,977255,977032,977140,976816,976650,976979,976824,977058,976884,977006,976741,977077,976942,977203,976946,976658,976765,976776,977165,977175,977333,977228,977104,977157,977178,977069,976909,976950,976855,976431,976554,976660,976619
16,0,0,977181,976779,976791,976730,976658,976767,977126,976912,976585,976994,976649,976729,976816,976638,976703,976689,976603,976817,976618,977209,977014,976811,977375,977145,977073,977115,977083,976870,977203,977206,976927,976736,976964,976716,977269,977226,977046,977023,977243,976693,977092,977046,976823,977125,977207,977215,977254,977134,976738,976768
17,0,0,977159,977351,977315,977345,977356,977439,977231,977124,977097,977106,976864,976771,977136,976947,976969,976913,976766,976987,977022,976938,977158,977021,977034,976982,976632,976633,977064,977206,977302,976941,977321,977189,977003,976940,977054,977004,976905,976786,977266,976744,976967,976836,976740,976604,976805,976901,977264,977027,976925,977110
