Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,899114,899900,900184,900081,898792,899965,898695,900743,899558,900403,900233,898436,899012,899181,900129,900073,899280,898991,896882,898995,899924,899204,899807,898366,898499,899048,899463,899897,898774,900102,899409,898716,898773,900358,899149,899942,900005,901576,898293,899715,899459,900146,900152,899364,898802,899112,899695,900249,899914,898567
1,0,0,898657,899400,899414,898910,899007,900021,899661,898556,900322,899073,901217,899969,899572,898912,899696,899209,900871,900530,900392,899764,899049,899509,899270,899297,899040,899089,900290,899420,898703,899176,898507,899054,898989,897598,899476,900196,900204,899431,899587,899925,900244,898863,900771,898544,899443,899807,900041,899877,899440,898017
2,0,0,899604,899326,899341,899394,899465,898407,900370,899356,897842,899589,899532,899707,899280,898970,899239,899694,899464,899664,899055,899397,900451,899792,901235,900271,898802,899238,899327,899549,899014,899305,899966,899385,899257,900179,900779,899731,900273,900249,899651,899875,899232,898636,900451,900163,898263,900741,900861,899740,899521,900346
3,0,0,899632,899271,900385,899304,898884,900317,899258,899802,899137,898499,900057,899776,899696,898590,900355,898862,898870,899991,900187,899939,898413,898678,898946,900777,899104,901951,898342,899090,899841,898290,899844,899518,899643,899715,899077,899686,900228,899017,899133,899587,900511,899364,900130,898943,898845,899213,899716,898954,898795,899164
4,0,0,899455,900114,899142,899603,899890,899369,900490,898735,899146,901268,899588,900910,899714,900230,899491,900291,899960,899293,899394,898513,899778,899453,899386,899995,900186,899713,899170,899933,900548,899568,900194,901744,898740,900662,900114,899328,900432,901008,899645,900137,899358,899823,898502,899219,899372,899430,901835,899504,900202,899633
5,0,0,900489,899642,898924,900439,898693,898909,900175,899519,899024,898999,899455,899646,898562,901517,899406,899363,898707,899102,898999,898549,899038,898025,898496,899555,899136,899231,900172,899954,900340,898814,898888,899229,898889,899473,899518,899098,899891,900446,900030,898657,899984,899629,900089,899759,899685,900839,899980,899716,900185,899137
6,0,0,899040,899503,899410,899059,899971,899470,899239,898930,899655,899418,900509,899715,898160,899375,899763,900325,898966,899178,897331,899930,899007,899845,898885,899647,898830,899119,898137,898591,898855,900001,898936,899638,900296,899600,899998,900226,900468,900119,900051,899281,898473,899827,898943,899463,899843,897803,899186,900600,899628,898763
7,0,0,899088,899760,898908,899591,898680,899875,899217,898870,899188,899306,899552,899878,899484,898794,899820,899795,899090,898591,898271,899585,901174,898988,898931,899883,898811,899005,899232,900826,897664,898135,899622,899393,898855,898142,900005,900357,899234,899415,899493,899719,899046,900061,900011,898579,899027,899801,898956,899880,899732,899537
8,0,0,898954,899288,899841,900056,899491,898506,899042,899340,899131,899440,898875,898999,900614,899371,898456,900229,898251,900050,899223,898971,898793,900494,899657,899556,899788,900926,899663,900123,900660,899874,900423,899227,898658,899817,899956,900496,900785,899261,898499,898612,899020,899635,900521,898562,899384,899603,898957,899471,900962,899448
9,0,0,899307,898566,899682,899704,899836,898868,899234,900266,898760,899727,899768,898067,899588,898954,898974,898250,899401,898387,899950,899151,898676,898864,898784,898774,899010,899912,898668,899769,899429,898897,900395,898662,899492,898814,899144,900081,899929,900144,899142,899499,899717,900740,899051,899969,898887,899640,900014,899949,899386,898540
10,0,0,899816,900000,900089,899207,898329,898932,899662,899983,899557,899663,899231,899784,899022,898863,899824,899954,899776,899816,900582,899591,899789,899825,899220,900479,899383,900127,899543,898944,899058,899451,899458,899176,898574,898691,899282,899199,899191,900248,899895,899052,898902,899415,899413,899502,899703,900152,898697,899981,899457,899725
11,0,0,900110,900280,898761,899806,898847,898299,899470,900011,899566,898987,898605,899950,898849,900308,899085,899339,899157,900046,899859,899396,899434,900238,901434,898414,900058,898911,900381,899370,899564,900180,898970,898099,900406,899024,899189,898940,899257,899433,899459,899791,899479,899303,900183,898979,899891,899384,900176,899168,899764,899665
12,0,0,899957,899033,899855,899542,899627,900649,899902,899839,898703,899394,899533,899612,899846,899531,900509,897702,899221,899851,898929,899874,898725,900066,899391,899882,899146,899619,900233,899528,899799,899308,899565,898461,900228,899545,899504,899208,898338,898904,898733,899303,899158,899205,899934,897842,898863,899279,898235,899914,899886,900976
13,0,0,900251,899848,899105,898723,898999,898084,900353,899876,900319,899944,898991,900400,899248,900325,900249,898725,900500,900331,899859,899301,899803,900326,899892,899768,899516,900464,898959,899707,900246,899592,900183,899873,899323,899601,898494,900250,899271,899333,900463,899713,898174,900601,899249,899681,899832,899996,899124,899379,899018,899852
14,0,0,899023,900273,899535,900559,899244,899988,899337,899230,899445,898356,900130,899416,899845,899969,899945,899922,900139,899876,899874,899974,899436,899550,899757,899943,900537,899632,900764,899956,899346,899583,901224,899902,900287,899762,899226,898857,900434,899539,899331,900690,899436,899319,900241,900890,899423,898724,899976,899309,900496,898018
15,0,0,899606,898102,899109,900093,899619,898523,900050,901115,899486,899426,900520,899229,899745,900105,899990,899342,900321,899528,899230,899620,900061,900510,900274,899670,899645,900220,899873,899705,898806,898795,900159,898933,899709,899463,899710,899438,899873,899542,899823,899724,900149,899816,900667,899426,900233,898510,899819,899027,899676,898965
16,0,0,900115,900742,898267,900509,898555,900644,900586,899450,898745,899993,900307,899275,901157,899309,899380,899756,900289,898917,900062,899174,900658,898034,903380,903108,899345,899440,899237,899627,899886,899760,899820,900021,899888,900395,901072,898565,901166,900575,899338,900963,896856,899374,898802,898660,899471,898440,899191,899547,899610,898850
17,0,0,899892,899331,901102,899419,899501,899087,899689,899770,899946,899361,899587,897853,900526,899448,899580,899885,897632,898728,899560,899627,899081,900578,899459,899381,899021,901312,898834,899422,899644,899757,899818,899781,900199,901496,899674,900479,899246,898379,899032,899788,899868,899420,899745,899559,899607,899212,899154,900396,900690,898750
18,0,0,900662,899416,901050,899528,901136,900135,898746,899251,900398,899925,900592,900177,900225,899475,898731,899879,900298,900512,898011,900358,899496,901481,901987,899276,898457,899605,899354,897771,899388,899434,899697,899332,898827,899633,898361,899129,901084,899429,899681,898692,899133,899914,901701,900301,900123,900078,897623,901247,898312,899261
19,0,0,977231,977144,976940,977100,977179,977195,977410,977289,977390,977419,977665,977512,977246,977024,977013,976869,977153,977313,977548,977023,976848,977203,976957,977016,977110,977037,977156,976958,977091,976889,977426,977030,977259,977239,977135,977182,977351,977335,977167,977327,977163,977172,977220,977186,977147,977063,977039,977184,976692,976947
20,0,0,977044,977215,976947,977107,976854,976776,976872,976841,977020,976836,976416,976883,977017,976882,977059,976964,976654,976722,976604,976745,977001,977097,977155,977050,977011,976951,976989,976951,977011,976969,977059,977299,977092,977169,977457,977218,977044,977085,976695,976850,976913,976714,977241,977091,977421,977174,977499,977470,976928,977167
21,0,0,977256,976896,977446,977473,977403,977070,977119,977064,977313,977180,977172,976822,976814,977116,977227,976917,976963,976871,977306,976990,977027,976870,976965,976844,976824,977055,976547,976777,976873,977038,976996,977135,977106,976688,976789,977132,976939,976804,976986,976905,976728,976954,976871,976581,976745,976779,977077,976979,977061,976815
22,0,0,977017,976831,976847,977062,976961,977180,977021,976769,977155,977053,977015,977278,977007,976642,976572,976554,976731,976781,976453,976883,976739,976740,976766,976752,976354,976886,976837,976923,976676,976593,976774,976872,976805,976813,977138,976901,976813,976948,976878,977036,976996,977244,977017,976857,976510,976730,976750,976863,976692,976573
23,0,0,976421,976542,976985,977014,976738,976377,976544,976812,976952,976884,976736,976788,976562,976656,976432,976541,976441,976739,976899,976951,976796,976516,976820,976636,976979,977262,977008,976839,976817,976719,976699,976821,976680,977205,976773,976964,976802,976786,976418,976492,976844,976969,976581,976531,976774,976396,976725,976588,976050,976891
