Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,978186,978675,978366,978629,978272,978348,978353,978345,978103,978061,978408,978255,978128,978355,978267,978039,978187,978195,977942,977621,977944,978151,978035,978118,978439,978285,977918,978034,978073,978244,978166,978316,978637,978398,978302,978182,978115,978326,978426,978276,978212,978227,978306,978187,978561,978348,978543,978037,978525,978485
1,0,0,978357,978234,978492,978153,978306,978337,978188,978352,978588,978170,978346,978264,978178,977932,977795,978125,978057,978200,978017,978436,978370,978339,978390,978489,978211,978305,978353,978078,978421,978214,978096,978065,978041,978390,978331,978515,978510,978403,978404,978190,978018,978161,978466,978129,978139,978109,978341,978102,978368,978130
2,0,0,978396,978209,978154,978221,978115,978014,978351,978683,978122,978529,978386,978735,978637,978403,978416,978044,978348,978419,978593,978120,978475,978403,978407,978226,978128,978640,978195,977946,977945,978475,978014,978279,978266,978408,978732,978561,978305,978308,978271,978408,978130,978284,978200,978263,977981,978052,978068,978344,978190,978129
3,0,0,978233,978203,978329,977935,978093,978493,978310,978394,978136,978353,978040,978247,978467,978699,978866,978590,978329,978271,978580,978332,978145,978573,978286,978595,978795,978655,978524,978713,978319,978680,978342,978686,978491,978611,978353,978207,978220,978263,978499,978145,978484,978278,978698,978554,978241,978347,978377,978189,978173,978238
4,0,0,978088,978245,978117,978899,978422,978381,978260,978265,978554,978400,978588,978484,978673,978760,978433,978478,978551,978623,978804,978240,978080,978068,978088,978061,978342,978166,978181,977955,978230,978088,978498,978803,978398,978263,978104,978613,978120,977912,978203,978136,978573,978259,978269,978619,978554,978451,978706,978571,978263,978453
5,0,0,978422,978673,978542,978385,978628,978406,978324,978417,978293,978478,978613,978389,978197,978564,978394,978419,978648,978151,978200,978141,978512,978261,978349,978200,978607,978474,978364,978323,978423,978625,978698,978840,978402,978323,978784,978357,978300,978514,978749,978561,978269,978169,978330,978367,978174,978305,978416,978163,978135,978375
6,0,0,978568,978111,978605,978686,978354,978883,978439,978348,978461,978538,978101,978530,978496,978421,978492,978082,978207,978374,978390,978239,978406,978256,978268,978348,978480,978379,978268,978311,978421,978054,978182,978449,978277,978359,978282,978168,978417,978418,978399,978837,978334,978649,978432,978323,978411,978687,978596,978649,978600,978547
7,0,0,978382,978377,978361,978724,979065,978587,978672,978465,978447,978671,978382,979001,978470,978772,978967,978647,978430,979047,978958,978830,978675,978669,978756,978460,978455,978485,978129,978562,978474,978839,978753,978440,978415,979004,978527,978862,978854,978364,978714,978390,978810,978299,978439,979006,978763,978746,978749,978842,978647,978666
8,0,0,978824,978676,978788,978552,978629,978535,978613,978230,978412,978430,978606,978570,978629,978502,978573,978653,978373,978304,978200,978265,978119,978156,978283,978424,978576,978586,978303,978512,978270,978165,978306,978451,978335,978439,978641,978278,978491,978426,978273,978336,978029,978663,978382,978401,978342,978068,978324,978289,978362,978517
9,0,0,978560,978172,977824,977945,978135,977946,978000,978089,978028,978035,977935,978063,977894,978014,978009,978107,978388,978081,978380,978143,978510,978156,978405,978219,978481,977956,977911,978368,977862,977856,977976,978233,978363,978138,978185,978199,978654,978693,978287,978326,978016,978080,978286,978066,978440,978325,978175,978212,978648,978396
10,0,0,978362,978394,978299,978349,978443,978549,978431,978485,978764,978647,978835,978205,978383,978605,978574,978687,978337,978768,978399,978237,978656,978767,978283,978368,978566,978592,978374,978290,978339,978495,978548,978349,978296,978425,978371,978681,978418,978347,978712,978393,978639,978379,978063,978248,978424,978238,978656,978126,978455,978160
11,0,0,978503,978456,978048,978238,978160,978467,978489,978663,978371,978385,978679,978288,977968,978522,978275,978312,977984,978265,977926,977643,977892,978095,977961,978187,978193,978066,978133,977956,977995,977764,977524,977767,978055,977866,978261,978413,978074,978011,978107,978042,978058,978341,978373,978163,978138,978165,978428,978692,978569,978532
12,0,0,978505,978716,978650,978356,978546,978481,978441,978545,978369,978100,978156,978697,978582,978305,978550,978229,978585,978657,978627,978627,978846,978954,978764,978425,978262,978584,978732,978117,978827,978407,978536,978258,978752,978616,978256,978099,978482,978535,978557,978762,978401,978896,978680,978694,978360,978494,978644,978712,978974,978528
13,0,0,978917,978743,978907,978487,978688,978481,978892,978463,978741,978650,978600,978907,978899,978502,978770,978539,978720,978125,978417,978522,978595,978646,978590,978667,978063,978687,978512,978673,978810,978934,978516,978434,978903,978998,978813,978998,978947,978738,978755,978566,978610,978878,978961,978478,978802,978965,978529,978992,978784,978540
14,0,0,978396,978493,978776,978663,978307,978572,978329,978492,978554,978589,978754,978406,978652,978526,978726,978510,978994,978635,978828,978999,979153,978928,979007,978318,978766,978687,978753,978681,978706,978872,979000,978869,978891,979109,979008,978809,979053,978799,978905,978618,978962,978673,978789,978439,978767,979119,979165,978851,979463,979133
15,0,0,979027,978427,978772,979130,978818,978619,978939,978595,978660,978813,978760,978733,978687,978281,978603,978244,978562,978603,978738,978830,979018,978944,978896,978617,978701,978845,978889,978956,978416,978580,978421,978697,978640,978691,978465,978482,978500,978944,978871,978755,978859,978667,979165,978606,978964,979090,978493,978831,978662,978747
16,0,0,979061,978944,978821,978885,979033,978930,979145,979464,979054,978798,978228,978634,978524,978872,978645,978628,979055,978625,979184,978705,979106,978938,978779,978932,979104,979142,978794,978760,979058,978593,979224,978456,978971,979087,978738,978463,978902,978904,978859,978825,978599,978324,978807,978876,978504,978880,978747,978878,978890,978880
17,0,0,978738,978774,978796,978707,978733,979112,978907,978859,978965,978663,978999,978993,978765,978654,978776,978750,978580,979074,978778,978641,978366,978206,978788,978650,978562,978691,978951,978331,978544,978344,978551,978172,978144,978602,978412,978686,979182,979131,978879,979056,979046,978858,979149,978938,978878,978549,978817,978224,978602,978588
18,0,0,978773,978568,978703,978689,978904,979159,978611,979093,978782,978855,978601,978728,979010,978723,978757,978722,978949,978936,978592,979092,979089,978519,978567,978657,978729,978610,978690,978922,978486,978710,978581,978642,978666,978653,978909,978465,978694,978751,978371,978488,978473,978420,978371,978642,978200,978244,978908,978257,978526,978295
