Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,977979,978110,978004,978120,978197,977949,977956,978325,978093,978266,977969,977929,978116,978006,977829,978091,978043,978385,978482,978503,977999,977891,978267,978366,978348,978372,978202,978757,978292,978214,978423,978465,978637,978415,978422,978453,978566,978140,978408,978336,978634,978489,978963,978354,978246,978449,978446,978572,978367,978612
1,0,0,978279,978716,978538,978647,978217,978466,978386,978736,978586,978303,978345,978463,978104,978211,977977,977994,978240,978169,978330,978591,978651,978876,978621,978295,978543,978521,978441,978432,978334,978302,978531,978487,978170,978312,978504,978508,978233,978627,978501,978364,978733,978264,978234,978500,978136,978467,978068,978398,978105,978162
2,0,0,978347,978686,978307,978152,978175,978144,978090,978011,978305,977934,978162,978463,978050,978334,978337,978148,978286,978603,978278,978280,978056,978705,978537,978232,978247,978121,978140,978365,978077,978049,978451,977997,978450,978126,978270,978233,978636,978581,978445,978569,978696,978685,978581,978461,978473,978719,978541,978232,978373,978561
3,0,0,978538,978362,978319,978565,978809,978604,978940,978830,978770,978937,978867,978712,978115,978191,978380,978537,978374,978202,978234,978340,978098,978131,978355,978296,978297,978065,978137,977990,978075,978506,978196,978284,978625,978332,978206,978103,978650,978417,978425,978436,978557,978591,978823,978793,978268,978310,978320,978626,978612,978251
4,0,0,978387,978396,978185,978073,978137,978106,978008,977907,978176,978063,977970,978152,978077,978249,978098,977821,978329,978035,978014,978155,978151,978219,978296,977996,978177,978308,978287,978561,978411,978199,978720,978814,978476,977939,978094,978286,978364,978410,978555,978369,978498,978409,978363,978676,978849,978553,978796,978045,978495,978700
5,0,0,978571,978601,978772,978513,978714,978790,978750,978460,978625,978679,978837,978685,978376,978133,978546,978572,978356,978121,978344,978767,978683,978484,978508,978335,978270,978366,978380,978209,978313,978418,978406,978634,978350,978275,978296,978263,978138,978517,978580,978311,978587,978005,978177,978815,978597,978793,978623,978388,978625,978912
6,0,0,978955,978831,978923,978874,978455,978453,978054,978426,978550,978750,978673,978448,978684,978761,978781,978418,978433,978488,978766,978767,978848,978818,978692,978560,978905,978842,978749,978925,978683,978836,978782,978388,978834,978531,978676,978708,978210,978580,978393,978607,978735,978706,978792,979140,978307,978680,978863,978507,978802,978777
7,0,0,978505,978481,978349,978750,978599,978908,978670,979011,978879,978643,978853,978687,978898,978765,978784,978693,979107,978259,978795,978694,978596,978602,978518,978810,978728,978810,978832,978608,979063,978990,979013,979037,978716,978549,978351,978773,978928,978593,978846,978858,978522,978680,978655,978940,978203,978529,978984,978576,978495,978807
8,0,0,978419,978478,978579,978696,978625,978851,979232,979115,978946,978892,979065,978644,978955,978916,978852,978826,979040,978534,978906,978928,978697,979097,978904,978453,978932,979034,979032,979215,978985,978807,979120,978285,978442,978950,979014,978607,978854,978892,978540,978517,978592,979137,978971,978828,978924,978452,978931,978960,978827,978437
9,0,0,978689,978454,979061,978607,978842,978634,978660,978887,978868,978808,978529,978753,978791,979042,978739,978710,978537,978680,978743,978669,978464,978830,978836,978261,978513,978639,978694,978725,978246,978661,978769,978560,978505,978778,978593,978515,978528,978873,978695,978939,978689,978370,978750,978530,978809,978753,978891,978741,978880,978419
10,0,0,978574,978463,979077,978897,978775,978877,979113,978859,978828,978901,978806,978863,978907,979069,978914,978656,978822,978194,978670,978686,978844,978601,978878,978806,978887,978429,978555,978926,978892,978819,978743,978537,978898,978937,978403,978752,978866,978925,978856,978764,978614,978950,978651,978778,978839,978608,979070,979034,978962,978458
11,0,0,978387,978677,979155,979053,978694,979121,978623,978997,979091,978638,978731,978830,978855,978592,978668,978561,978471,978408,978590,978842,978674,978561,978795,978867,978315,978689,978909,978581,978670,978678,978567,978631,978623,978839,978520,978948,978490,978623,978382,978224,978734,978881,978633,978687,978930,978979,978801,978604,978895,978733
12,0,0,979055,978553,978717,978749,978461,978541,978430,978174,978187,978522,978450,978968,978426,978300,978483,978691,978463,979031,978815,978903,978563,978460,978719,978508,978569,978614,978606,978742,978492,978746,978816,978967,978945,978947,978729,978903,978668,978788,978453,978635,978854,978845,978733,978870,978683,978906,978972,979066,978983,978678
13,0,0,978407,978811,978799,978697,978504,978826,978618,978844,978816,978472,978597,978948,978751,978455,978615,978930,978893,978654,978737,978468,978472,978579,978575,979020,978915,978725,978001,978401,978591,978983,978794,978993,978874,978568,978849,979042,978983,978825,978858,978634,978589,978576,978468,978723,978763,978756,978940,978734,978675,978819
14,0,0,978350,978614,978213,978251,978454,978301,978638,978734,978258,978757,978630,978726,978911,978647,978724,978943,978849,979035,978846,979029,978984,978569,978755,978597,979031,978688,979080,979004,978771,978742,979075,979116,978638,978894,978411,978962,978554,978987,978568,978426,978378,978747,978598,978780,978928,978918,978290,978250,978814,979079
15,0,0,978625,978523,979044,979089,979206,978773,978888,978649,978805,978967,978941,978826,978687,978755,978999,978714,979085,978631,978709,978948,978937,978897,978685,978851,978763,978881,978619,978532,978747,979122,978859,978725,978487,978902,978888,978613,978458,978619,978170,978508,979101,978779,979089,978891,978917,978878,978801,978986,978816,978508
16,0,0,978477,978710,978865,978757,978802,978521,978903,978945,978872,978687,978913,978585,979075,979028,978748,978721,978960,978720,978476,978807,978707,978843,978790,978064,978737,978769,978662,978490,978938,978930,978917,979028,978858,978904,978738,978646,979056,978855,978733,978942,978746,978690,978512,978859,978512,979015,978205,978512,978661,978407
17,0,0,979048,978428,978710,978985,979053,978856,978865,979031,978868,978425,978783,978579,978296,978801,979015,978767,979015,979006,978988,978598,978834,979034,979035,978923,978839,978750,978673,978852,978161,978749,978494,978237,978537,978572,978559,978562,978298,978349,978394,978647,978914,978660,978795,978641,978753,978999,978910,978441,978775,978555
18,0,0,978534,978816,978976,979113,979138,978904,979112,978855,978732,978939,978700,978886,978677,978874,978633,978446,978839,978664,978886,978712,978510,979121,978765,978873,978959,979013,979145,979142,978559,978669,978817,979018,978978,978459,978793,978809,979032,978954,979026,978874,978826,978833,978290,978810,978749,978532,978757,978738,978582,978895
19,0,0,978634,978698,978963,978911,978923,978908,979091,978777,978602,978646,978773,978218,978399,978810,978685,978807,978574,978775,978585,978439,978316,978716,978472,978385,977799,978053,978384,978449,978324,978499,978578,978593,978628,978801,978347,978735,979004,978516,978663,978639,978201,978058,978716,978194,978434,978622,978419,978270,978408,978359
