Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
188,0,0,3,1,3,2,2,2,2,1,6,1,1,0,1,2,4,3,0,0,4,3,1,1,2,3,0,2,0,1,3,5,1,1,3,2,3,3,2,2,3,3,3,2,4,1,2,2,2,2,2,1
189,0,0,3,6,3,0,5,2,0,3,0,1,7,0,2,7,0,1,0,3,6,3,5,2,2,1,4,1,2,4,4,3,0,6,4,2,2,2,1,1,4,1,5,1,4,3,3,3,1,7,4,1
190,0,0,0,4,4,4,1,3,2,2,6,3,2,3,5,2,6,1,5,1,4,7,4,3,0,2,2,3,6,2,4,3,1,4,5,3,7,0,3,6,5,3,3,5,1,4,3,1,2,2,4,2
191,0,0,1,2,4,0,7,4,3,10,3,3,5,4,0,5,7,6,4,2,3,5,6,1,3,0,5,4,1,3,4,2,6,9,4,6,1,4,4,5,1,4,5,4,6,5,5,3,6,2,2,5
192,0,0,1,2,4,5,5,3,5,4,7,4,5,5,1,6,3,4,8,3,5,3,4,6,5,2,3,2,5,7,4,5,8,6,7,0,10,4,8,3,3,4,9,3,7,5,4,6,2,4,3,7
193,0,0,4,1,4,3,7,4,0,4,7,5,2,6,4,4,7,2,2,3,4,8,3,2,7,4,4,5,3,6,5,2,4,3,2,5,4,4,3,4,1,5,5,2,5,5,4,5,2,4,6,4
194,0,0,3,2,5,3,4,8,9,2,9,8,6,4,6,4,5,4,5,3,7,6,3,8,5,3,4,6,5,8,6,5,4,8,10,4,2,8,3,6,6,6,8,3,3,3,6,5,5,2,6,7
195,0,0,7,6,5,6,6,5,6,8,8,5,4,5,8,4,8,5,2,5,12,13,5,1,8,2,8,4,9,9,2,5,2,6,4,4,5,4,8,6,6,5,4,4,4,7,4,8,6,9,5,6
196,0,0,5,3,7,4,1,8,7,2,2,8,4,7,4,5,7,1,7,8,7,3,5,8,4,2,2,4,7,9,8,6,11,4,4,9,9,7,6,4,7,5,11,5,5,3,6,4,4,11,8,3
197,0,0,4,7,8,7,4,8,9,7,10,7,10,6,1,10,12,10,6,7,6,5,7,3,12,8,4,12,4,5,10,7,7,11,3,5,6,4,2,10,5,11,4,6,7,5,11,3,4,5,6,7
198,0,0,5,8,9,10,8,4,5,5,7,8,9,13,7,8,9,11,5,5,6,6,10,9,8,7,4,9,6,4,3,7,7,3,8,6,7,5,10,7,11,8,10,16,13,6,4,8,13,6,6,9
199,0,0,9,9,1,12,9,8,2,7,12,10,6,7,7,10,9,9,10,10,11,7,11,12,7,6,13,7,8,5,8,8,12,10,5,8,9,7,11,9,7,7,7,8,8,8,7,6,9,12,5,10
200,0,0,7,5,12,9,10,7,11,8,8,8,15,6,9,1,7,11,9,12,9,13,7,4,4,7,2,10,5,12,7,12,11,6,12,13,8,10,10,11,9,9,8,10,6,8,7,13,10,6,8,10
201,0,0,4,8,6,6,8,4,6,9,3,4,7,9,9,11,6,12,8,12,13,12,9,11,8,10,9,5,7,13,12,6,8,13,11,8,8,7,8,9,8,14,8,7,3,11,12,10,9,5,13,12
202,0,0,54,75,45,60,48,73,56,58,62,48,66,66,72,76,64,57,68,64,54,58,66,50,54,65,50,61,48,61,57,69,57,72,63,64,74,69,63,80,41,56,66,57,48,61,77,55,54,61,61,55
203,0,0,72,70,66,61,67,68,75,61,72,58,69,81,77,54,58,61,62,52,72,69,72,62,71,61,63,81,64,66,59,53,73,69,64,70,79,66,53,63,72,48,80,68,60,69,65,69,66,65,77,62
204,0,0,60,79,66,61,61,68,68,74,84,73,76,73,68,59,68,75,69,74,65,80,69,66,83,74,67,73,66,78,69,76,76,77,60,64,74,76,70,74,69,54,68,73,63,81,64,55,67,62,76,61
205,0,0,70,81,85,78,69,87,88,73,84,81,74,69,81,76,75,88,81,82,74,99,71,66,73,79,80,69,81,71,68,86,75,78,79,76,78,72,63,78,77,97,76,66,71,69,71,91,85,86,79,89
206,0,0,102,71,101,92,78,72,76,78,87,79,86,79,84,77,83,76,94,94,91,84,83,72,86,77,85,92,84,93,98,85,73,85,93,86,69,91,73,78,86,85,86,81,83,82,84,82,86,85,84,80
207,0,0,91,101,91,101,113,76,91,98,104,86,91,95,88,85,98,96,96,112,84,115,89,97,94,91,79,88,106,84,95,101,96,95,101,88,107,101,79,86,105,93,92,83,79,104,98,100,102,101,103,100
