Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
241,0,0,3,5,8,2,2,5,6,8,4,5,3,6,5,3,5,6,7,4,3,7,5,7,6,6,4,8,7,2,5,2,10,3,2,4,4,2,3,4,8,5,4,6,2,4,7,8,6,2,6,5
242,0,0,7,9,10,6,5,8,11,6,11,10,10,7,7,8,4,10,7,11,6,5,8,13,6,10,13,8,17,9,7,13,4,13,7,6,10,6,8,12,7,4,7,5,9,8,8,9,6,9,9,6
243,0,0,49,46,48,57,46,47,50,46,45,59,54,51,55,41,52,38,46,49,53,56,47,49,39,48,43,50,53,54,54,42,47,42,45,50,52,51,46,42,49,58,48,37,46,39,47,45,43,42,54,36
244,0,0,14,22,15,23,12,13,13,16,11,18,18,12,22,11,21,15,23,22,17,19,18,17,17,14,21,18,22,25,26,12,20,20,15,21,23,14,19,15,17,18,22,23,21,17,21,20,21,16,15,18
245,0,0,17,27,27,28,24,24,22,31,28,14,23,26,22,23,29,27,13,23,26,28,25,31,24,28,34,28,20,22,24,33,27,29,27,23,23,25,27,28,26,24,23,26,21,30,28,27,23,27,28,23
246,0,0,43,41,31,37,31,33,31,29,37,46,37,33,39,38,32,31,25,37,41,38,40,29,38,39,37,41,22,33,37,28,33,49,31,42,39,40,39,45,27,37,43,37,36,35,36,48,38,42,45,34
247,0,0,52,46,45,42,53,41,46,58,54,51,54,51,54,43,42,52,49,50,52,62,49,51,50,45,47,51,55,40,52,45,56,54,55,47,45,48,49,45,52,52,46,53,37,40,48,50,44,50,48,50
248,0,0,52,54,51,71,69,61,54,56,63,67,65,43,47,57,49,60,72,57,51,62,60,76,51,56,60,61,62,55,69,61,64,53,65,69,59,60,51,61,58,66,56,56,65,60,66,67,70,66,62,72
249,0,0,65,73,76,59,76,72,77,70,85,84,74,86,82,82,74,81,75,79,74,83,75,66,74,93,82,81,82,92,79,78,73,83,71,78,92,91,84,79,75,86,91,76,78,71,82,78,76,72,79,72
250,0,0,96,99,87,101,100,97,90,104,96,98,109,99,98,98,101,95,97,94,99,94,88,98,85,87,83,103,96,107,95,92,87,91,101,91,106,95,93,109,94,97,93,91,97,104,97,103,86,83,105,89
251,0,0,115,125,123,114,111,110,120,114,122,122,116,115,117,122,119,120,106,121,115,105,120,122,115,113,104,125,116,116,115,109,119,103,107,112,117,109,113,104,117,119,107,114,113,110,131,118,117,116,114,107
252,0,0,119,136,133,123,134,124,128,132,126,126,134,132,130,134,132,130,136,142,129,132,130,131,137,134,132,131,122,137,137,138,134,131,143,138,129,132,127,136,134,117,133,126,132,127,131,127,127,137,139,140
253,0,0,138,143,147,144,142,152,150,147,153,157,153,150,147,152,144,159,151,153,156,159,150,165,151,146,146,154,152,141,147,141,146,146,145,152,144,155,147,152,148,154,144,159,158,152,144,159,149,147,149,152
