Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
241,0,0,12341,20560,32923,8232,8229,20573,24688,32911,16458,20566,12336,24701,20572,9132,20569,24677,28786,16444,12343,28788,20566,28789,24680,25709,16455,32906,28797,8227,20567,8223,41160,12337,8223,16468,16444,8215,12344,16456,32926,20569,13488,24689,8233,16443,28804,32907,24690,8229,24698,20570
242,0,0,28798,37012,41127,25665,20566,32918,45248,24677,45263,41127,41128,28799,28788,32913,16457,41152,28801,45246,24688,18968,32927,53497,22279,41136,53486,32923,73545,37030,28804,53478,16456,53477,28791,24687,41144,24685,32900,49352,28796,16453,28799,20574,37025,32913,32901,37021,24682,37019,37045,24697
243,0,0,38477,37306,38185,48003,43883,43761,44643,30296,36544,43344,37109,39555,35400,36007,28062,26352,37663,35589,42126,42130,39129,39129,30373,35864,37581,44895,43100,43170,43742,29473,33573,35313,38405,34965,35757,33354,38609,32460,40307,46256,36673,34373,36873,30582,35325,41528,36164,33818,47128,33010
244,0,0,57605,90504,61711,94644,49378,50880,53496,65822,45254,72633,74048,49392,90521,47265,86394,61704,94641,90488,69932,78153,74035,71206,69972,57625,83884,73531,90549,102850,106958,51083,82295,82280,61722,86389,94663,57596,78173,61709,69912,74049,93284,97343,86400,69944,86412,82275,86386,65435,61716,74074
245,0,0,69936,111090,111085,115195,96682,98713,90515,127553,115226,56910,94633,106950,90518,97718,119312,111112,53482,94635,109605,115193,102858,123730,98744,115178,139900,115215,82270,90505,98720,135770,111077,119330,111063,94632,94604,102863,111084,115218,106972,98709,94635,106961,86411,123419,112413,111081,94614,111083,112052,94623
246,0,0,176933,168728,127553,152207,127539,137170,126344,119321,151756,189264,152234,135805,160482,156388,131476,126802,102864,152217,168652,156316,164586,121854,156343,159417,152229,168700,90502,137207,152227,116738,135772,204951,123563,172815,160432,164553,160092,185153,111087,152218,176860,152217,148120,144733,145316,198081,156323,172819,185127,139887
247,0,0,213947,186252,185115,173645,217174,168705,189233,238638,222189,207524,222204,209846,222222,176914,172787,217644,201580,203528,213920,255096,201666,209905,205747,185177,192342,209870,226281,161501,213913,185139,230409,222225,226302,193060,185144,197534,201605,185150,212989,213966,189647,218095,152256,162744,197519,205702,181018,205736,198159,207599
248,0,0,213933,219252,209851,292140,282943,251015,220488,230413,259173,275708,267421,176720,193373,230603,202805,246808,296265,235881,210440,255212,246855,312725,209838,230417,246910,250930,255097,226308,280723,249699,263325,218913,268018,284737,242777,250590,212163,250974,238579,271531,231738,230396,267489,246877,271560,275645,287011,272707,255075,296271
249,0,0,267419,300371,312699,244383,312699,297529,313467,288051,349752,344309,304542,353226,337443,337459,302756,333285,308571,325798,304484,341511,306209,269172,303835,384573,333929,332920,334122,378471,323926,320963,303874,342590,292095,321009,378519,371764,343508,325052,308516,356880,376591,308803,320927,292120,337391,321000,312735,299458,324976,296287
250,0,0,397281,407337,357958,414804,411455,398329,367134,427866,393969,403214,447662,407320,403210,402559,415520,392099,399378,387147,403953,386792,361809,402623,350051,358404,340508,423787,394997,441967,390847,378420,357928,375807,415518,374429,436884,392491,380387,446521,383536,398719,386248,374461,402159,429569,399144,423816,353857,341529,431950,366200
