Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4113,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0,0,0,0,4115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4111,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4113,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,4115,0,0,0,0,4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4113,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4115
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4115,0,0,0,0,0,0,0,0,0,4115,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4113,0,0,0,0,0,0,0,4110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0,4113,0,0,0,0,0,0,0,0,0,0,4113,0,0,0,0,0,0,4112,0,0,4113,0,0,0,0,0,0,4117,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,4113,0,0,0,0,0,0,0,0,4116,0,4113,0,4111,0,4115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109,0,4113,0,4111,0,0,4113
150,0,0,0,0,0,4113,0,0,0,4107,0,0,0,0,4113,0,0,0,0,0,4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,4111,0,0,0,0,0,0,0,0,4111,0,0,0,0,0,0,0,4108,0,0,0,0,0,0,0,0,0,0,0,4109,0,0,0,4111,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,0,4111,0,0,0,4116,0,4111,0,0,0,0,4115,3858,4107,0,0,0,8226,0,0,0,0,4113,0,0,0,0,4110,0,0,0,0,0,8229,0,0,0,0,4113,4115,4112,0,0,0,4113,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,16455,0,0,0,0,0,0,0,220,0,0,0,8225,4116,0,0,0,0,0,4109,0,0,0,4111,0,8224,0,0,0,0,4113,0,0,0,0,4113,4108,4108,0,0,0
154,0,0,0,0,4115,0,4113,0,4109,0,0,0,4110,0,0,0,0,4113,0,0,0,4114,0,0,0,0,0,0,0,4106,0,0,0,0,0,0,0,0,0,0,0,4109,0,0,0,0,4114,4114,0,4108,4113,0
155,0,0,0,0,0,0,0,0,0,0,0,4110,0,0,0,4108,0,0,8224,0,0,0,0,4110,8225,0,0,4113,4113,4109,4112,4112,0,0,0,0,0,4110,0,0,4113,0,4113,4115,0,0,0,4111,4113,4110,4115,0
156,0,0,0,0,0,0,0,0,0,0,4114,0,0,0,4111,0,4113,0,0,0,0,8218,0,0,8222,0,0,4109,0,0,0,4106,0,0,0,0,4109,8226,0,0,0,0,0,4109,0,0,0,4113,0,0,4115,0
157,0,0,0,0,4111,0,4111,0,0,0,0,0,4116,0,4114,0,0,0,0,4113,0,0,0,0,8228,0,4110,0,0,0,0,4113,12337,8229,4111,8224,0,0,0,0,4113,0,0,0,0,0,4109,4109,0,8223,0,4111
158,0,0,0,4113,4114,557,4108,0,4111,0,0,4110,0,0,0,4109,0,0,4110,0,12335,4112,4115,448,8227,0,4115,4113,0,0,0,4111,0,4113,0,4115,4115,4113,0,0,0,0,0,0,0,0,4109,4115,0,4109,0,0
159,0,0,8224,0,8225,0,0,8227,0,4115,8223,4112,0,4114,4116,0,8227,0,0,8227,8226,0,0,0,4114,0,0,4113,4109,0,0,0,0,0,8228,4114,8221,0,0,8225,4113,0,8220,0,0,4107,4107,0,8222,0,0,4113
160,0,0,8219,0,4112,4107,4106,0,0,8224,12335,14944,4111,0,8224,0,12341,0,4113,8220,0,4112,0,8228,0,8214,4107,4115,0,0,0,0,0,0,0,4107,0,0,4111,12343,4110,0,4115,0,4114,8228,4111,12336,0,0,8224,4112
161,0,0,4109,0,0,4110,4108,0,4114,8229,8219,394,8225,0,8230,0,0,0,4113,0,4113,0,4109,0,0,0,0,8224,4113,1535,0,0,4114,0,4106,4108,4108,4113,0,4113,0,0,0,0,4113,4112,0,0,12336,4114,4111,8221
162,0,0,0,8220,0,4115,4110,8221,0,12335,0,8221,4113,0,0,0,0,4112,8222,12333,8226,0,4111,0,0,8229,4111,0,4113,0,8216,4109,12333,0,4111,0,4116,8222,8225,0,0,8226,4110,4113,12336,8228,8227,4113,12342,8228,12337,0
163,0,0,0,0,0,12331,8225,4109,0,8223,0,0,4109,8227,4112,4115,0,8227,0,12341,4111,12332,4115,0,4109,0,8230,0,0,8220,8231,8230,0,4115,8217,8226,8222,0,4114,8226,0,0,12337,4111,4104,8218,0,4115,0,4108,8229,0
164,0,0,16441,0,16447,0,8224,8222,8228,4110,4112,12334,4115,8232,8226,4112,8226,8226,4115,4109,12335,0,8226,4115,4113,4113,4110,8226,8215,12341,8220,4115,12339,4113,8217,4111,4111,8224,0,20557,12334,8215,0,12333,8220,0,8220,4115,4113,8224,16438,0
165,0,0,4110,8225,4110,12336,0,0,4111,8219,4111,4111,16447,12342,8228,8224,12346,0,4115,12330,4109,10064,0,0,4112,0,4109,12340,4107,12347,12332,4113,4107,12335,12333,0,4115,8222,0,4113,8227,16450,8638,12349,4113,20555,8228,8224,4113,4113,0,8220
166,0,0,4111,8225,4112,4113,4109,4109,0,8221,8218,0,0,4107,8221,0,4113,4107,8224,16443,4112,8227,8224,0,4113,8226,24674,12329,4110,0,0,0,0,8228,8222,12341,0,12336,12334,8229,24671,8228,4115,12347,0,0,16449,8229,4113,8218,8225,0
167,0,0,20564,0,4109,8226,4114,8224,8228,0,12333,8225,4116,4113,20560,12341,0,8223,4113,4111,12338,4113,8218,0,8219,8222,8230,12338,0,4111,4114,8226,8222,4114,4112,4115,8227,0,8224,8230,4109,4115,4114,16442,8217,4114,12333,20558,0,8231,4114,24659
168,0,0,12340,8218,8215,12336,24680,16449,12336,12338,20560,4115,16446,8226,8225,4109,8223,4107,4106,0,12340,20559,4115,4113,4115,4110,16459,4114,4111,8225,8222,0,12327,16446,0,4111,20561,4111,12341,12337,12336,4108,4113,4109,16439,9269,4115,4114,20554,4115,0,16438
169,0,0,4114,16450,16460,4112,4115,8228,12336,16448,12332,8227,8227,16442,8230,8220,8222,12330,12331,8221,16451,16448,4111,4123,12338,24675,4113,0,0,8226,8222,16458,8224,24677,8222,4111,8224,12332,12332,16446,8225,4111,8228,12344,12341,8221,12329,12336,24669,12337,12342,20558
170,0,0,20555,12344,12337,24685,28791,4117,8227,20550,12345,32890,12330,8217,12339,8224,8221,8226,8229,4109,4113,20556,12327,12337,8227,4111,4111,8219,8226,19782,4113,8227,16453,0,12328,4114,8225,24674,8222,4112,20557,8226,16442,12337,12334,20561,8218,16440,8223,12337,8227,0
171,0,0,8222,8221,8217,12339,24676,4114,8220,20549,4115,16436,16445,12340,12255,12333,4109,16450,16448,12340,8219,4114,16448,12329,16451,8221,0,41128,4113,8228,4111,4113,24681,12332,4113,4111,24672,8226,0,8219,4115,16452,24680,8226,8226,8228,12334,4113,20554,4113,12345,12333
172,0,0,12330,16441,16451,0,4111,8225,28785,12327,16443,16443,16448,24676,8228,16437,20571,4114,16442,16453,16448,12341,4113,12341,8219,12336,16449,16447,28771,12332,8217,8222,12334,24683,16447,8229,16451,20553,28789,4111,12335,12339,8226,12341,16449,12338,4106,8224,12332,16443,4113,20569
173,0,0,16449,8218,20565,16450,8227,16435,20560,24678,20553,28780,12345,8228,8222,16444,20556,8217,8226,12338,16456,8228,41131,20559,4114,4114,12340,12335,4114,16439,4108,8224,4108,8226,16441,16448,16451,8226,16445,32900,12335,12337,8224,4107,12335,16450,20566,32887,28774,20559,4107,24671
174,0,0,12341,12335,12339,24676,12335,20554,16441,16451,16440,12340,28785,8221,12337,12338,24677,16452,12330,28782,16457,8233,12342,20559,8229,24676,16446,12341,20559,12326,28780,12339,37012,12339,8226,12344,8217,4115,8225,12333,16450,16451,24673,16444,20560,20560,24682,12337,32893,16456,27006,4110
175,0,0,20561,4108,20562,24679,16456,8224,20561,15074,16452,20553,8219,8222,37005,16449,16443,24668,8221,24671,4117,12332,20569,8221,24673,32893,28794,24677,12337,24666,32885,16450,28772,8221,12339,20570,28782,28791,24664,20567,8227,16449,24662,28785,28785,20553,45248,15827,18824,28785,16120,28786
176,0,0,20557,20554,20551,24683,8218,24657,16457,41118,24671,20561,24678,28784,20558,20557,24671,20563,16449,12336,4110,41133,16457,20560,20557,28791,32896,20571,20559,20566,8229,16445,28783,16447,20566,20559,16453,28771,24678,28775,28785,12335,24667,20565,8219,24663,4114,16449,16444,16454,28787,4113
177,0,0,12337,4116,24674,36999,12339,49366,16453,8222,28794,20566,12333,24676,37011,16453,41119,41129,4110,22530,32900,28787,28780,24667,20550,16443,16444,24677,37015,24676,28790,16450,16452,20552,16449,24671,16447,0,8227,28778,32884,12332,8228,24670,37019,12334,18274,4107,24667,16451,24668,12339
178,0,0,49348,12337,28786,20560,12333,4115,12334,24678,16451,16446,16446,32904,16451,28790,8229,32912,20569,28786,37013,16444,32891,16445,41117,24681,20557,25015,16444,32888,37003,32899,12333,16455,16446,32912,12335,28793,32900,20557,20549,16449,16446,57569,20567,20554,12335,24659,37001,23974,16452,16451
179,0,0,12336,37017,20566,12336,37011,37003,16453,37020,32908,24677,32903,20556,24671,45240,28792,21474,20557,12338,17825,8218,12335,24673,8224,20554,45242,20561,32897,8223,20567,24674,24666,24673,28791,37011,28787,20560,32898,20562,49339,45236,20570,28790,24670,32889,24666,28794,32898,16451,16452,28784
180,0,0,12340,32900,37015,24666,16455,4115,20561,28797,20550,32899,24686,8223,24664,37003,24673,24677,41120,45241,24665,24672,37016,32886,16452,24675,16440,45234,24668,41127,49342,16438,41116,24676,16441,32913,32903,28794,49350,24675,28779,41113,32898,45238,16447,12342,28776,16454,24666,24677,57571,8228
181,0,0,45227,41123,28786,12337,32878,41121,41129,28782,32900,28795,28782,45230,45224,24676,47560,32902,57566,24675,32890,45226,16455,41128,20571,24675,28791,8219,28782,41117,28777,24674,24672,49340,24685,53448,32879,32892,28776,20554,24683,41130,24681,24667,53456,32881,49935,32887,24668,32913,24676,12546
182,0,0,37009,24673,24676,20582,24681,8226,28784,41126,49357,24675,37005,32895,24672,41102,38483,49339,16442,45225,12336,16444,36994,28789,32900,38841,41128,20563,37003,53459,49336,24666,61693,32895,20559,32894,53452,32893,28779,45233,41108,32895,32913,20560,37007,32893,20563,28791,45237,20552,37006,32906
183,0,0,41131,20563,28784,37005,32899,36999,32894,32903,28793,45233,32889,37028,12342,24666,28798,49355,32142,28777,32899,24674,41110,49332,32901,41127,49338,32898,32891,24670,53453,53458,37017,32900,53456,41124,41126,28782,25146,32897,37014,15478,32903,37012,12338,37016,36891,45234,28786,37005,41129,24667
184,0,0,28784,28781,53457,57577,28780,28799,57551,16454,37010,65815,16453,49343,53455,41132,28787,49349,24688,41123,21904,32891,65818,43835,37014,53448,20560,45221,24678,28785,28771,37007,28784,34501,49348,41136,32906,45227,16446,32902,28788,37014,37003,32907,45240,32900,61695,49342,12338,28783,41114,45239
185,0,0,45230,49349,57583,69910,16455,41114,28787,57579,37019,24676,57415,32895,41140,37012,49346,28785,61667,74013,41129,61686,49330,45236,45237,61687,49351,58125,57593,28781,37020,20553,20560,32909,45222,32893,32897,41123,37004,37653,61882,61679,36996,49328,32898,49361,53452,65802,28789,24674,57584,49344
186,0,0,26646,57596,20547,28776,37012,37031,57694,45230,28796,41142,53463,45222,78131,69904,45616,32891,41116,30703,49353,54447,65803,65797,37014,41129,41127,41123,65795,32906,78158,49341,24684,37013,74026,61685,38679,45235,45238,53477,49347,61674,86376,57568,57573,37009,41132,37009,65820,24659,49353,78125
187,0,0,61712,69907,74046,41132,70982,43743,65820,65810,60475,37012,33853,37021,77434,67941,57582,32915,32908,61676,45288,37003,57565,57595,74016,41142,28788,49368,57554,41107,57586,37017,90485,39660,74011,53471,57588,57575,45245,65806,61680,90493,61692,87969,61711,45219,28784,69893,57584,65813,61436,49375
188,0,0,61698,57578,79639,51125,82239,20560,32905,57580,83496,53460,57591,69921,57576,49345,61706,94580,49372,69909,45240,61672,37008,49351,61674,53464,69901,37026,74026,65801,53456,45237,69901,45227,61678,57604,57556,45233,69915,78145,37882,49339,61684,78144,41115,57586,78153,74040,65841,57586,83017,53483
189,0,0,45243,41128,69920,82286,74020,61697,65788,74045,37018,69910,49365,74015,65827,53473,82260,49352,65798,65829,94607,57599,61673,51601,74043,61701,28786,74038,49357,74048,90508,90512,74053,65794,28789,97491,69930,69919,57584,49362,65809,99433,65804,57582,49339,57575,56352,69888,52245,61678,28789,45236
190,0,0,74025,90465,45238,41130,74017,69446,61703,61712,74043,74059,90498,53470,65827,74027,49347,119306,90478,90496,61693,63638,94625,85656,78159,49341,74033,94574,69911,57566,119286,65805,86368,57804,57566,90517,102839,90458,78137,55082,68397,94124,74025,74040,57565,98724,98710,65803,90476,49355,74037,57569
191,0,0,74323,82255,82268,86386,78152,74043,64405,98701,111079,90508,94599,82765,90496,86374,82300,78138,94593,49339,89391,78158,53459,94636,86366,98712,69923,65808,94619,104337,78155,86378,98717,94601,86397,80605,82263,78160,57579,90486,98709,90461,78125,94626,94606,69931,73320,125540,45246,102844,90485,98710
192,0,0,94620,98719,115176,105561,160424,111062,136342,115174,119268,94627,126206,76370,115179,101400,115161,74037,119305,127491,90481,115185,94611,106976,117156,105600,115184,160435,131664,118056,90496,78138,89711,74051,126315,86382,115162,77740,127503,74045,148084,63849,123415,123418,131649,86378,106964,152219,106954,131650,69927,111030
193,0,0,106947,143966,147550,111069,119268,131622,127541,148094,90508,111060,115191,111067,143961,120595,115171,94604,166585,95870,98751,127040,111072,127530,102834,127553,111048,148066,189237,102834,139870,111067,115176,106949,135734,133659,144010,115139,102840,111550,95086,92146,134458,102849,139891,94630,82273,156308,176898,106994,84536,114364
194,0,0,143730,131661,160403,174885,156314,127516,181035,189235,143961,111027,138887,181007,132023,123404,139878,127527,139882,135740,131646,148094,135740,119297,123406,143988,159269,135787,172771,152187,131637,164599,102855,152237,152189,164551,90321,144610,160422,113175,156333,139893,143995,149605,148084,148117,123402,125718,123413,127536,156336,164545
195,0,0,161879,168676,152186,148219,172776,116789,119282,172768,176875,185126,152182,205021,161431,180952,143997,226220,202526,149589,181019,156309,135775,169154,156322,156293,135756,119266,180993,184138,202165,148097,164574,189961,165399,168711,146930,205718,148101,176905,176914,171085,177957,168657,127523,209793,189247,152199,152210,189241,168679,193355
196,0,0,207132,176924,205694,213756,208613,156894,202132,193371,171873,148268,176910,168660,171672,201611,227908,156310,145830,223807,193310,218028,183087,172773,197474,209833,218004,161892,164551,197444,185125,172772,168693,181387,201465,201570,156313,176842,202364,200630,230377,190457,185134,243345,208436,234521,234860,169826,234467,189191,205687,224083
