Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
49,0,0,0,4112,8230,8230,0,8221,0,4115,0,4116,0,4107,4110,4113,4116,4114,4114,4109,4107,8227,0,4115,4109,8229,4117,4114,4114,0,4116,0,0,8222,0,0,0,4115,0,4114,0,0,4112,6507,0,8225,4115,4115,0,4113,0,0
50,0,0,8229,4110,4114,4115,8228,8232,0,0,4116,4111,0,0,0,0,0,4112,0,4110,0,4109,4111,0,0,0,4118,0,0,0,8223,4110,8226,0,4109,8223,0,0,0,0,0,4115,0,4111,8232,4111,0,0,4115,0,4115,0
51,0,0,0,0,8224,0,8227,8229,8232,0,0,4115,4108,0,0,8219,0,0,0,4109,0,4111,0,0,4112,4115,4114,4115,4114,4116,12342,8226,4111,0,4114,4112,4111,4112,0,4115,0,0,0,4114,4115,4114,0,6959,0,0,4109,4113
52,0,0,0,4113,0,4113,4113,0,0,0,4109,4110,8219,8229,0,4107,8230,4109,4116,12340,0,0,8223,8232,4114,0,8220,8222,4113,4113,0,0,4110,0,0,4115,0,0,0,4110,0,0,0,8230,8231,12337,12343,0,0,8225,0,12340
53,0,0,4115,8220,0,4106,8222,4109,4113,8224,0,0,0,4112,0,8223,4114,0,0,4114,0,4113,4109,16453,4116,0,4110,0,4110,4113,0,4114,4113,4113,4837,0,0,0,0,16450,4111,4108,8229,0,0,4116,0,0,0,8220,4114,8224
54,0,0,0,0,4111,0,0,4108,8228,4113,8216,12342,4112,4111,12331,4118,0,4111,0,4111,8222,8230,4111,4116,4113,4113,4108,8229,4114,16450,20565,4116,4114,4115,8224,4111,8232,8223,0,0,8220,4115,4113,4112,0,0,0,4113,0,0,8224,8220
55,0,0,4107,12334,4113,12334,0,0,0,4113,8226,0,0,4110,4115,0,12339,4108,4113,4113,4113,0,4117,8231,0,4116,4115,0,0,8230,4113,4107,4116,0,0,4115,0,0,0,4115,8222,0,4113,0,8229,0,8229,8228,0,4113,0,4114
56,0,0,12338,0,4115,4113,16444,0,4108,4115,0,4115,8225,4109,0,0,8227,8227,8229,0,4115,16454,0,0,12333,4115,4111,12343,4113,4109,8224,0,4113,0,8230,4113,0,0,8225,0,8233,8229,0,0,8223,0,0,12340,0,4111,12337,4108
57,0,0,20566,8228,4113,0,12342,8226,4115,0,12335,0,0,20562,4113,4109,16448,8228,4115,12340,0,4111,4113,17163,8228,8224,4115,8227,8221,20568,8230,4116,0,12336,0,8229,4115,4112,8223,8228,0,12342,8228,0,12337,20561,8228,4115,0,12335,4111,8227
58,0,0,11099,8227,0,4114,8224,4113,4113,4108,4116,0,4113,8228,8221,8226,0,4113,4114,4109,0,12338,0,0,4115,0,4116,7296,0,0,4113,4110,8227,20563,0,0,0,4113,8218,4112,8231,8228,4112,4111,8223,4109,4113,4113,4113,0,0,16455
59,0,0,4115,0,4113,20567,4115,4114,0,0,8229,4106,8231,4113,8230,4115,8230,8226,0,0,8226,8223,8226,0,4111,4110,16453,4112,8224,0,0,4109,0,8233,4112,8223,4114,0,20555,4113,12341,4113,8222,4113,0,4113,4108,12336,4114,8226,8222,8222
60,0,0,12336,12333,12330,4111,8228,0,0,8227,16450,12342,16444,8222,4111,8218,8227,0,0,12337,8229,4111,4114,12344,20558,20564,0,12337,0,12342,0,0,16443,4116,8225,8230,0,8220,8225,4117,4111,8230,8229,4115,8228,8223,8221,4112,8225,8224,12332,4115
61,0,0,4109,8222,16453,4110,12336,16446,4113,16446,12344,4109,8229,4115,0,4112,4113,12340,4110,8226,8222,4108,8217,12336,4114,12339,16454,8225,8228,4114,4109,4115,8224,4113,4115,4114,8230,8221,0,4114,4112,794,4115,8223,20550,8220,16450,4107,12333,4113,16449,4113
62,0,0,4112,4113,16454,8228,8225,8229,4114,8226,8220,0,12336,4113,4112,4113,4106,4106,8221,8230,28793,12336,4112,8225,8224,28794,8220,8226,8229,4114,16453,4116,12333,4115,20560,4106,4116,12340,12339,8227,0,12338,4114,0,12336,8230,0,8224,8223,0,12336,4115
63,0,0,12337,22482,0,4115,8220,8221,16445,4113,4112,20564,14673,8222,12338,4111,8228,0,16447,0,8227,8225,0,16451,4110,8224,4115,4116,8227,12327,4114,0,4113,12326,16453,12339,4112,12339,8216,4106,0,12341,0,4113,12344,4115,4114,4114,8226,8226,12346,0
64,0,0,4114,20567,8993,0,4111,16450,4114,16456,0,4111,4115,8234,16446,4113,8224,8229,8226,4108,12339,12342,16455,0,8228,8228,12340,4112,12339,8230,12325,0,4114,20562,8221,8213,24673,12338,0,12340,12338,16450,12342,12332,8224,12340,12339,4114,4114,8226,8228,4113
65,0,0,12331,28789,4115,20564,8221,16452,8228,16437,12340,16456,8224,4113,8225,12335,4116,0,4113,16444,8219,12340,12344,16458,12331,0,4111,12337,16452,8229,24674,0,12346,8222,16449,12334,0,4113,8224,8226,4116,8224,4116,4114,12336,4113,16456,4115,20573,8225,12331,4112
