Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
65,0,0,0,4111,0,0,4109,0,0,4117,0,8226,4111,0,0,0,4106,12334,12327,8220,0,8228,4108,8227,0,0,4110,8226,12334,0,16446,4114,8218,4114,0,4115,8226,0,4113,0,12331,8225,16448,8221,8222,0,4113,8229,4114,8225,0,0
66,0,0,0,8221,8225,8219,4111,8227,0,0,4109,8227,8224,0,16446,0,4116,8227,0,4115,0,4113,8227,0,0,0,4112,4118,12338,4113,4115,16454,0,0,8225,4115,4108,8221,0,12339,0,4110,8227,8228,8222,4112,8230,0,12335,8226,8230,4107
67,0,0,4113,0,8219,0,0,8223,0,8217,12332,0,4112,0,4110,12330,4115,12343,4116,12339,20561,4115,16443,0,4113,0,4104,0,4114,0,4108,0,4112,16449,8231,4111,8221,0,0,4111,8227,8223,0,0,8219,0,4116,0,0,8225,4115,8226
68,0,0,2245,0,8228,0,8229,4112,12333,8229,0,8224,4109,8227,12329,0,0,4109,0,8219,8221,4116,0,4113,0,8227,8227,4111,4116,4113,4112,4113,0,0,12329,4111,0,4107,16444,4115,8221,12341,4111,0,20562,8226,0,4113,0,8227,4115,0
69,0,0,4113,8231,4115,4111,8224,12336,4106,0,8222,12334,0,16443,8218,8226,8228,4112,4113,0,0,4115,4110,4116,8230,0,4115,12339,0,8224,12328,0,4113,12342,16453,8222,0,8227,12340,12332,0,12335,0,8225,8222,0,8230,12337,8221,0,0,4113
70,0,0,0,20567,4110,4111,4114,8225,8227,12341,12330,4110,4109,8229,12336,4113,8223,0,4109,12330,8223,8225,4114,4109,4111,4112,12329,4111,16454,0,8215,0,8221,4108,4113,8223,0,4114,4112,0,4112,0,4110,12337,0,4115,8225,4109,12340,16446,8220,8223
71,0,0,4115,4113,4113,16455,4114,8227,0,4115,4109,0,0,8218,4111,8225,4113,0,4109,20566,4115,8225,4114,0,8225,16443,12342,0,8229,8226,8219,4109,4116,8219,16455,12334,4104,8225,4112,8224,4108,12341,4113,4106,8217,8218,4114,8218,12335,8223,8222,4115
72,0,0,16444,8220,0,20547,4109,12329,0,16452,23656,4115,12339,12333,8227,4115,12329,4106,4107,4113,4109,8220,4115,28797,8224,12325,8222,0,8220,4118,4113,0,4113,8227,4106,4113,4113,20563,0,20551,12329,4113,4114,8221,0,4115,12338,4106,0,4111,0,20557
73,0,0,12337,12334,4109,8222,4107,4112,8219,4112,12341,12336,4112,16444,0,12335,4111,4109,12340,16450,8227,8217,12333,8227,4109,8227,12335,0,20545,12337,0,13321,16450,12339,0,8222,4114,12334,12332,8227,4114,12329,12338,12343,8222,12342,4112,16444,0,20560,0,4114
74,0,0,8217,4111,8218,4107,8223,16445,0,8224,12340,16440,8215,8226,8223,8229,4110,12331,20542,12341,0,8229,4114,4112,8228,12337,16454,12346,8224,12338,16450,4113,0,8227,4111,4112,12338,8218,8219,0,4108,28784,12335,12334,0,12335,8223,12341,12342,8220,4116,8226
75,0,0,18236,0,8220,16447,12336,12337,4114,8222,8220,16448,16447,8220,0,20568,8230,12341,0,16445,0,20557,16444,16448,4111,0,8223,12334,8222,4113,8221,16447,8219,14722,4108,4117,16438,12337,8221,4113,8228,8219,0,12339,8232,0,4115,8223,8222,12334,4115,12335
76,0,0,16437,4113,12338,8218,12334,24674,4109,16446,4115,4115,8223,8218,0,8227,4113,12337,4110,0,13637,12339,16451,8219,8088,0,8219,8226,4113,8221,12676,4110,4116,16450,16437,8223,8228,8222,0,8225,0,4115,20558,8222,8226,20548,12338,4112,4113,8225,4114,0
77,0,0,4110,8224,20557,16446,8222,12333,4112,4114,16453,10076,16438,28798,12340,8221,16454,20563,4114,8222,0,12341,16448,4111,16447,24676,0,8221,4110,12327,12341,8226,16445,16445,24684,0,4110,8224,24675,16448,8225,4111,12330,8222,12345,8220,16442,0,12333,8227,12333,12336
78,0,0,4111,4111,12342,12344,4113,0,16453,16448,16444,8224,4113,12328,4116,12331,4109,4111,8231,8223,12336,32888,0,4113,8220,16446,4113,12325,16452,24669,8223,8219,12341,28790,16441,4068,20559,12337,16445,8218,24398,8217,16440,24665,4110,8223,8225,12331,8223,8221,12337,12333
79,0,0,16445,8224,8224,8228,16454,8223,16440,16451,16447,8225,8225,4114,16444,0,20569,12330,20564,12335,8226,16445,20553,4115,12329,8226,4114,0,12329,8231,12335,0,20567,24674,12341,16444,8221,8222,12331,16455,8221,12336,12334,12342,4114,16440,12343,8227,12338,0,8222,12338
80,0,0,8224,37003,4115,12330,16442,12342,8223,16452,16450,12336,8229,24662,16439,8223,0,12329,20567,24680,16443,12342,16442,16451,4115,24679,0,8227,3143,0,4115,20559,8221,4109,12539,4115,20558,0,8228,26453,16451,4116,20555,16445,16451,16451,8229,8227,8225,4110,12343,8219
81,0,0,16443,8221,0,8225,24679,4116,0,0,8228,8227,8227,4111,8222,12333,16455,16450,8222,8223,16444,12335,12344,0,20563,8228,12339,8221,20848,12337,4108,8222,8225,8230,12338,4110,12345,20563,24667,8227,8223,16453,20570,12335,16446,8227,16446,12332,20571,20564,4114,28793
82,0,0,16440,8227,12337,8225,12327,4113,12346,16438,12340,0,12340,20548,0,12343,16445,16449,12331,12334,8226,20565,12331,12332,8223,12342,20553,20569,8228,8222,16446,12332,28773,20558,4111,20557,17549,12337,8222,12334,8217,12339,12342,0,16450,12338,12330,4114,20560,16440,16454,28791
83,0,0,8225,16456,12328,16442,31070,37024,16448,12340,24672,4113,4112,20564,16447,20560,20558,20556,20571,8226,8228,20555,4111,0,24673,12327,20562,16452,12340,16445,16450,8228,16451,20562,4113,24670,16450,16453,20555,4116,8224,16444,8221,0,4114,28784,24664,16440,41116,12332,8224,20561
84,0,0,0,4115,16434,16457,8223,20564,12325,4113,12339,20560,24661,12336,8226,4108,20566,24676,12329,37009,20564,20554,12333,24664,20562,45236,0,24676,8232,11896,12343,8229,8227,12341,8225,8222,12329,24668,12329,12338,16439,20558,24662,20563,12337,4110,25696,12339,20568,28783,8222,8226
85,0,0,16439,8219,20553,20558,8225,8219,4109,16452,8229,28787,16443,12329,4116,8228,12338,16454,12331,12334,12339,12341,12336,16446,16451,12335,12333,4114,37003,24672,20546,24679,16454,16453,12333,16445,4112,24673,8222,12348,8227,8226,16441,8228,20556,8225,20564,16450,28821,16442,32892,4113
