Vth_T ,6bit_Vth,VinDac,#1
0,0,0,4798
1,0,0,4791
2,0,0,4808
3,0,0,4810
4,0,0,4847
5,0,0,4923
6,0,0,4877
7,0,0,4894
8,0,0,4914
9,0,0,4928
10,0,0,4925
11,0,0,5008
12,0,0,4950
13,0,0,4977
14,0,0,4953
15,0,0,5018
16,0,0,5039
17,0,0,5019
18,0,0,5041
19,0,0,5086
20,0,0,5092
21,0,0,5128
22,0,0,5062
23,0,0,5110
24,0,0,5124
25,0,0,5140
26,0,0,5177
27,0,0,5189
28,0,0,5182
29,0,0,5174
30,0,0,5224
31,0,0,5215
32,0,0,5313
33,0,0,5257
34,0,0,5296
35,0,0,5273
36,0,0,5299
37,0,0,5333
38,0,0,5343
39,0,0,5377
40,0,0,5398
41,0,0,5433
42,0,0,5394
43,0,0,5431
44,0,0,5459
45,0,0,5457
46,0,0,5483
47,0,0,5488
48,0,0,5516
49,0,0,5509
50,0,0,5568
51,0,0,5540
52,0,0,5578
53,0,0,5591
54,0,0,5588
55,0,0,5642
56,0,0,5687
57,0,0,5722
58,0,0,5701
59,0,0,5784
60,0,0,5755
61,0,0,5741
62,0,0,5813
63,0,0,5854
64,0,0,5923
65,0,0,5925
66,0,0,5986
67,0,0,5985
68,0,0,6012
69,0,0,6045
70,0,0,6025
71,0,0,6136
72,0,0,6136
73,0,0,6189
74,0,0,6122
75,0,0,6273
76,0,0,6275
77,0,0,6355
78,0,0,6377
79,0,0,6434
80,0,0,6449
81,0,0,6366
82,0,0,6539
83,0,0,6500
84,0,0,6597
85,0,0,6606
86,0,0,6670
87,0,0,6750
88,0,0,6804
89,0,0,6853
90,0,0,6803
91,0,0,6925
92,0,0,6979
93,0,0,7012
94,0,0,7011
95,0,0,7059
96,0,0,7187
97,0,0,7247
98,0,0,7283
99,0,0,7319
100,0,0,7338
101,0,0,7360
102,0,0,7457
103,0,0,7485
104,0,0,7496
105,0,0,7579
106,0,0,7668
107,0,0,7610
108,0,0,7742
109,0,0,7753
110,0,0,7786
111,0,0,7898
112,0,0,7916
113,0,0,7919
114,0,0,7992
115,0,0,8092
116,0,0,8047
117,0,0,8224
118,0,0,8200
119,0,0,8290
120,0,0,8319
121,0,0,8255
122,0,0,8380
123,0,0,8449
124,0,0,8377
125,0,0,8512
126,0,0,8471
127,0,0,8503
128,0,0,8563
129,0,0,8628
130,0,0,8680
131,0,0,8621
132,0,0,8670
133,0,0,8751
134,0,0,8749
135,0,0,8800
136,0,0,8729
137,0,0,8839
138,0,0,8899
139,0,0,8872
140,0,0,8907
141,0,0,8946
142,0,0,8937
143,0,0,8895
144,0,0,8988
145,0,0,9018
146,0,0,9069
147,0,0,9059
148,0,0,9075
149,0,0,9085
150,0,0,9189
151,0,0,9203
152,0,0,9195
153,0,0,9200
154,0,0,9199
155,0,0,9271
156,0,0,9236
157,0,0,9302
158,0,0,9305
159,0,0,9254
160,0,0,9351
161,0,0,9388
162,0,0,9459
163,0,0,9442
164,0,0,9418
165,0,0,9477
166,0,0,9533
167,0,0,9522
168,0,0,9521
169,0,0,9561
170,0,0,9599
171,0,0,9610
172,0,0,9540
173,0,0,9658
174,0,0,9755
175,0,0,9758
176,0,0,9838
177,0,0,9802
178,0,0,9862
179,0,0,9884
180,0,0,9963
181,0,0,10031
182,0,0,10045
183,0,0,10097
184,0,0,10244
185,0,0,10252
186,0,0,10327
187,0,0,10397
188,0,0,10488
189,0,0,10468
