Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
54,0,0,11810,3938,7871,3941,0,0,3935,11805,10340,0,0,11807,7876,3932,3937,3933,7879,3938,3932,0,3939,0,15744,0,11802,0,3936,11806,7874,3934,3930,7875,7873,3939,7876,3936,0,0,0,3938,0,0,3939,0,7876,0,7871,0,3941,11800
55,0,0,0,7872,11815,3938,27557,7870,11808,11808,7872,15744,3939,7871,19674,15741,7867,7875,0,7871,7869,0,7870,7867,11801,3937,0,0,3939,3937,15739,3930,15748,7870,7873,3936,3936,7872,0,3931,15744,3938,7874,11814,11809,11805,7869,3934,0,7872,11810,3938
56,0,0,3935,0,15737,0,11814,7870,7876,23605,3938,3935,0,3939,15739,7876,15739,3934,3934,0,3935,3933,3932,15746,7867,7868,3929,7873,7864,0,7865,3937,0,3938,7878,3937,3931,0,3937,3936,11801,0,3939,0,0,3932,7874,15745,7865,3933,11810,3932
57,0,0,15743,3932,0,3936,3937,11805,0,7873,11797,15743,15750,3937,3937,7876,0,7870,7874,15745,7877,7875,7867,11805,7873,7864,15737,3938,7870,3940,11807,11802,7877,7870,15738,0,0,22447,3934,0,3935,7875,3937,11811,0,3936,7872,0,0,3939,15739,7868
58,0,0,11802,19686,7874,3936,3934,7875,15752,3939,7868,7864,11804,19672,7870,3939,0,7868,11805,3938,11807,3941,15743,7868,11811,7865,3939,0,3932,19664,3935,15735,7870,7869,0,11803,0,3932,0,11795,11810,14969,3939,7877,15748,7869,0,3937,11810,3937,7870,7869
59,0,0,0,3939,11802,15743,11804,3937,7867,6427,11818,0,23613,11803,19681,0,7865,0,11805,3937,7875,7872,7877,12342,7869,7873,3935,23610,7873,7871,11806,3931,11811,7867,11805,11808,7877,0,0,15744,7871,3938,3935,3930,15748,11806,11810,0,0,19677,11800,7871
60,0,0,3933,7880,7878,19681,19681,3936,11801,15743,11821,0,15738,0,11812,15740,3936,3938,15733,7872,7865,11793,3938,11801,15739,3934,7868,7871,0,3935,7874,11808,3938,3931,11811,7874,11813,11801,7871,7876,3932,7873,23614,11810,0,11354,11814,3931,7877,7874,11803,0
61,0,0,11802,15743,3935,11809,7867,3937,3938,11794,7877,0,0,0,15747,7864,15750,3936,7872,3938,15741,3930,11807,3933,3939,7874,0,19678,7868,11807,7869,7877,15751,0,3937,7879,15743,11808,11808,0,7872,7871,11815,15744,3932,7873,7871,7871,19680,3938,19675,3931
62,0,0,11802,7873,11802,7867,11810,11808,7875,7877,3934,11806,3937,23620,7870,7872,0,3936,7868,15741,7877,3936,3930,15737,7862,11805,7871,11808,15748,7878,19687,19682,0,0,3937,11807,19690,7865,0,3937,7872,11814,3930,7872,3930,7877,11806,15738,0,23617,7871,7867
63,0,0,0,15749,7870,11807,15742,0,7873,3934,11806,3939,3936,11812,11810,19665,11806,11808,15739,11808,11809,23614,11810,3934,3936,11804,19679,15744,15750,11796,3935,19685,7866,3939,7866,7877,11810,7873,11803,11817,7867,7873,7863,7870,11814,0,7873,19687,7874,3936,19684,15751
64,0,0,15736,15745,11808,7867,3929,23614,7,15736,15746,7870,19690,19679,3940,19679,7875,3934,3937,3933,23618,11814,3932,19686,3932,7874,3936,7866,3933,27545,15743,15739,11797,15744,3935,8467,3936,15735,7871,3939,3937,3937,3939,3942,11802,11803,7872,15748,7875,7869,7865,15734
65,0,0,17940,11811,0,11811,7868,0,0,11802,15741,0,27544,11812,3933,11813,19668,7876,7868,15743,7872,19676,11799,15728,7869,11808,11810,15738,11808,3932,3941,15745,15745,3933,19667,3940,23626,3939,15730,7864,0,19672,3933,11805,7872,0,11807,19666,0,11806,11799,7864
66,0,0,11805,7877,3933,7871,19679,0,15732,7873,11801,21209,19692,15749,11816,7869,3938,11799,7868,7877,11803,11814,7876,7866,19682,11808,7880,11800,7878,23630,11810,11813,19679,3935,7867,11807,15742,16398,3938,3935,0,19690,11802,15748,15741,3941,15743,7878,19676,0,0,7876
67,0,0,15748,11809,15745,19686,7866,19687,15739,7872,15738,7875,7872,7869,11799,15756,19677,3939,11810,11813,7870,15739,11808,19692,15747,11810,15751,15744,3931,19672,3936,7876,15742,7873,19673,3939,7875,15738,7868,11808,7872,11809,19689,11803,23613,27553,7869,7870,15739,27541,3938,0
68,0,0,11811,27556,7878,15740,7871,15738,11798,11805,27562,15744,23607,15744,3938,15735,19678,15748,23615,7874,7871,3937,7868,15722,23609,23614,11803,11810,11801,0,31475,7879,19677,7876,3932,0,15725,19677,0,19674,3939,0,11809,11814,7872,23624,15747,7874,15739,15738,11795,19686
