Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
140,0,0,0,0,4397,0,0,0,7877,0,6678,3939,0,0,0,0,0,7870,3939,3935,3939,3939,3941,0,3940,0,0,3938,0,3934,3940,0,0,7876,0,0,0,0,0,0,0,0,3940,3938,0,0,0,3939,7873,2695,0,3940
141,0,0,0,3937,0,0,0,3936,0,0,3932,3935,0,0,0,0,0,0,0,0,0,0,3935,3940,0,3932,0,0,0,0,15754,0,3936,3939,3935,3934,0,0,0,0,0,0,0,0,0,3939,0,3934,0,0,0,0
142,0,0,0,3939,0,3937,0,0,0,0,7875,3936,11811,7875,3937,0,0,0,0,0,0,0,3941,3939,0,0,0,0,3941,3934,3938,0,0,3935,0,0,7873,0,0,7876,0,0,3941,3939,3937,7880,0,0,0,0,3930,0
143,0,0,3934,3934,3939,11815,3931,3934,3935,0,3939,0,3938,0,0,3935,0,7872,3941,0,0,0,0,3936,7874,7874,0,3932,7878,0,0,11807,0,3935,0,0,0,0,0,3939,0,0,7878,7875,0,3942,3575,0,0,3941,0,7873
144,0,0,0,0,0,0,0,3934,0,7877,0,3935,0,0,3938,7872,0,3934,0,0,7880,0,0,0,0,7882,11811,3940,3941,3940,3936,0,0,3939,3939,3935,0,0,3932,3941,7872,0,0,3941,7866,3932,3936,0,11817,7865,0,3934
145,0,0,0,3936,3934,3937,3941,3936,0,3935,0,7877,0,0,3940,0,7872,11815,11822,3934,0,7882,3938,3940,7875,3937,3935,7877,0,3935,3937,7877,3937,3931,3931,7875,3935,0,3938,3940,0,11806,3936,3938,3942,0,0,0,7868,0,7877,3941
146,0,0,0,0,0,3941,3939,7870,7880,3932,0,7879,7875,0,0,0,0,0,7877,0,3938,3938,3935,7878,7873,3940,0,0,0,3935,0,7869,3934,0,3940,0,7874,3934,0,3929,0,0,3932,0,3937,0,7874,3936,7881,3943,0,3941
147,0,0,0,3934,11811,3941,7873,0,7879,7879,0,3931,7868,7872,11814,7876,0,3937,3939,3932,3938,3932,3935,7873,3939,0,0,7880,7880,3934,7877,15748,7873,0,0,7872,11809,0,11816,3940,3939,3934,7868,7876,11810,0,0,3940,3937,7876,7878,11797
148,0,0,0,3940,15749,3940,7871,7868,0,7873,0,7871,3939,0,0,3937,7875,3932,3938,0,7879,3939,7878,0,7872,3940,7880,0,19672,0,7873,3933,0,0,3940,3934,3936,3942,3936,3932,0,7871,7868,3942,3938,7875,7881,3939,3932,3932,0,0
149,0,0,7875,3937,7883,3938,3936,0,3935,7869,3934,3936,15748,3939,11807,7870,3940,7871,3935,7871,0,7876,3940,3939,0,3938,0,19681,0,3934,0,0,11815,3941,7867,0,7862,11811,7872,3938,3934,11805,23621,3941,7874,7877,3932,11818,11811,15749,7874,0
150,0,0,15745,0,0,7872,0,3937,0,11818,0,3935,6017,0,11815,7876,0,3937,3934,0,0,11810,15743,0,7875,7873,0,3938,7874,19679,3934,7874,0,11809,7877,3937,3938,7869,7882,11810,11802,7872,19673,11805,3941,3937,15749,3941,3938,7876,15307,7876
151,0,0,7881,7879,3931,11809,3938,7865,0,7872,7867,15755,3938,0,7877,0,7881,3931,3937,7871,7875,3943,11811,0,7874,7874,7871,3940,3939,15756,7876,27548,0,0,7877,0,0,3936,7876,7875,7866,11812,7868,0,3939,0,7864,11810,0,3942,3937,15743
152,0,0,7871,7866,7868,3934,7868,7882,11815,3937,31492,7875,15746,23615,19683,11809,3939,7866,15748,19694,3938,15749,3939,3940,3937,3938,3939,11815,0,0,0,3941,3935,15739,7871,3941,15746,0,11811,11814,3825,7876,7867,7872,15751,11815,7876,7866,11804,3934,0,11812
153,0,0,3938,15745,11816,11033,3938,19678,15746,11809,15755,3932,15749,7878,10956,3933,0,7879,11812,11815,15750,7875,11811,7871,0,7877,7876,7875,3940,0,7869,3939,11817,3938,0,0,15743,7873,19680,0,7873,7867,3939,7878,7874,3939,7872,3937,3938,15749,15757,7871
154,0,0,15758,3935,7872,3939,27560,11817,15758,7877,11814,7871,27561,11805,3941,11804,7878,3940,3932,15749,15751,11815,0,11811,11804,0,11815,11806,3939,3941,11816,3936,11810,0,11815,7874,7870,7870,11814,0,15754,7873,11815,3936,7875,7880,7881,15751,7877,7874,11810,0
