Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
41,0,0,0,0,3941,0,0,11807,7865,0,3939,0,0,3936,0,0,15743,3935,0,3932,0,0,0,3933,3941,3939,0,3932,3934,3939,3935,3936,3940,3932,3933,3933,0,0,0,0,3938,0,0,3932,7876,0,0,7870,3932,3937,7874,7874
42,0,0,0,0,0,3935,7864,3936,7865,0,3936,0,7872,0,0,0,0,7864,0,0,3937,3939,0,0,0,0,3939,0,0,7868,0,0,3933,0,3939,0,3932,3938,3940,0,3937,7872,7875,0,0,0,3937,0,0,7874,0,3938
43,0,0,0,0,0,7873,7872,0,3935,3933,0,7867,7872,3937,3938,7877,3939,3934,0,7880,3932,3933,3935,3938,0,7873,3934,0,0,7869,3939,3932,3933,0,3936,3935,0,3933,0,11798,3932,7877,3939,7870,0,3932,3939,0,0,0,3939,0
44,0,0,3937,0,11798,7876,3938,0,3935,0,0,7871,0,11807,0,0,0,3935,0,0,3936,0,0,0,7871,0,0,7872,0,15748,7875,3939,0,3939,0,0,0,3936,0,0,3933,0,0,0,0,0,7872,0,11801,0,11799,0
45,0,0,0,0,0,3933,7875,0,7867,3938,3930,3934,0,7876,7876,0,0,0,3937,11799,0,3932,0,3935,7880,0,3939,3938,0,3938,0,0,0,3930,0,3936,7872,0,11817,0,0,15746,3939,0,0,3935,15749,0,0,0,7872,0
46,0,0,3937,0,0,3938,3935,0,0,3932,3939,0,0,3936,7871,0,3938,0,0,0,0,0,0,0,3939,7871,3932,3932,0,0,7880,0,3938,7871,0,3932,11809,0,0,0,3936,3939,3936,3930,0,0,0,3933,7875,3939,3938,3938
47,0,0,11807,0,0,0,0,0,0,3938,0,3939,3932,3938,0,0,3939,11805,3936,0,3935,0,7871,11808,3938,3939,7876,0,3938,3939,0,3937,0,3941,0,7869,3939,0,7877,3937,7876,11812,7871,7869,3937,3933,0,0,7875,7874,0,7866
48,0,0,3938,7869,7877,3938,0,15746,0,11804,15757,0,0,11806,3940,3938,0,0,3937,7868,0,7870,3932,0,3932,7870,3930,0,3941,7870,0,0,3939,0,3935,3937,7869,0,0,3939,4739,3935,3941,7874,7876,0,0,0,7877,3933,0,3939
49,0,0,15740,0,7874,3936,7875,7870,0,19688,3937,3935,3936,11813,7873,7872,0,7876,0,11816,5285,0,0,0,7867,7867,3934,0,3929,3932,3939,7879,0,7863,0,7878,7870,0,7874,3933,0,7876,3933,3938,0,7873,15508,0,0,3939,11808,3933
50,0,0,0,7868,3932,3936,0,7878,11811,7872,0,7867,7875,3932,15742,0,3933,0,7868,3930,3938,0,0,7860,0,3934,3935,3939,0,11815,0,3929,0,3937,11813,3935,0,0,3939,7866,7874,0,11812,0,7870,3932,0,3940,0,3938,0,0
51,0,0,7873,0,3933,3938,0,0,0,3937,7875,7869,7867,3933,7871,7877,0,0,11808,7875,7873,7867,3936,3939,0,3939,3931,7871,0,3929,3938,3942,11813,0,0,0,0,7872,3937,3939,7871,3939,0,0,11798,11811,3937,0,3936,0,0,0
52,0,0,3932,3933,0,15754,0,7874,0,7872,11806,3935,7864,0,0,7869,3939,3935,7871,3937,15740,3941,0,0,3939,7873,3935,11814,0,0,7871,0,3939,7871,11806,7867,7878,3937,3939,0,3939,0,3939,0,7868,7868,3937,3930,7868,3932,7867,3938
53,0,0,11820,7870,7875,3933,11793,0,11807,3935,0,11808,15743,7871,0,0,3938,3937,0,3932,0,11811,3936,15756,7874,3938,15751,0,0,0,3936,3935,15748,0,11811,3934,7875,3937,0,0,15737,3938,3935,0,3937,0,3938,3934,3939,0,0,7863
54,0,0,7874,0,11810,11800,0,3938,7868,0,7871,0,0,0,7871,19688,7870,3936,11804,7877,3935,3933,7875,3938,7873,0,7870,19680,3936,3934,11815,7879,3938,19682,11807,11808,7877,15747,0,0,3932,3933,0,0,7872,3933,7871,7861,0,3938,3934,11810
55,0,0,7868,7875,3937,3934,3934,3937,15743,0,11809,11805,0,7866,7871,7864,3937,3934,7873,3934,3934,7877,7880,3937,3935,7879,0,11807,0,3939,7874,3937,3936,0,7869,7874,7870,3933,3935,3932,3934,3937,7872,3939,0,7873,19685,0,3937,3938,7877,3935
56,0,0,11805,0,3939,0,3934,3935,3935,3935,3939,7870,3932,2558,2715,3940,0,3939,19675,7877,7868,11802,15743,7877,3939,0,3935,7870,7868,0,7866,3939,19682,7871,3935,11800,15737,0,11811,7873,3932,3936,3933,0,15755,7865,11814,11809,0,11797,7864,3936
