Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,7693,6617,12224,4487,9968,8562,7414,6169,9923,9539,4455,6195,7328,8917,9433,6243,5565,11166,8046,14655,11497,13753,6032,12251,8542,8073,12870,10125,7809,5376,7999,8641,5401,9832,11545,9988,9228,11648,10570,10689,10391,4981,4968,12015,9309,8644,4931,8736,9114,9109
1,0,0,4513,9870,7376,7540,9225,16919,7846,17974,7430,18458,10025,10423,8101,11484,8687,11403,7480,15378,11785,14051,5649,6743,6660,4772,10853,10261,9236,6318,10698,11122,11508,5263,10667,6506,9340,5589,4414,6902,8763,7372,17168,5285,12674,5779,12247,6291,16323,5935,6795,5396
2,0,0,14091,4773,6723,6882,7795,5873,9553,12741,6867,12479,12352,13780,8168,18389,12840,9424,9699,11286,5711,11455,5742,7042,12762,9559,14413,12697,9770,10847,9877,11179,7514,12835,11584,6108,4187,14630,7499,8178,9842,8646,1757,11265,6527,16266,11876,6193,8702,12357,9921,23265
3,0,0,27540,31481,27537,35416,23618,27534,7871,31494,39362,27546,3939,23605,11804,15747,19668,35424,35422,23613,47233,47222,19672,35410,27555,15737,27553,27547,27546,27541,35423,15739,27533,15744,23612,36711,23607,31490,37308,35412,35416,19673,27545,11810,23608,15735,23604,23606,23613,31478,0,35413
4,0,0,31487,15737,31476,15731,23616,15731,23610,35408,43289,3939,31474,19676,19672,27540,15738,43283,31485,27550,27545,27541,27548,35421,39364,47209,39356,35430,31481,11808,11809,35419,27555,51149,7874,35408,15735,27534,19686,31493,31486,31478,15737,27543,35416,39336,15733,35433,15736,31490,39344,23602
5,0,0,43295,15738,39349,43297,35408,3929,23616,39351,27540,31483,22978,47216,19674,31500,31475,26318,19684,47235,31491,31463,27558,15740,27554,23612,31478,19682,3936,27537,23603,23609,19661,23615,35427,36012,27553,39366,23609,27530,27542,19670,15746,27541,27546,11805,27554,23616,31484,39344,19684,31482
6,0,0,15751,27550,19666,47215,27548,31475,23612,43275,43277,39355,31482,23609,23621,15740,35417,35419,47202,47220,31462,11805,17642,31489,35408,31490,27542,23610,31478,27559,43277,27546,30583,27529,35418,31490,55098,15735,27538,27534,51161,19677,23599,23613,55094,23611,31468,43280,51176,11797,27536,27534
7,0,0,19666,39350,35419,27535,39350,23607,43277,35414,35408,11800,31488,15742,43280,23608,31475,19674,33324,15743,35415,23616,31478,23609,35405,35405,35421,51165,23618,27546,27554,23610,23612,39360,39347,31477,23613,27553,27541,27550,27538,39347,39338,27539,31491,27535,31478,35415,23603,23614,27533,15728
8,0,0,23621,11804,15747,31462,47203,23615,35425,32365,27552,15738,31479,15745,35418,31477,59032,23605,43277,35407,35406,41017,35424,39354,31481,27538,19652,47222,23616,51155,27550,39355,27543,19676,27541,7868,35412,27546,47200,31468,31483,35417,23621,47221,51167,35406,38235,23624,19672,31475,27538,51159
9,0,0,30956,27545,35422,43282,47203,15727,39354,43278,47206,33757,43268,39348,28311,35403,23605,31477,47199,55096,35436,23611,75682,43287,27554,23612,23603,27536,27553,23604,27544,43287,31473,47213,59033,39340,39354,31487,27541,27555,27528,35422,19672,23620,27553,23603,23607,43294,47224,23618,27545,27545
