Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
173,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
174,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
175,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1,0,0,0,2,0,0,0
176,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
177,0,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
178,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,2,1,0,1,0,2,0,0,0,0,1,1,1,2,1,2,3,0,0,2,0,1,1,1,1,0,0,0,0,0
179,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,3,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1
180,0,0,1,1,1,2,0,3,2,1,0,0,1,2,3,1,1,0,1,0,0,0,0,0,2,1,0,1,0,0,2,0,1,2,1,1,1,4,1,2,0,0,0,0,1,1,0,0,0,2,1,1
181,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,2,0,2,0,2,1,2,1,0,1,1,0,1,1,0,1,1,1,2,2,1,1,1,1,1,3,0,2,1,0,0
182,0,0,1,3,0,3,1,1,1,2,3,2,1,2,2,2,1,1,1,1,1,0,1,0,2,2,2,0,2,0,0,1,1,1,2,1,2,0,1,0,1,2,1,1,1,1,0,0,0,1,0,0
