Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
22,0,0,3938,3939,0,3937,0,0,0,0,0,3938,0,0,3931,0,0,3934,3939,7865,11804,0,7870,3937,0,7868,0,0,7871,3935,0,0,3932,11816,3938,0,0,0,0,0,0,0,0,0,0,0,0,3937,3938,0,0,3939
23,0,0,0,0,3940,3937,0,0,0,3935,3927,3935,3935,0,0,0,3937,0,3935,3934,3939,0,7872,7871,3940,0,0,3933,0,0,3937,0,3937,0,3934,3932,0,0,3940,0,7876,0,0,0,3937,0,0,0,0,7872,0,0
24,0,0,0,7871,3934,0,0,3936,3934,0,0,0,0,7859,3938,3934,0,7877,0,0,0,0,0,11806,0,0,3932,3940,0,3932,3934,0,0,3932,3935,7873,0,0,0,0,0,0,3938,11810,3939,3935,0,11803,3940,0,0,3941
25,0,0,3935,3932,3934,0,0,3937,7876,3935,3933,3939,0,0,0,0,0,0,0,0,3937,0,0,0,0,0,0,0,11813,7865,0,0,0,0,3933,0,0,3934,3937,3935,3938,3934,0,0,0,0,0,0,0,0,3937,3939
26,0,0,0,3940,3933,0,0,3935,7876,3935,3932,3939,0,0,3932,7875,3934,3935,0,0,3938,0,7872,7869,3939,3939,0,0,0,3936,0,7876,0,0,3937,3937,0,3933,0,0,7873,11801,0,7865,3933,0,3939,3933,3934,0,7875,7878
27,0,0,7869,0,0,3935,0,0,0,3939,7874,0,3939,3928,3937,3930,0,0,0,0,15742,0,3935,3934,7874,7874,0,3939,3939,3939,7872,11805,0,3936,3939,0,0,7876,7873,3936,0,0,7868,11804,0,0,3935,3935,0,0,0,0
28,0,0,0,0,0,3937,3940,7872,0,0,3935,7873,0,7875,0,3938,0,0,0,7872,0,3932,3934,11814,0,15742,7864,0,3934,0,0,3934,3930,0,0,0,3939,3935,7867,7876,0,3938,0,3932,3935,7878,0,0,7869,3937,0,0
29,0,0,7873,0,7875,7873,3938,7871,3936,3934,0,3934,3937,0,3934,3934,3929,7872,3939,19681,7871,7864,7875,11805,7868,0,0,3937,0,0,0,11810,0,3940,7868,0,0,3936,7874,11813,0,0,3939,3934,11809,0,3939,3938,3940,11810,7874,3937
30,0,0,3936,3936,7866,3935,0,7877,3937,11814,0,0,3934,3941,7877,3938,0,3928,6761,3938,3938,3939,7885,3938,3933,7870,0,3937,0,0,7871,7876,0,7873,0,7868,3937,3938,3939,0,0,0,0,0,3939,3937,3930,3932,7867,0,0,3937
31,0,0,0,3938,11807,11801,7872,11804,3938,0,0,0,11795,11801,0,0,3935,0,0,0,0,0,3936,7873,7865,7870,3932,0,0,7876,11807,3936,0,3929,0,3939,3938,3938,3936,3935,0,3939,3939,0,3940,3936,3932,7876,7880,3938,0,3939
32,0,0,3935,7877,0,0,0,0,3936,11809,11801,7875,3941,0,7876,0,3935,15736,3934,11808,3939,11817,0,3937,3939,3937,15742,3939,3937,0,7869,3936,19675,3939,15752,0,15751,7876,3932,0,19687,0,3936,3937,0,3939,11805,3936,3930,11810,0,0
33,0,0,7876,0,3936,0,15751,3937,0,3939,3932,3929,11804,0,3938,15749,15740,0,3938,3937,15745,3939,7877,7872,15738,7874,3937,7868,7874,3937,11812,11815,7867,7867,7876,15744,0,7873,3932,11808,3934,3933,3936,3933,7871,0,3940,0,7877,3937,3935,3935
34,0,0,3939,7876,0,7873,0,7876,11807,7870,7869,0,19678,7862,7875,0,3936,7877,11809,7870,7879,3933,0,3938,11806,3935,23624,3938,7869,0,3931,3933,3936,3937,11803,3932,3932,3935,3939,15758,11811,7876,3940,11813,3938,0,0,7869,3936,3938,3936,3937
35,0,0,11812,7869,3938,15748,3939,11805,3936,0,3937,3939,3934,3932,3935,3938,0,3930,3933,3932,3939,11810,0,3941,3932,19673,11806,15730,3939,3939,7882,11819,11813,0,3933,3934,7868,3935,3935,0,0,0,7875,7873,3934,16535,11811,0,3938,3937,11803,10551
36,0,0,15745,3937,3933,3933,11809,3933,7879,11814,11838,0,3932,7876,7868,7874,11799,7870,3937,3933,11802,11808,3935,11815,3938,0,0,7877,0,11807,0,11815,23617,3935,7874,7877,15744,3933,3935,15738,3935,3937,3934,3938,0,0,3941,15739,0,7876,3935,7875
