Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
167,0,0,3933,0,0,0,0,3941,0,0,0,3941,0,0,0,0,0,0,0,0,0,0,3935,0,0,0,3936,0,0,3940,0,0,3938,0,3940,0,0,0,0,0,0,0,0,3932,0,0,0,0,3940,0,0,0
168,0,0,0,0,0,0,0,0,0,0,3932,0,3941,7876,0,0,0,3941,0,0,0,0,3936,3938,0,3934,0,0,0,0,0,0,3935,0,0,0,0,0,7877,3936,0,0,0,0,0,0,3941,0,0,0,3940,0
169,0,0,3941,3936,3938,0,0,0,0,0,0,0,0,0,0,0,0,0,7870,0,0,0,0,0,0,0,0,3937,0,0,0,0,0,0,0,0,0,0,0,0,3939,0,0,0,0,0,0,0,0,0,3938,0
170,0,0,0,0,0,0,0,3941,0,0,0,0,0,0,0,7875,0,3934,0,0,0,0,0,3933,0,3940,3936,0,0,0,3936,3934,0,3937,3940,0,7867,0,0,0,0,0,3941,0,3939,0,0,3934,0,0,0,0
171,0,0,0,3936,3938,0,0,0,11810,0,0,0,0,3939,0,0,0,0,0,0,3943,0,3934,7868,0,0,0,7874,0,0,3934,0,0,0,0,3940,3932,0,3940,3936,0,0,0,3938,3936,0,0,0,0,0,0,0
172,0,0,0,0,0,0,3930,0,0,0,3639,0,3934,0,0,0,0,7867,0,3943,0,3935,3940,3935,0,0,0,3937,7882,7876,0,0,0,3939,0,0,0,0,0,3933,0,3932,0,0,3935,0,3937,3933,0,0,0,0
173,0,0,3939,3940,3938,3941,3932,7870,0,0,3938,0,3938,0,0,0,3937,3941,0,0,0,0,3936,7874,0,15752,3942,3939,0,0,0,3940,3932,11820,0,3931,0,3940,0,0,0,0,0,0,3934,3938,3939,7879,7875,0,0,3942
174,0,0,0,3939,0,0,3940,3934,3941,0,3933,0,0,0,7879,0,3943,3937,0,3934,3940,3938,3941,0,7879,3938,7876,7877,0,0,3939,7870,0,3934,3936,3940,0,0,3935,7881,0,0,0,11811,0,0,3940,3939,7878,0,0,0
175,0,0,0,0,3941,3941,7873,0,0,3941,7879,0,15755,7875,3941,0,3941,7880,3941,7872,0,0,0,3932,0,3934,0,7875,0,7876,3939,3940,7875,7875,7878,0,7869,0,3939,3934,0,0,7873,0,3942,0,0,3940,11813,0,0,0
176,0,0,0,0,0,0,3934,11814,0,0,3936,7873,0,7874,0,7879,1677,7866,3938,13733,3937,3941,0,0,11811,3936,0,0,0,0,7873,0,0,0,3934,3938,7872,3942,3932,7877,11813,3938,11807,0,7870,0,0,3932,3937,0,3934,3932
177,0,0,7876,0,0,3934,7871,7868,11817,0,3938,7871,3937,11819,15744,3942,0,7875,3937,3938,7872,3939,3941,3931,11817,3938,7876,0,3937,0,7874,11817,3939,3940,3936,11813,7874,3932,0,0,3939,0,0,0,11062,0,7872,0,3931,3933,3935,3939
178,0,0,3934,3940,3935,7868,3932,7882,0,7874,7880,7877,15758,0,19692,7876,3941,7877,0,11813,7875,11816,3933,0,11805,11815,11810,3941,0,3940,11811,3941,3939,7877,3934,7881,3933,7879,0,3934,3937,7871,3937,7870,7866,7873,3938,7876,11810,7877,3934,3937
179,0,0,3942,15739,3941,3935,7872,3935,3938,11812,11815,11803,11816,3932,7876,15758,11812,0,3934,11805,7878,0,15752,3935,3940,11814,11806,11810,0,11815,15746,7875,3938,7870,0,3938,7874,3934,11808,3944,7874,7875,7874,11815,7879,11813,3932,7865,7868,0,3939,3941
180,0,0,11814,3940,3937,3941,7873,11814,0,0,7876,3942,3936,11812,11804,7872,7871,0,3939,7879,11821,3941,0,3934,11818,11819,3936,11806,11814,3937,7869,0,11984,11819,15755,0,3939,0,3940,7875,3941,15753,7872,7865,0,11812,3940,7880,0,7873,15744,11820
181,0,0,3935,3942,3942,11805,3934,7876,0,0,3931,7879,0,19682,3934,7874,7875,3940,7873,7877,7877,11812,11817,7879,0,11816,11813,15743,7875,7876,19678,11806,3939,11815,3935,0,7880,2421,3938,3933,7877,19686,7876,3934,11800,11810,3939,11815,3934,3932,15751,3931
182,0,0,7873,3939,11815,7882,3938,7873,3938,3940,3935,0,7865,23610,3937,11816,7866,15755,11816,11807,19685,7872,11811,7871,11815,7875,3934,15752,11815,11817,3938,7877,7874,7871,11805,11818,0,7879,7873,0,11811,3942,11811,11808,7870,11812,7880,3938,3939,15754,3940,19682
183,0,0,19684,11817,15756,7865,11810,15758,0,3936,15751,11806,3940,15754,7883,11810,11817,7878,23624,15752,0,10539,7870,23624,19687,11823,3939,7871,11820,15752,3934,7867,11816,3939,7874,11821,0,11802,7875,11812,7873,7873,11885,7878,11816,3934,3939,11815,7875,19667,7877,7872
184,0,0,11812,11822,15751,19684,11809,19690,15763,7877,0,3934,11823,19688,0,3938,7874,19678,7879,19681,7871,11814,27568,7871,3931,7875,7879,15744,15755,11808,0,11808,7883,7872,7878,0,3940,3936,3940,11808,7875,3941,11818,15746,19697,3934,11806,19681,11799,19684,3935,23622
185,0,0,11806,15739,3940,7870,7869,11823,11804,7876,11812,15764,3938,7873,3938,7873,15740,7873,0,7881,7874,7879,15743,11816,7877,7870,4152,11822,19678,23628,7868,7869,7878,7874,31507,15742,15748,7873,0,3933,11807,27561,23630,15757,11811,11805,11811,3932,3934,3941,15751,15750
186,0,0,3939,0,23624,13673,27572,11813,3937,27571,7871,15749,11810,11820,19688,35439,15760,3939,19680,7870,27571,7873,19696,27559,7872,11821,15753,7878,7879,7877,7881,23625,7872,15739,15748,11819,7874,11807,11820,15745,7876,3940,7880,15758,11813,11819,7879,15742,19691,15750,7880,11801
187,0,0,7881,11815,27558,7869,3941,3941,7874,7870,15739,7877,3938,11803,3939,11812,3936,3940,19686,23627,11815,11819,11807,11811,11815,15746,7872,19685,15754,15748,11805,11809,3939,7874,11819,23621,15745,11822,19696,15756,37899,11804,15745,3939,11817,7873,15747,0,23630,3939,19698,15746
188,0,0,7881,15744,7878,11800,11814,15746,15755,3937,11823,3941,15756,11815,11812,15740,7869,19681,15760,11811,19677,15750,23619,11814,3941,19678,15749,15753,24135,11817,0,11807,11811,11813,15748,7882,11814,19678,15746,7882,7875,19689,0,15746,11816,11800,11808,23638,11810,19687,13423,15752
189,0,0,23627,31492,15747,15750,11809,15742,15756,15750,11817,19694,11818,31491,11811,23631,11819,15761,10250,17228,15752,11810,11803,11807,7878,11809,23619,3941,7875,11813,7866,11817,19688,31500,15739,7877,23633,23625,19691,0,23625,11816,7874,15743,15749,11809,23628,27560,31494,23624,27558,7873
190,0,0,23611,15746,27561,0,19690,19708,7874,19687,7878,15753,3939,7873,7879,7873,15751,7878,11813,11815,9967,19670,11816,15760,7877,27554,7876,7881,31496,3939,15748,15745,27561,15743,15753,11817,19681,11070,19680,23620,19685,7879,19694,3938,7876,11806,15761,23461,15760,11810,11817,23624
191,0,0,23618,31506,19683,15747,11813,11816,15755,11810,11807,11802,27557,39373,11818,7870,15743,11810,39364,15752,19681,3934,31494,15743,31492,23635,11797,19679,15755,7876,27577,19689,7884,12474,3936,19675,11816,35440,15755,31493,19682,15751,11811,11809,19678,23624,11811,15753,19682,23615,15744,23622
192,0,0,19692,15738,18623,11818,23618,27556,19680,3935,19679,23630,19691,19694,11812,19686,15734,15747,29864,11807,23630,11811,11816,31493,15742,23621,27568,19696,23621,23627,15744,15748,15747,15758,31485,35422,19671,15747,11809,27574,23604,27568,7870,11812,27562,11816,23617,31497,19688,31511,27559,15752
193,0,0,19695,3938,11818,15751,7875,23630,15740,19694,23614,39363,19691,23618,11804,23613,11810,23628,11812,11810,55130,31507,19698,15642,15759,3935,23618,23616,23629,27562,11820,19685,15737,19685,19681,11806,15755,32693,11813,31496,31503,11814,15736,15750,11813,23623,15752,27561,19691,19689,15752,11816
194,0,0,27572,23619,7876,35448,19692,19688,27571,15758,15760,19694,31498,11817,19683,28682,19687,27563,27562,15755,19695,31234,19690,27561,11804,15754,31488,23623,19693,27573,35438,19681,23612,15754,15734,7880,31491,11808,23626,23613,15755,31514,27562,15751,19680,27558,23642,21317,23630,35438,23620,23617
195,0,0,23634,15750,31496,11805,35433,15749,35444,15738,11813,31509,15750,7874,19681,3935,11809,23626,23611,19691,27558,19692,39376,15753,23630,35457,35438,31496,11813,27562,27562,43310,35441,31501,23612,15753,43304,15755,27551,23632,23621,31469,35433,27561,11819,19687,23638,31500,15750,19693,15743,39352
196,0,0,39377,23628,15754,11816,23621,35445,43314,39382,23626,7881,19694,31496,15746,15763,23625,27556,27565,19692,13482,31492,24926,27563,15750,7876,23612,19673,19695,19695,11813,39377,23629,27563,19688,35441,27546,31501,23625,27884,15745,27553,19678,38714,24331,19686,15751,31507,27558,19680,27561,31488
197,0,0,55142,27565,15750,11811,15752,23627,3939,27562,35425,35433,35443,11812,27566,11816,27561,15758,15750,31502,27569,19689,23614,32199,47248,27569,39268,23621,15746,27570,15753,31484,23635,23627,15744,35436,31504,15747,23610,35427,31501,23609,11816,11819,23272,31500,43314,27826,23618,31512,27560,35448
198,0,0,19681,39378,39384,39388,43321,20640,27561,59062,19695,19695,33655,31513,7874,15758,27569,44779,11811,39377,39386,43311,43326,35446,39389,23618,23620,24535,15758,27562,19688,23626,23627,31494,15740,19679,35442,27567,39365,27568,15762,47250,11812,11808,23623,35455,55123,23620,35434,15755,51176,51183
199,0,0,23623,21884,27557,43317,27566,35440,27563,19697,35444,19677,35443,23622,35439,35425,23625,27563,11808,19672,43302,35426,23632,47256,35427,23622,35427,51189,47261,19692,31493,27563,43296,23625,31494,31500,31493,23623,31491,39295,18780,27572,23614,23633,43300,23622,16526,35450,70886,27561,11813,31493
200,0,0,47244,51194,51199,35441,31512,51174,47245,35429,31508,25751,35444,47253,31504,39373,23617,27561,43299,43323,19684,15753,27562,19690,39372,35437,47224,23605,47237,51178,27565,55118,7875,27549,31491,43310,39379,31485,27566,39369,35434,35443,31483,31797,23643,39367,39389,27565,35439,31487,43315,19690
201,0,0,27567,43314,19694,31484,35443,27554,27562,39378,27548,31504,27568,51192,31506,66927,43296,38028,31502,35441,20461,27565,35438,43302,35444,35046,31499,43328,70870,39386,31491,39382,43319,28377,35441,27558,23635,14268,27566,35439,35440,39382,39437,23631,59058,51195,59059,19695,55120,31497,35446,47242
202,0,0,6562,11108,5666,13205,7792,12135,11228,12241,19383,17257,15981,8930,14469,11837,10913,10650,7528,8520,12147,11785,16040,4372,7245,2938,11442,8439,14319,10422,13869,13625,15515,12565,15464,11475,11784,13054,15203,9215,16597,2617,6795,8314,12124,8816,6855,13466,15122,13615,17856,9288
203,0,0,35433,43298,55135,59058,35432,59047,31498,29866,19685,53600,31497,47250,39353,78728,43313,39366,35426,31494,41638,27558,35443,86635,66933,39371,31478,23613,39380,43294,23624,39382,47250,26846,39362,47237,39373,63027,51294,47249,51196,51184,31487,59064,47216,51212,31491,51196,21760,35448,31497,70864
204,0,0,44471,51199,35443,43314,55145,35450,47228,39371,27562,78738,39377,43331,55120,47236,59041,51200,43314,42451,23615,55096,39373,35429,35438,35441,59072,51180,47249,31496,47251,23635,55129,51192,35444,35422,47241,78736,31492,23627,31486,35440,43308,27565,43316,47251,59039,51184,47260,51197,23627,43306
205,0,0,39370,59069,55153,47249,43295,63008,70882,57374,51177,78749,47227,70840,63002,35449,42585,55094,74830,51157,66948,55132,55144,59064,51172,47227,55110,59054,43333,47246,74819,39372,51192,55116,63005,47251,66919,62215,55700,51185,55101,52829,35437,47240,39381,59054,59085,31507,63009,59062,32935,39392
