Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,837830,862220,870962,865822,863523,852941,867145,855682,861533,859916,866300,848218,861115,859403,846369,862333,853053,855967,863888,860175,858226,853508,847133,857719,862316,860315,867906,858113,864654,846873,849991,860010,866051,851540,868892,867557,857698,860885,859313,865267,849147,857037,861607,862431,859966,851451,847674,853569,858835,847800
1,0,0,860164,864384,854539,861695,872681,856594,857315,861080,852313,872576,843713,870240,857317,859955,853119,858877,861009,856422,846775,862728,870028,853766,853264,856691,858352,867359,865704,861363,854526,868185,855939,852467,866943,859571,861049,859061,866591,857457,852200,849060,861183,864493,867288,848930,849881,867346,856065,861220,867090,864591
2,0,0,768140,782754,769386,795680,783208,794062,766129,784618,772481,781505,788375,793184,784604,792048,782962,778490,802801,778465,784873,779486,761356,785423,788246,786660,767810,781605,792367,788672,765431,777712,785165,778518,803024,781373,776280,782517,784911,785163,785507,773797,764799,776276,781571,783539,790698,785479,789941,783926,777139,767362
3,0,0,788103,796532,810058,778407,775459,793873,789691,792683,793753,798945,783776,788988,779995,791842,791533,778802,782737,789756,798171,803826,785449,790769,800733,798021,801876,790077,786095,793941,784328,770164,789704,784472,789163,792873,779744,789375,780448,782516,791794,783478,798520,790026,782157,784416,778487,786196,786280,782038,776911,772949
4,0,0,797104,801462,806867,798381,801192,804395,790813,804669,806052,801909,798730,799879,805368,805125,810317,791450,797956,796780,787369,799134,790663,790681,802555,800090,804058,793072,814179,810291,809068,806282,805999,790994,805114,797596,792273,807788,790647,773657,792838,808563,794408,781629,805057,810350,791689,803334,798003,797304,794736,782354
5,0,0,881601,881713,882670,882228,874913,881821,875710,883941,878978,875071,882589,872483,874600,884873,880789,880922,874612,888230,882699,874309,888214,884960,888690,883516,873509,880159,882495,875766,869581,884982,881735,880184,864823,867586,870655,873150,884581,879715,870157,880192,880295,873834,877057,866574,875354,878668,884914,873502,869470,883585
6,0,0,806798,805442,800395,814838,801757,796388,803396,815387,816847,806835,810532,808748,803327,795136,812539,819838,809639,819170,818569,805128,814730,803022,807172,792953,805759,799761,804691,823451,820694,799407,806177,817570,814196,815909,798174,814389,810246,809524,811652,808693,812576,798548,811231,804388,824142,798375,822470,804430,816174,812666
7,0,0,819344,809478,812425,817905,812986,818054,809183,816737,820570,820296,812983,818841,820415,812014,813948,819892,813380,817899,828032,824647,831791,827529,804075,823398,817239,813599,814501,815899,811103,821967,828444,817337,813720,822899,820759,819445,801107,813245,818378,820030,817392,822695,815390,829831,813229,816697,814985,819000,815576,817810
8,0,0,900500,891154,880954,895014,882950,887711,892829,891199,889114,891418,889736,899687,892149,891957,885936,892159,888465,897293,888007,886483,882151,885919,888577,891531,890697,886111,891063,884971,893069,892019,893315,897589,890991,897311,891758,889368,886908,889178,894207,887813,890979,893026,889105,893126,896467,893022,892450,893026,891573,892708
9,0,0,834452,828579,824936,830005,828468,822986,827180,837465,821543,822200,825565,820539,826945,830125,821306,817450,829927,829646,827191,829376,816227,829578,831032,828417,818076,825809,836023,830676,828724,828480,829746,811085,820504,825583,828751,814393,830363,818358,827649,826421,817068,816742,834720,820847,827924,815396,822787,833776,826204,825565
10,0,0,833247,837923,837016,823627,822769,826893,834988,822355,833605,826442,834264,823485,837052,821591,841211,839317,832745,830607,833669,832745,833009,832934,835192,837094,833588,834886,843933,826779,829413,830410,824330,834908,834142,823541,824500,837479,832418,842852,834765,827362,827606,832844,833413,833402,820333,832307,837051,837842,839471,825496
11,0,0,837796,836697,839941,843867,825811,831837,838839,830396,838498,840009,833669,832904,835827,843993,828989,839679,826934,846114,829949,828412,833752,842700,833924,835184,838403,843449,838477,834856,840567,842679,834592,847775,821688,833484,827216,842605,837415,841328,839448,840182,838466,832588,831565,837748,830643,829068,832070,844071,837083,841946
12,0,0,830214,844748,824639,838692,835382,840201,837846,842739,836802,836748,832864,833375,843385,834662,831185,836208,844234,842651,834228,837351,827419,835199,852840,844137,845536,839910,841174,838100,846254,840917,838205,833169,843322,841125,843427,840002,838264,838357,837634,835040,828601,840334,847226,837623,834203,837549,840911,831807,833115,840279
13,0,0,912651,900355,910515,907266,909204,909660,906235,907868,911594,908581,908229,910036,904747,904466,910122,908446,904890,900996,904009,913209,909763,905219,901259,910962,909951,906110,902223,910807,910316,911391,898945,910497,901539,912719,903526,904533,900760,908060,905599,905022,910389,910524,907406,906793,906830,909464,906642,904459,905030,912156
14,0,0,912750,913636,906530,914428,910740,908985,906591,912492,908115,912677,908463,906514,907464,907425,904941,910632,904763,912967,905910,903914,911683,902471,909900,910892,912279,909039,909878,907475,902606,908315,914336,908735,913115,909946,908862,907812,912211,912804,912157,911619,899791,913805,910229,910473,907889,903165,908883,915302,907111,908768
15,0,0,854923,851167,852747,853127,842633,840365,849356,855559,849133,847938,849983,847611,851526,853372,846869,848206,848780,849597,855599,847043,847308,853343,846393,851488,857030,844971,843619,843275,841024,854526,847422,851375,851936,857425,852928,846721,844497,845806,847612,857451,850584,848646,854768,845133,854234,846509,838619,851252,849424,854679
16,0,0,853789,850440,857523,856566,857387,851582,851359,852015,857806,853368,848388,847866,856281,844381,857105,855417,855197,852528,853653,846690,849510,852849,849658,855471,848999,852356,848897,848180,847948,854048,846084,849212,844872,850875,851795,853768,853261,853487,859674,852690,852529,848903,855585,850730,843035,848108,841579,859781,851879,849917
17,0,0,915690,912974,919157,910020,915527,920349,913572,913978,917892,912035,915784,916503,913762,914889,915692,915738,916203,918955,921606,915807,914788,916503,917960,916484,912975,918808,910185,919064,920567,916008,915952,917893,916706,916088,916667,914382,916389,918220,920532,917369,918369,916266,916687,914774,917188,918085,917127,914720,915855,916694
18,0,0,856347,857020,860768,857095,855605,855455,858740,865059,856717,852525,858467,854448,860075,859667,855213,854757,860404,857351,854585,856467,846630,854511,856912,859887,854099,857536,861631,856835,855695,853030,864570,857373,857989,854809,851205,852746,855430,855685,864332,856020,852521,859432,864517,848428,856024,853120,856410,851911,851413,857693
19,0,0,921442,919646,916750,917225,914944,916558,919140,918231,916848,921834,918647,914717,919535,917366,919488,920125,912392,917681,918919,919525,918341,915572,917773,916149,921510,920418,916910,919958,920272,920821,915874,919499,922325,917995,916914,921401,918039,918969,918457,918726,918516,923155,916256,923874,919760,916430,919679,920027,912062,915507
20,0,0,856656,860819,860204,862255,858510,854489,852692,858626,865225,862545,856618,857294,862368,860928,862379,854907,862473,860570,860022,861252,857511,859903,859658,852609,867144,860447,858291,861595,863488,853830,862850,861254,853192,857453,857307,855047,855005,858590,860988,856505,855245,864029,860142,857041,864220,860822,859761,861814,862166,857552
21,0,0,857784,862775,861975,854390,863794,859591,855909,860722,862594,857970,864986,863547,865825,865670,866864,865547,855211,858137,859096,858593,868981,864585,868365,868340,863934,865802,861657,857843,860330,860160,866312,860394,864931,853926,865770,864334,866246,860618,862143,853460,857188,868162,858721,862913,864252,861453,862909,857896,861448,861753
22,0,0,867926,869079,868562,863916,864110,868627,865269,860474,861107,864327,865858,862515,863101,863255,859653,860669,863252,862629,859034,861330,863550,865352,861385,867692,866389,864246,866281,863983,863669,861801,859572,866709,869315,862847,864076,869856,860686,857237,858744,865989,861547,860028,864753,864908,861404,860805,861590,864748,863308,865226
23,0,0,862358,875068,866407,860338,865391,869647,865649,862254,867661,863498,859221,854695,864768,863765,868185,863090,863190,860516,864516,862250,869688,865234,862886,869891,860731,866093,863968,866689,863777,865812,858262,864670,868632,862989,862767,865115,865799,866672,867394,872138,864309,867810,874626,864973,862262,868219,868449,860588,865482,861655
24,0,0,863695,868685,866219,866009,869155,870233,869485,862559,868154,867013,866850,865159,866213,867383,864426,863997,867847,866538,866591,861979,863985,868565,864510,869422,867858,866902,868535,865900,863816,862736,866898,864182,864191,865739,861586,866375,862346,862623,870887,864405,864373,867016,869412,873950,868260,867294,867694,868597,864321,860797
25,0,0,869589,871188,868324,866434,865142,861792,866341,866300,866706,864785,863551,869933,861691,869135,868317,869721,873586,867161,869165,873027,861552,867758,867277,868695,863187,869121,869418,871202,866154,869965,867636,871584,866064,867255,866834,863388,866715,868064,873402,866140,864435,865338,870218,871261,868735,861194,863375,864709,864896,863567
26,0,0,923512,924902,925458,926641,925839,923317,924418,924724,924847,924508,926377,925676,926107,927648,923623,925257,924080,922668,924145,924422,924380,925818,922816,926475,928077,925058,927333,926066,925799,926871,924229,926085,923820,926382,922971,925398,925138,925347,924976,925648,924377,925408,924866,925280,926263,924430,927219,925608,922999,925361
27,0,0,925050,924711,924827,925474,925369,926566,925027,925214,923973,925520,927684,926249,923275,927162,925574,924080,924970,926028,925184,924429,927549,925687,925685,925528,925352,924916,923784,923126,924391,924832,924784,924764,926472,925112,926869,924766,928295,925526,926113,925613,926517,925006,924437,923970,926576,926598,926287,924737,926443,925471
28,0,0,926963,924350,925922,925254,926253,924092,927478,926631,926317,924671,926186,926891,925191,925934,925759,927476,927751,927550,925594,926602,927130,925606,926964,926984,926001,924773,925803,925879,926944,924911,925983,927523,924942,924601,926653,925815,925565,922955,925992,926002,922929,925683,923672,923827,924480,926708,925382,925579,927722,924793
