Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,828768,829565,837920,821006,826597,827221,843815,827730,821581,831449,831851,810694,838659,819853,819974,845208,830669,816988,816421,823179,827710,834108,821156,829958,826727,824695,808668,840330,825788,834785,823526,833508,824457,827326,817582,826954,825273,812349,812918,809469,822141,814616,816914,815755,833997,835747,819811,816533,813500,814908
1,0,0,832934,828680,857610,840633,852666,833795,839228,838699,826840,834547,840639,838731,840980,810007,819702,842176,831331,838190,821577,826162,848076,826373,814879,816180,827439,828463,810611,825672,839417,831462,848078,818648,820784,838485,844287,846452,839967,834667,829326,840384,830515,828133,848432,833433,846456,823648,827290,833232,828117,832072
2,0,0,845190,832061,843681,849115,854377,825719,850369,857647,842726,845215,852762,831211,851801,836462,852585,858822,833836,831739,848351,832748,844722,823957,849857,843125,850508,828820,846804,852631,845814,848301,859694,832268,836163,847784,851542,843586,851568,853810,850121,851103,851311,848325,846638,846536,839993,844968,841453,851942,849168,857268
3,0,0,843475,858667,851891,867014,856180,864874,862425,858769,864797,865255,864393,870584,837099,860142,859416,859179,867565,855694,857461,862492,861524,866174,862862,854524,851815,862538,861896,862440,863113,853990,855512,857611,858900,857962,842578,860994,843677,862245,858846,860915,856037,842042,866553,860122,866242,862289,860513,867940,862468,850435
4,0,0,865971,865547,867464,866033,863069,851779,864382,857504,870737,859372,864685,865865,860021,872632,871087,863975,864260,874568,864526,855031,866307,862864,864335,865997,860953,861592,860835,871938,859535,870318,870366,868149,863400,871342,862268,860293,864393,870792,864871,876217,869840,871606,872367,884941,864341,865210,877329,868855,873408,870234
5,0,0,880191,884661,882046,875808,868288,870467,866888,878125,876187,880968,879055,877481,872433,886249,870941,861005,889488,877851,873396,876337,880974,882491,883206,874208,870568,878741,879061,887950,880979,876518,873413,885769,868596,871556,876223,863948,887181,876665,882154,871512,860202,873873,874414,872232,882608,882876,872932,882815,882686,872568
6,0,0,880661,881987,878281,875828,885086,873805,870451,891469,876328,886045,871976,878425,881155,878126,886403,882894,886386,885970,882485,883691,887196,867389,882116,882227,892044,881202,884429,884098,889283,884138,866108,881494,874217,876511,885450,878818,879662,881845,883371,885642,869156,884783,877701,876404,881160,877368,877911,883853,877235,881110
7,0,0,886281,892029,884395,886760,885853,885479,893944,881789,891421,895655,883038,889315,886450,891917,877512,882508,878507,885539,883171,884533,885723,886005,877403,892545,880928,894531,887585,892308,892164,889706,883731,898542,886357,889752,897222,875610,885732,881196,887893,886227,898174,888422,887363,887460,895305,888656,884065,884429,889358,887677
8,0,0,894858,890051,886321,892190,884062,896666,888293,893081,895567,889789,883802,896954,885595,898769,895555,892540,886385,892439,888349,888923,892313,895098,888257,885479,891011,895870,893633,897340,888808,899645,901047,894854,891673,896076,892928,899871,903571,895184,889101,889732,898192,893156,894794,891456,895836,885685,904133,895923,896915,895458
9,0,0,896209,900209,894891,900844,894917,895572,891318,900844,897940,903175,906069,886136,905562,895871,892238,901296,897528,892049,900844,902032,898562,895988,894672,900557,897741,901860,893335,898830,897454,890804,893310,891030,892800,902206,901837,906407,900339,899232,900439,891657,901020,896644,895665,903179,897515,889895,895625,893645,896870,895016
10,0,0,896954,897875,902140,900099,900666,908761,903079,902155,906189,903188,906443,902963,904701,902923,902245,900450,905040,904003,907715,903264,899027,910322,901270,909188,901402,903112,898014,898305,902994,900326,910076,901780,908596,900031,899933,903516,905836,900579,906211,900228,895693,892502,904189,910326,902498,904345,907920,901779,903779,897721
11,0,0,908233,907096,903775,901694,907186,911112,909244,906069,904498,908792,901240,910579,907221,910408,911075,912135,902554,906056,907600,905183,905872,905815,906570,910361,906944,908798,902579,908186,904935,903516,904789,906303,907339,911614,912062,912243,906946,912940,906941,907557,908606,900539,906670,904885,904724,904749,911158,902931,900550,910241
12,0,0,913020,908726,914188,909165,912396,909307,911338,914950,910258,914999,909002,914781,910846,909314,907720,910524,902746,909018,906140,910829,910188,912136,911367,910569,906725,910338,909116,908582,908584,917027,911525,906717,910645,908329,906153,907114,907182,906533,913845,907592,908965,913754,908722,902301,902270,908454,909670,908892,911890,908220
13,0,0,869608,877363,877291,873097,875951,865350,871326,880377,874400,866454,888360,880981,882043,877091,878032,877301,880025,872264,878055,877002,877029,878768,873693,882528,878777,875219,876390,889750,866953,877896,874774,864084,870222,874942,872150,867766,877420,882360,873787,881686,878783,888600,882906,875941,880792,869104,864217,895945,874928,871583
14,0,0,921121,913483,911103,918303,918720,916794,916677,915978,916846,913707,912105,919036,919665,918292,918786,917853,916841,916848,913200,920502,915000,913116,918069,913343,916391,916850,917603,912571,911992,922786,918104,917140,916944,912392,917589,912716,912438,917289,911002,920061,914543,920159,915765,916171,914558,914975,917610,915934,914932,913965
15,0,0,921276,918430,922561,919871,919078,916114,921807,917385,919633,921550,920657,921337,919413,922157,919947,920368,916983,919963,921711,914490,919242,917239,918580,919867,920577,919081,918781,917649,918656,919363,920511,917243,919841,919299,917928,918923,920168,919977,918314,919705,919041,915848,921563,922565,923346,918058,918722,923672,921419,919484
16,0,0,878723,885633,889548,898295,894738,894025,896719,909383,913312,887708,891614,889656,903444,899525,906501,892910,891191,886184,896605,899921,897097,895311,895299,881108,876458,891374,897949,893875,885635,901659,908188,904640,886206,886932,904389,900399,892997,918674,887289,886249,901974,880103,893703,898320,886122,887739,916110,887454,900545,888377
17,0,0,888278,890994,913902,907944,913198,904012,893089,906933,913035,891621,897277,899752,895719,901733,899810,921771,901211,882660,893267,891435,903359,889204,892973,885439,908161,896237,902418,889203,898854,892109,894369,892752,898741,899271,892417,900246,918554,890734,891389,887309,890421,898605,902284,883629,904046,902938,905592,908692,897041,901715
