Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
46,0,0,7873,0,3934,3937,0,3932,0,3938,7875,3940,0,0,0,0,3933,0,0,0,0,3939,7868,3937,0,7871,7877,3937,0,0,3932,3938,11815,0,0,3939,0,3934,0,3938,0,0,7877,7868,3937,7876,7872,7872,0,0,3937,0
47,0,0,0,3935,0,11807,0,7874,0,3938,11816,0,3934,7874,0,0,3934,0,7878,3938,0,14999,0,0,3937,0,0,0,3939,3937,0,3934,3935,0,3933,0,3936,0,0,3936,0,0,7420,3939,15742,3935,0,0,3935,0,0,7869
48,0,0,7875,7873,0,0,3937,3941,3932,3932,3936,0,0,3935,0,11813,3937,0,0,0,0,3940,3935,0,0,3939,7878,7868,3935,3937,0,7876,3934,3937,7397,0,3939,3936,19676,7873,3941,0,3929,3936,0,11812,3938,3935,0,0,3935,3937
49,0,0,3937,0,0,3936,3933,3936,3938,0,0,11812,0,3933,0,7870,15741,0,7874,3935,0,0,3938,3939,7876,0,3932,0,3933,11812,3937,7866,3935,0,0,0,0,3937,0,15744,7877,0,3938,3939,3935,3936,0,3930,3935,0,0,3936
50,0,0,0,11806,11813,0,3934,0,3937,7872,0,0,11816,11797,3929,3939,3937,11805,11809,3933,7875,0,0,0,0,3934,3938,0,0,3933,3932,3937,0,3936,0,0,19682,3939,0,0,7869,3939,0,3935,0,0,3939,7872,7871,0,7863,0
51,0,0,0,3932,3937,0,3936,7867,0,0,15751,7867,3934,3932,11795,3935,7882,3931,0,0,0,3932,3935,11806,3935,3931,7876,11817,0,7865,0,3937,3936,0,0,7872,3936,0,0,3936,0,3939,3934,3938,3935,3932,0,3939,3937,3933,11806,0
52,0,0,15727,3935,3935,3933,0,7869,0,3940,11812,7870,0,7873,3930,0,0,0,0,3937,0,15745,7878,0,3941,0,7871,11815,0,0,7879,11802,0,0,0,7864,3932,3937,7867,7876,0,0,7873,7871,0,11810,0,7873,0,0,5758,11806
53,0,0,3939,0,7875,0,3938,0,7871,3935,7875,0,0,3939,11811,0,7859,0,0,15744,3937,3941,0,3934,3928,3937,7872,0,7873,0,0,7870,7864,3932,3937,0,7878,0,3929,11809,3936,0,0,0,7877,0,0,3930,3930,3934,7865,3937
54,0,0,0,3929,3937,7880,3935,7870,3936,1191,7872,0,11800,11804,7878,15736,7864,3934,7869,19681,3929,0,0,7873,7874,7865,11810,3932,3936,7874,3938,0,3939,7870,3939,15747,3930,19677,3932,7875,7875,7873,3932,11799,3938,7872,7865,0,0,0,3939,0
55,0,0,7870,3932,7874,11808,7875,0,7872,0,3936,11804,3941,7877,0,3937,0,0,15741,3933,3937,0,7869,0,0,11810,0,0,7871,11811,11807,0,0,0,0,3934,7872,0,7873,7870,0,7868,7869,7867,11808,3934,3936,0,7875,0,7865,3937
