Vth_T ,6bit_Vth,VinDac,#1
0,0,0,4562
1,0,0,4560
2,0,0,4599
3,0,0,4558
4,0,0,4659
5,0,0,4690
6,0,0,4740
7,0,0,4696
8,0,0,4782
9,0,0,4764
10,0,0,4828
11,0,0,4822
12,0,0,4861
13,0,0,4971
14,0,0,4980
15,0,0,5032
16,0,0,4945
17,0,0,5020
18,0,0,5067
19,0,0,5055
20,0,0,5126
21,0,0,5137
22,0,0,5159
23,0,0,5154
24,0,0,5196
25,0,0,5189
26,0,0,5252
27,0,0,5252
28,0,0,5272
29,0,0,5279
30,0,0,5257
31,0,0,5341
32,0,0,5310
33,0,0,5367
34,0,0,5399
35,0,0,5392
36,0,0,5337
37,0,0,5419
38,0,0,5391
39,0,0,5439
40,0,0,5478
41,0,0,5454
42,0,0,5483
43,0,0,5466
44,0,0,5447
45,0,0,5482
46,0,0,5513
47,0,0,5526
48,0,0,5574
49,0,0,5562
50,0,0,5572
51,0,0,5570
52,0,0,5576
53,0,0,5564
54,0,0,5653
55,0,0,5620
56,0,0,5604
57,0,0,5559
58,0,0,5597
59,0,0,5651
60,0,0,5654
61,0,0,5724
62,0,0,5678
63,0,0,5725
64,0,0,5711
65,0,0,5741
66,0,0,5756
67,0,0,5745
68,0,0,5760
69,0,0,5750
70,0,0,5759
71,0,0,5741
72,0,0,5798
73,0,0,5808
74,0,0,5768
75,0,0,5845
76,0,0,5825
77,0,0,5844
78,0,0,5836
79,0,0,5814
80,0,0,5864
81,0,0,5876
82,0,0,5919
83,0,0,5886
84,0,0,5878
85,0,0,5980
86,0,0,5939
87,0,0,5929
88,0,0,5962
89,0,0,6001
90,0,0,6028
91,0,0,6023
92,0,0,6036
93,0,0,6116
94,0,0,6089
95,0,0,6067
96,0,0,6143
97,0,0,6091
98,0,0,6159
99,0,0,6183
100,0,0,6172
101,0,0,6173
102,0,0,6190
103,0,0,6204
104,0,0,6252
105,0,0,6255
106,0,0,6243
107,0,0,6312
108,0,0,6293
109,0,0,6303
110,0,0,6316
111,0,0,6329
112,0,0,6327
113,0,0,6363
114,0,0,6378
115,0,0,6372
116,0,0,6377
117,0,0,6414
118,0,0,6422
119,0,0,6412
120,0,0,6432
121,0,0,6438
122,0,0,6447
123,0,0,6463
124,0,0,6451
125,0,0,6465
126,0,0,6468
127,0,0,6470
128,0,0,6488
129,0,0,6480
130,0,0,6490
131,0,0,6485
132,0,0,6479
133,0,0,6484
134,0,0,6510
135,0,0,6504
136,0,0,6519
137,0,0,6533
138,0,0,6516
139,0,0,6525
140,0,0,6537
141,0,0,6538
142,0,0,6553
143,0,0,6543
144,0,0,6546
145,0,0,6553
146,0,0,6590
147,0,0,6575
148,0,0,6606
149,0,0,6591
150,0,0,6615
151,0,0,6626
152,0,0,6607
153,0,0,6602
154,0,0,6668
155,0,0,6674
156,0,0,6710
157,0,0,6713
158,0,0,6745
159,0,0,6779
160,0,0,6833
161,0,0,6882
162,0,0,6885
163,0,0,6968
164,0,0,7000
165,0,0,7096
166,0,0,7160
167,0,0,7273
168,0,0,7358
169,0,0,7423
170,0,0,7583
171,0,0,7650
172,0,0,7835
173,0,0,7998
174,0,0,8109
175,0,0,8267
176,0,0,8372
177,0,0,8624
178,0,0,8741
179,0,0,8962
180,0,0,9111
181,0,0,9312
182,0,0,9587
183,0,0,9721
184,0,0,9998
185,0,0,10292
186,0,0,10729
187,0,0,11051
188,0,0,11239
189,0,0,11745
190,0,0,11987
191,0,0,12565
192,0,0,12897
193,0,0,13396
194,0,0,13877
195,0,0,14459
196,0,0,14969
197,0,0,15713
198,0,0,16296
199,0,0,17054
200,0,0,17665
201,0,0,18407
202,0,0,19307
203,0,0,20006
204,0,0,20711
205,0,0,21690
206,0,0,22645
207,0,0,23507
208,0,0,24686
209,0,0,25683
