Vth_T ,6bit_Vth,VinDac,#1
0,0,0,0.809600000
1,0,0,0.809600000
2,0,0,0.809600000
3,0,0,0.809000000
4,0,0,0.811200000
5,0,0,0.810400000
6,0,0,0.813400000
7,0,0,0.812800000
8,0,0,0.813600000
9,0,0,0.817200000
10,0,0,0.813800000
11,0,0,0.816200000
12,0,0,0.816600000
13,0,0,0.820400000
14,0,0,0.816400000
15,0,0,0.816600000
16,0,0,0.821000000
17,0,0,0.826400000
18,0,0,0.825200000
19,0,0,0.828600000
20,0,0,0.823600000
21,0,0,0.829600000
22,0,0,0.835400000
23,0,0,0.834400000
24,0,0,0.836200000
25,0,0,0.840800000
26,0,0,0.840000000
27,0,0,0.843000000
28,0,0,0.844000000
29,0,0,0.848000000
30,0,0,0.850800000
31,0,0,0.858600000
32,0,0,0.861400000
33,0,0,0.866800000
34,0,0,0.868000000
35,0,0,0.865400000
36,0,0,0.873400000
37,0,0,0.874600000
38,0,0,0.893600000
39,0,0,0.901200000
40,0,0,0.896200000
41,0,0,0.911200000
42,0,0,0.918400000
43,0,0,0.926800000
44,0,0,0.931400000
45,0,0,0.939000000
46,0,0,0.950400000
47,0,0,0.955000000
48,0,0,0.969400000
49,0,0,0.967400000
50,0,0,0.984200000
51,0,0,0.996000000
52,0,0,1.007000000
53,0,0,1.013000000
54,0,0,1.035400000
55,0,0,1.043200000
56,0,0,1.058600000
57,0,0,1.057600000
58,0,0,1.088000000
59,0,0,1.090600000
60,0,0,1.099200000
61,0,0,1.122400000
62,0,0,1.146800000
63,0,0,1.162200000
64,0,0,1.189800000
65,0,0,1.203400000
66,0,0,1.233400000
67,0,0,1.245800000
68,0,0,1.251200000
69,0,0,1.290400000
70,0,0,1.295400000
71,0,0,1.320400000
72,0,0,1.330000000
73,0,0,1.345600000
74,0,0,1.379600000
75,0,0,1.405600000
76,0,0,1.416400000
77,0,0,1.430400000
78,0,0,1.458400000
79,0,0,1.484600000
80,0,0,1.500800000
81,0,0,1.499800000
82,0,0,1.552800000
83,0,0,1.586000000
84,0,0,1.595600000
85,0,0,1.601800000
86,0,0,1.629800000
87,0,0,1.666600000
88,0,0,1.679400000
89,0,0,1.701000000
90,0,0,1.717800000
91,0,0,1.730200000
92,0,0,1.741600000
93,0,0,1.762600000
94,0,0,1.802400000
95,0,0,1.813000000
96,0,0,1.862000000
97,0,0,1.890200000
98,0,0,1.893400000
99,0,0,1.914400000
100,0,0,1.929800000
101,0,0,1.949600000
102,0,0,1.971200000
103,0,0,1.990800000
104,0,0,2.001000000
105,0,0,2.020200000
106,0,0,2.040600000
107,0,0,2.049000000
108,0,0,2.060000000
109,0,0,2.075000000
110,0,0,2.082000000
111,0,0,2.087400000
112,0,0,2.104200000
113,0,0,2.109200000
114,0,0,2.119800000
115,0,0,2.130400000
116,0,0,2.129000000
117,0,0,2.145200000
118,0,0,2.152200000
119,0,0,2.153800000
120,0,0,2.159200000
121,0,0,2.168600000
122,0,0,2.173000000
123,0,0,2.169600000
124,0,0,2.178200000
125,0,0,2.185400000
126,0,0,2.182000000
127,0,0,2.186400000
128,0,0,2.195400000
129,0,0,2.190600000
130,0,0,2.193800000
131,0,0,2.197000000
132,0,0,2.201000000
133,0,0,2.204600000
134,0,0,2.207600000
135,0,0,2.207200000
136,0,0,2.212200000
137,0,0,2.204200000
138,0,0,2.210200000
139,0,0,2.209400000
140,0,0,2.211000000
141,0,0,2.210600000
142,0,0,2.209600000
143,0,0,2.215200000
144,0,0,2.218800000
145,0,0,2.212400000
146,0,0,2.215600000
147,0,0,2.213800000
148,0,0,2.217400000
149,0,0,2.218000000
150,0,0,2.217800000
151,0,0,2.222000000
152,0,0,2.221600000
153,0,0,2.223000000
154,0,0,2.221000000
155,0,0,2.220200000
156,0,0,2.221000000
157,0,0,2.222400000
158,0,0,2.226200000
159,0,0,2.229000000
160,0,0,2.228600000
161,0,0,2.241600000
162,0,0,2.241800000
163,0,0,2.241400000
164,0,0,2.247400000
165,0,0,2.250000000
166,0,0,2.264200000
167,0,0,2.262200000
168,0,0,2.271800000
169,0,0,2.283000000
170,0,0,2.303200000
171,0,0,2.307600000
172,0,0,2.323200000
173,0,0,2.346000000
174,0,0,2.361200000
175,0,0,2.380000000
176,0,0,2.393200000
177,0,0,2.418000000
178,0,0,2.437200000
179,0,0,2.461400000
180,0,0,2.466800000
181,0,0,2.496000000
182,0,0,2.510400000
183,0,0,2.516000000
184,0,0,2.536400000
185,0,0,2.566000000
186,0,0,2.591000000
187,0,0,2.617200000
188,0,0,2.641600000
189,0,0,2.659000000
190,0,0,2.702200000
191,0,0,2.713200000
192,0,0,2.771000000
193,0,0,2.821800000
194,0,0,2.866400000
195,0,0,2.886200000
196,0,0,2.939400000
197,0,0,2.972800000
198,0,0,3.007400000
199,0,0,3.046800000
200,0,0,3.078600000
201,0,0,3.123600000
202,0,0,3.184800000
203,0,0,3.207000000
204,0,0,3.242800000
205,0,0,3.282000000
206,0,0,3.308800000
207,0,0,3.345600000
208,0,0,3.387200000
209,0,0,3.415000000
